year,county_name,state_name,educ_00
2000,Hot Spring,Arkansas,7.9
2000,Howard,Arkansas,8.1
2000,Independence,Arkansas,8.6
2000,Izard,Arkansas,7.5
2000,Jackson,Arkansas,6.9
2000,Jefferson,Arkansas,10.8
2000,Johnson,Arkansas,8.6
2000,Lafayette,Arkansas,6.5
2000,Lawrence,Arkansas,4.5
2000,Lee,Arkansas,5.1
2000,Lincoln,Arkansas,5.7
2000,Little River,Arkansas,7.5
2000,Logan,Arkansas,6.6
2000,Lonoke,Arkansas,10
2000,Madison,Arkansas,7
2000,Marion,Arkansas,7.2
2000,Miller,Arkansas,8.4
2000,Mississippi,Arkansas,7.7
2000,Monroe,Arkansas,5.4
2000,Montgomery,Arkansas,5.2
2000,Nevada,Arkansas,7.3
2000,Newton,Arkansas,8.1
2000,Ouachita,Arkansas,8.8
2000,Perry,Arkansas,7.6
2000,Phillips,Arkansas,8.5
2000,Pike,Arkansas,6.4
2000,Poinsett,Arkansas,4.2
2000,Polk,Arkansas,6.6
2000,Pope,Arkansas,12.8
2000,Prairie,Arkansas,6.3
2000,Pulaski,Arkansas,18
2000,Randolph,Arkansas,6.4
2000,St. Francis,Arkansas,6.3
2000,Saline,Arkansas,11.4
2000,Scott,Arkansas,5.5
2000,Searcy,Arkansas,5.4
2000,Sebastian,Arkansas,10.8
2000,Sevier,Arkansas,6.4
2000,Sharp,Arkansas,7.1
2000,Stone,Arkansas,6
2000,Union,Arkansas,10.6
2000,Van Buren,Arkansas,8
2000,Washington,Arkansas,14.8
2000,White,Arkansas,10.1
2000,Woodruff,Arkansas,6.2
2000,Yell,Arkansas,7.2
2000,Alameda,California,21.2
2000,Alpine,California,19.8
2000,Amador,California,10.6
2000,Butte,California,14.9
2000,Calaveras,California,11.5
2000,Colusa,California,7.9
2000,Contra Costa,California,22.8
2000,Del Norte,California,8
2000,El Dorado,California,18.1
2000,Fresno,California,12
2000,Glenn,California,7.8
2000,Humboldt,California,15.6
2000,Imperial,California,6.6
2000,Inyo,California,10.5
2000,Kern,California,9.1
2000,Kings,California,7.6
2000,Lake,California,7.5
2000,Lassen,California,7.7
2000,Los Angeles,California,16.1
2000,Madera,California,8.2
2000,Marin,California,30.8
2000,Mariposa,California,14.3
2000,Mendocino,California,12.3
2000,Merced,California,7.6
2000,Modoc,California,8.8
2000,Mono,California,19
2000,Monterey,California,13.8
2000,Napa,California,17
2000,Nevada,California,17.3
2000,Orange,California,20.4
2000,Placer,California,20.7
2000,Plumas,California,11.7
2000,Riverside,California,10.7
2000,Sacramento,California,16.7
2000,San Benito,California,12
2000,San Bernardino,California,10.4
2000,San Diego,California,18.7
2000,San Francisco,California,28.6
2000,San Joaquin,California,10.2
2000,San Luis Obispo,California,17.4
2000,San Mateo,California,24.4
2000,Santa Barbara,California,18
2000,Santa Clara,California,24
2000,Santa Cruz,California,21.7
2000,Shasta,California,11.3
2000,Sierra,California,11.4
2000,Siskiyou,California,11.8
2000,Solano,California,15.1
2000,Sonoma,California,18.8
2000,Stanislaus,California,9.6
2000,Sutter,California,10.9
2000,Tehama,California,8.3
2000,Trinity,California,10.6
2000,Tulare,California,7.8
2000,Tuolumne,California,10.2
2000,Ventura,California,17.4
2000,Yolo,California,18.2
2000,Yuba,California,6.8
2000,Adams,Colorado,12.6
2000,Alamosa,Colorado,15.4
2000,Arapahoe,Colorado,25.1
2000,Archuleta,Colorado,19.5
2000,Baca,Colorado,9.7
2000,Bent,Colorado,8.6
2000,Boulder,Colorado,31.2
2000,Chaffee,Colorado,16.3
2000,Cheyenne,Colorado,10.8
2000,Clear Creek,Colorado,24.6
2000,Conejos,Colorado,9
2000,Costilla,Colorado,8.9
2000,Crowley,Colorado,5.7
2000,Custer,Colorado,16.6
2000,Delta,Colorado,12.5
2000,Denver,Colorado,22.1
2000,Dolores,Colorado,10.1
2000,Douglas,Colorado,36.5
2000,Eagle,Colorado,32.7
2000,Elbert,Colorado,19.5
2000,El Paso,Colorado,20.2
2000,Fremont,Colorado,8.3
2000,Garfield,Colorado,17.6
2000,Gilpin,Colorado,21
2000,Grand,Colorado,25.1
2000,Gunnison,Colorado,31.5
2000,Hinsdale,Colorado,25.3
2000,Huerfano,Colorado,9.5
2000,Jackson,Colorado,13
2000,Jefferson,Colorado,24.5
2000,Kiowa,Colorado,10.1
2000,Kit Carson,Colorado,10.1
2000,Lake,Colorado,13.3
2000,La Plata,Colorado,24.3
2000,Larimer,Colorado,25.1
2000,Las Animas,Colorado,10
2000,Lincoln,Colorado,8.4
2000,Logan,Colorado,9.3
2000,Mesa,Colorado,14.6
2000,Mineral,Colorado,20.9
2000,Moffat,Colorado,8.4
2000,Montezuma,Colorado,12.5
2000,Montrose,Colorado,13.3
2000,Morgan,Colorado,9
2000,Otero,Colorado,10
2000,Ouray,Colorado,23.5
2000,Park,Colorado,22.6
2000,Phillips,Colorado,13.9
2000,Pitkin,Colorado,40
2000,Prowers,Colorado,7.5
2000,Pueblo,Colorado,11.9
2000,Rio Blanco,Colorado,12.8
2000,Rio Grande,Colorado,13.9
2000,Routt,Colorado,31.1
2000,Saguache,Colorado,12.2
2000,San Juan,Colorado,27.6
2000,San Miguel,Colorado,36.6
2000,Sedgwick,Colorado,9.6
2000,Summit,Colorado,36.4
2000,Teller,Colorado,21.5
2000,Washington,Colorado,10.7
2000,Weld,Colorado,14.6
2000,Yuma,Colorado,11.5
2000,Fairfield,Connecticut,23
2000,Hartford,Connecticut,17.6
2000,Litchfield,Connecticut,16.4
2000,Middlesex,Connecticut,20.1
2000,New Haven,Connecticut,15.3
2000,New London,Connecticut,15.2
2000,Tolland,Connecticut,18.6
2000,Windham,Connecticut,11.2
2000,Kent,Delaware,11.6
2000,New Castle,Delaware,18.5
2000,Sussex,Delaware,10.1
2000,District of Columbia,District of Columbia,18.1
2000,Alachua,Florida,19.7
2000,Baker,Florida,5.3
2000,Bay,Florida,11
2000,Bradford,Florida,5.1
2000,Brevard,Florida,15.2
2000,Broward,Florida,15.8
2000,Calhoun,Florida,4.7
2000,Charlotte,Florida,10.9
2000,Citrus,Florida,8.3
2000,Clay,Florida,13.4
2000,Collier,Florida,18.2
2000,Columbia,Florida,6.9
2000,DeSoto,Florida,5.2
2000,Dixie,Florida,3.7
2000,Duval,Florida,15
2000,Escambia,Florida,13.6
2000,Flagler,Florida,13.4
2000,Franklin,Florida,6.3
2000,Gadsden,Florida,8
2000,Gilchrist,Florida,6.3
2000,Glades,Florida,5.6
2000,Gulf,Florida,6.6
2000,Hamilton,Florida,5.2
2000,Hardee,Florida,5.5
2000,Hendry,Florida,6
2000,Hernando,Florida,8.2
2000,Highlands,Florida,8.3
2000,Hillsborough,Florida,16.7
2000,Holmes,Florida,5.6
2000,Indian River,Florida,15.2
2000,Jackson,Florida,7.9
2000,Jefferson,Florida,11
2000,Lafayette,Florida,4.4
2000,Lake,Florida,11.3
2000,Lee,Florida,13.5
2000,Leon,Florida,24
2000,Levy,Florida,6.9
2000,Liberty,Florida,4
2000,Madison,Florida,6.5
2000,Manatee,Florida,13.5
2000,Marion,Florida,8.6
2000,Martin,Florida,17.5
2000,Miami-Dade,Florida,12.3
2000,Monroe,Florida,16.8
2000,Nassau,Florida,12.3
2000,Okaloosa,Florida,15
2000,Okeechobee,Florida,6.1
2000,Orange,Florida,18.3
2000,Osceola,Florida,10.9
2000,Palm Beach,Florida,17.6
2000,Pasco,Florida,8.8
2000,Pinellas,Florida,15.1
2000,Polk,Florida,10
2000,Putnam,Florida,5.8
2000,St. Johns,Florida,21.8
2000,St. Lucie,Florida,9.8
2000,Santa Rosa,Florida,15
2000,Sarasota,Florida,17.1
2000,Seminole,Florida,21.1
2000,Sumter,Florida,7.7
2000,Suwannee,Florida,7.2
2000,Taylor,Florida,5.3
2000,Union,Florida,4.8
2000,Volusia,Florida,11.6
2000,Wakulla,Florida,10.1
2000,Walton,Florida,10.2
2000,Washington,Florida,5.7
2000,Appling,Georgia,5.3
2000,Atkinson,Georgia,4.6
2000,Bacon,Georgia,3.7
2000,Baker,Georgia,7.5
2000,Baldwin,Georgia,9.6
2000,Banks,Georgia,4.9
2000,Barrow,Georgia,7.8
2000,Bartow,Georgia,9.8
2000,Ben Hill,Georgia,5.9
2000,Berrien,Georgia,5.3
2000,Bibb,Georgia,13.7
2000,Bleckley,Georgia,7.6
2000,Brantley,Georgia,3.3
2000,Brooks,Georgia,7
2000,Bryan,Georgia,13.2
2000,Bulloch,Georgia,13.5
2000,Burke,Georgia,6.5
2000,Butts,Georgia,5.4
2000,Calhoun,Georgia,5
2000,Camden,Georgia,10.3
2000,Candler,Georgia,6.9
2000,Carroll,Georgia,9.8
2000,Catoosa,Georgia,9.6
2000,Charlton,Georgia,3.4
2000,Chatham,Georgia,16.6
2000,Chattahoochee,Georgia,18.5
2000,Chattooga,Georgia,4.7
2000,Cherokee,Georgia,19.6
2000,Clarke,Georgia,20.9
2000,Clay,Georgia,4.5
2000,Clayton,Georgia,12.2
2000,Clinch,Georgia,6.1
2000,Cobb,Georgia,28
2000,Coffee,Georgia,6.6
2000,Colquitt,Georgia,7.5
2000,Columbia,Georgia,20
2000,Cook,Georgia,5.5
2000,Coweta,Georgia,14.3
2000,Crawford,Georgia,4.9
2000,Crisp,Georgia,8.7
2000,Dade,Georgia,7.5
2000,Dawson,Georgia,12
2000,Decatur,Georgia,7.3
2000,DeKalb,Georgia,22.7
2000,Dodge,Georgia,6.8
2000,Dooly,Georgia,5.7
2000,Dougherty,Georgia,11.4
2000,Douglas,Georgia,13.4
2000,Early,Georgia,7.5
2000,Echols,Georgia,6.6
2000,Effingham,Georgia,9.3
2000,Elbert,Georgia,6.3
2000,Emanuel,Georgia,5.2
2000,Evans,Georgia,5.5
2000,Fannin,Georgia,6.1
2000,Fayette,Georgia,23.9
2000,Floyd,Georgia,10
2000,Forsyth,Georgia,26.1
2000,Franklin,Georgia,6.4
2000,Fulton,Georgia,26.7
2000,Gilmer,Georgia,7.9
2000,Glascock,Georgia,3.7
2000,Glynn,Georgia,15.1
2000,Gordon,Georgia,6.7
2000,Grady,Georgia,6.8
2000,Greene,Georgia,11
2000,Gwinnett,Georgia,24.1
2000,Habersham,Georgia,9.8
2000,Hall,Georgia,11.9
2000,Hancock,Georgia,6.2
2000,Haralson,Georgia,5.5
2000,Harris,Georgia,13.8
2000,Hart,Georgia,8
2000,Heard,Georgia,5.2
2000,Henry,Georgia,13.5
2000,Houston,Georgia,11.9
2000,Irwin,Georgia,6.8
2000,Jackson,Georgia,7.5
2000,Jasper,Georgia,7.3
2000,Jeff Davis,Georgia,6
2000,Jefferson,Georgia,6.3
2000,Jenkins,Georgia,6.7
2000,Johnson,Georgia,4.8
2000,Jones,Georgia,9.4
2000,Lamar,Georgia,6.7
2000,Lanier,Georgia,5.5
2000,Laurens,Georgia,8.9
2000,Lee,Georgia,11.3
2000,Liberty,Georgia,9.6
2000,Lincoln,Georgia,6.2
2000,Long,Georgia,3.6
2000,Lowndes,Georgia,12.5
2000,Lumpkin,Georgia,10.5
2000,McDuffie,Georgia,8
2000,McIntosh,Georgia,6.3
2000,Macon,Georgia,7
2000,Madison,Georgia,6.8
2000,Marion,Georgia,4.3
2000,Meriwether,Georgia,6.5
2000,Miller,Georgia,7.4
2000,Mitchell,Georgia,5.9
2000,Monroe,Georgia,10.6
2000,Montgomery,Georgia,8.9
2000,Morgan,Georgia,13
2000,Murray,Georgia,4.9
2000,Muscogee,Georgia,12.4
2000,Newton,Georgia,9.5
2000,Oconee,Georgia,22.7
2000,Oglethorpe,Georgia,10.1
2000,Paulding,Georgia,11.6
2000,Peach,Georgia,9.8
2000,Pickens,Georgia,9.9
2000,Pierce,Georgia,6.8
2000,Pike,Georgia,10.2
2000,Polk,Georgia,4.1
2000,Pulaski,Georgia,8.3
2000,Putnam,Georgia,8.6
2000,Quitman,Georgia,4.1
2000,Rabun,Georgia,10.1
2000,Randolph,Georgia,5
2000,Richmond,Georgia,12
2000,Rockdale,Georgia,15.9
2000,Schley,Georgia,7.6
2000,Screven,Georgia,7.1
2000,Seminole,Georgia,5.9
2000,Spalding,Georgia,8.4
2000,Stephens,Georgia,9.4
2000,Stewart,Georgia,5.2
2000,Sumter,Georgia,11.2
2000,Talbot,Georgia,4.6
2000,Taliaferro,Georgia,4.5
2000,Tattnall,Georgia,5.5
2000,Taylor,Georgia,5.9
2000,Telfair,Georgia,5.4
2000,Terrell,Georgia,6.1
2000,Thomas,Georgia,10.6
2000,Tift,Georgia,9.2
2000,Toombs,Georgia,8.4
2000,Towns,Georgia,9.4
2000,Treutlen,Georgia,5.2
2000,Troup,Georgia,12
2000,Turner,Georgia,5.8
2000,Twiggs,Georgia,3.5
2000,Union,Georgia,7.5
2000,Upson,Georgia,8
2000,Walker,Georgia,6.8
2000,Walton,Georgia,8.9
2000,Ware,Georgia,6.8
2000,Warren,Georgia,5.6
2000,Washington,Georgia,7
2000,Wayne,Georgia,7.6
2000,Webster,Georgia,6.9
2000,Wheeler,Georgia,4.4
2000,White,Georgia,9.8
2000,Whitfield,Georgia,8
2000,Wilcox,Georgia,3.5
2000,Wilkes,Georgia,7.8
2000,Wilkinson,Georgia,6.5
2000,Worth,Georgia,5.7
2000,Hawaii,Hawaii,14.6
2000,Honolulu,Hawaii,18.9
2000,Kauai,Hawaii,13.3
2000,Maui,Hawaii,15.7
2000,Ada,Idaho,21.7
2000,Adams,Idaho,10.1
2000,Bannock,Idaho,16.4
2000,Bear Lake,Idaho,8.7
2000,Benewah,Idaho,8.3
2000,Bingham,Idaho,10.7
2000,Blaine,Idaho,30.2
2000,Boise,Idaho,13.1
2000,Bonner,Idaho,11.4
2000,Bonneville,Idaho,17.3
2000,Boundary,Idaho,9
2000,Butte,Idaho,9.2
2000,Camas,Idaho,17.3
2000,Canyon,Idaho,10.3
2000,Caribou,Idaho,12.4
2000,Cassia,Idaho,9.1
2000,Clark,Idaho,9.5
2000,Clearwater,Idaho,9.1
2000,Custer,Idaho,12.9
2000,Elmore,Idaho,11.5
2000,Franklin,Idaho,10.3
2000,Fremont,Idaho,9.3
2000,Gem,Idaho,8.6
2000,Gooding,Idaho,8.5
2000,Idaho,Idaho,10.7
2000,Jefferson,Idaho,11.6
2000,Jerome,Idaho,9.9
2000,Kootenai,Idaho,13
2000,Latah,Idaho,22.7
2000,Lemhi,Idaho,12.3
2000,Lewis,Idaho,11.1
2000,Lincoln,Idaho,9.5
2000,Madison,Idaho,14.4
2000,Minidoka,Idaho,7
2000,Nez Perce,Idaho,13.7
2000,Oneida,Idaho,12.1
2000,Owyhee,Idaho,7.6
2000,Payette,Idaho,7.7
2000,Power,Idaho,10.8
2000,Shoshone,Idaho,7.1
2000,Teton,Idaho,20
2000,Twin Falls,Idaho,10.8
2000,Valley,Idaho,18.5
2000,Washington,Idaho,9.8
2000,Adams,Illinois,11.7
2000,Alexander,Illinois,4.3
2000,Bond,Illinois,9.9
2000,Boone,Illinois,9.5
2000,Brown,Illinois,6.5
2000,Bureau,Illinois,10.7
2000,Calhoun,Illinois,6.1
2000,Carroll,Illinois,9.4
2000,Cass,Illinois,9.4
2000,Champaign,Illinois,18.6
2000,Christian,Illinois,7.2
2000,Clark,Illinois,9.3
2000,Clay,Illinois,6.3
2000,Clinton,Illinois,9.7
2000,Coles,Illinois,11.2
2000,Cook,Illinois,17.2
2000,Crawford,Illinois,6.7
2000,Cumberland,Illinois,7
2000,DeKalb,Illinois,16
2000,De Witt,Illinois,10.3
2000,Douglas,Illinois,9.4
2000,DuPage,Illinois,26.8
2000,Edgar,Illinois,9.2
2000,Edwards,Illinois,6.9
2000,Effingham,Illinois,10.5
2000,Fayette,Illinois,6.2
2000,Ford,Illinois,9.3
2000,Franklin,Illinois,7.6
2000,Fulton,Illinois,7.8
2000,Gallatin,Illinois,4.9
2000,Greene,Illinois,6.5
2000,Grundy,Illinois,10.9
2000,Hamilton,Illinois,6.7
2000,Hancock,Illinois,11.2
2000,Hardin,Illinois,6.6
2000,Henderson,Illinois,6.9
2000,Henry,Illinois,10.9
2000,Iroquois,Illinois,7.2
2000,Jackson,Illinois,17.2
2000,Jasper,Illinois,8.1
2000,Jefferson,Illinois,8.9
2000,Jersey,Illinois,8.2
2000,Jo Daviess,Illinois,10.7
2000,Johnson,Illinois,7.4
2000,Kane,Illinois,18.7
2000,Kankakee,Illinois,9.4
2000,Kendall,Illinois,18
2000,Knox,Illinois,9.7
2000,Lake,Illinois,24
2000,La Salle,Illinois,9
2000,Lawrence,Illinois,6.4
2000,Lee,Illinois,8.6
2000,Livingston,Illinois,8.7
2000,Logan,Illinois,9.9
2000,McDonough,Illinois,13.3
2000,McHenry,Illinois,19.6
2000,McLean,Illinois,25.2
2000,Macon,Illinois,11.4
2000,Macoupin,Illinois,8.1
2000,Madison,Illinois,12.4
2000,Marion,Illinois,8
2000,Marshall,Illinois,10.5
2000,Mason,Illinois,7.8
2000,Massac,Illinois,7.4
2000,Menard,Illinois,14.7
2000,Mercer,Illinois,9.3
2000,Monroe,Illinois,13.3
2000,Montgomery,Illinois,7.6
2000,Morgan,Illinois,13.5
2000,Moultrie,Illinois,10.8
2000,Ogle,Illinois,11.2
2000,Peoria,Illinois,15.2
2000,Perry,Illinois,7.2
2000,Piatt,Illinois,13.4
2000,Pike,Illinois,7
2000,Pope,Illinois,6
2000,Pulaski,Illinois,5.1
2000,Putnam,Illinois,7.9
2000,Randolph,Illinois,5.8
2000,Richland,Illinois,10.6
2000,Rock Island,Illinois,11.5
2000,St. Clair,Illinois,12.1
2000,Saline,Illinois,7.6
2000,Sangamon,Illinois,18.3
2000,Schuyler,Illinois,8.6
2000,Scott,Illinois,9.4
2000,Shelby,Illinois,7.5
2000,Stark,Illinois,10.2
2000,Stephenson,Illinois,10.6
2000,Tazewell,Illinois,12.5
2000,Union,Illinois,9.5
2000,Vermilion,Illinois,8.3
2000,Wabash,Illinois,8.3
2000,Warren,Illinois,11.1
2000,Washington,Illinois,8.5
2000,Wayne,Illinois,6.6
2000,White,Illinois,7.1
2000,Whiteside,Illinois,7.9
2000,Will,Illinois,17.8
2000,Williamson,Illinois,11.1
2000,Winnebago,Illinois,12.8
2000,Woodford,Illinois,15.2
2000,Adams,Indiana,6.2
2000,Allen,Indiana,15
2000,Bartholomew,Indiana,13.6
2000,Benton,Indiana,8.8
2000,Blackford,Indiana,6.6
2000,Boone,Indiana,17.6
2000,Brown,Indiana,11.4
2000,Carroll,Indiana,8.2
2000,Cass,Indiana,7.1
2000,Clark,Indiana,9.2
2000,Clay,Indiana,7.4
2000,Clinton,Indiana,6.9
2000,Crawford,Indiana,4.3
2000,Daviess,Indiana,5.3
2000,Dearborn,Indiana,9.9
2000,Decatur,Indiana,7
2000,DeKalb,Indiana,8.3
2000,Delaware,Indiana,10.8
2000,Dubois,Indiana,9.5
2000,Elkhart,Indiana,10
2000,Fayette,Indiana,4.9
2000,Floyd,Indiana,13
2000,Fountain,Indiana,6
2000,Franklin,Indiana,7.5
2000,Fulton,Indiana,5.2
2000,Gibson,Indiana,7.8
2000,Grant,Indiana,8
2000,Greene,Indiana,6.5
2000,Hamilton,Indiana,33.3
2000,Hancock,Indiana,15
2000,Harrison,Indiana,8.7
2000,Hendricks,Indiana,16.5
2000,Henry,Indiana,6.9
2000,Howard,Indiana,11.2
2000,Huntington,Indiana,8.5
2000,Jackson,Indiana,7.3
2000,Jasper,Indiana,7.8
2000,Jay,Indiana,5.8
2000,Jefferson,Indiana,9.3
2000,Jennings,Indiana,5.9
2000,Johnson,Indiana,14.8
2000,Knox,Indiana,7.5
2000,Kosciusko,Indiana,9.1
2000,LaGrange,Indiana,5.3
2000,Lake,Indiana,10.7
2000,LaPorte,Indiana,9
2000,Lawrence,Indiana,6.4
2000,Madison,Indiana,8.9
2000,Marion,Indiana,16.7
2000,Marshall,Indiana,9
2000,Martin,Indiana,4.5
2000,Miami,Indiana,6.4
2000,Monroe,Indiana,20
2000,Montgomery,Indiana,9.3
2000,Morgan,Indiana,7.8
2000,Newton,Indiana,5.9
2000,Noble,Indiana,7.4
2000,Ohio,Indiana,7.1
2000,Orange,Indiana,5.4
2000,Owen,Indiana,5.6
2000,Parke,Indiana,7
2000,Perry,Indiana,5.2
2000,Pike,Indiana,4.6
2000,Porter,Indiana,13.5
2000,Posey,Indiana,9.1
2000,Pulaski,Indiana,6.9
2000,Putnam,Indiana,7.3
2000,Randolph,Indiana,5.7
2000,Ripley,Indiana,6.8
2000,Rush,Indiana,7.2
2000,St. Joseph,Indiana,14.4
2000,Scott,Indiana,4.4
2000,Shelby,Indiana,8
2000,Spencer,Indiana,7.7
2000,Starke,Indiana,4.6
2000,Steuben,Indiana,9.4
2000,Sullivan,Indiana,5.2
2000,Switzerland,Indiana,4.4
2000,Tippecanoe,Indiana,18.1
2000,Tipton,Indiana,8.1
2000,Union,Indiana,7.5
2000,Vanderburgh,Indiana,12.5
2000,Vermillion,Indiana,7.2
2000,Vigo,Indiana,11.7
2000,Wabash,Indiana,8.2
2000,Warren,Indiana,8.8
2000,Warrick,Indiana,14
2000,Washington,Indiana,6.8
2000,Wayne,Indiana,8
2000,Wells,Indiana,9.8
2000,White,Indiana,6
2000,Whitley,Indiana,8.8
2000,Adair,Iowa,8.9
2000,Adams,Iowa,9.1
2000,Allamakee,Iowa,10.7
2000,Appanoose,Iowa,9.1
2000,Audubon,Iowa,8.3
2000,Benton,Iowa,10.3
2000,Black Hawk,Iowa,14.3
2000,Boone,Iowa,13.9
2000,Bremer,Iowa,15.2
2000,Buchanan,Iowa,9.6
2000,Buena Vista,Iowa,14
2000,Butler,Iowa,9.1
2000,Calhoun,Iowa,11.3
2000,Carroll,Iowa,12.5
2000,Cass,Iowa,12
2000,Cedar,Iowa,12.7
2000,Cerro Gordo,Iowa,14.1
2000,Cherokee,Iowa,11.1
2000,Chickasaw,Iowa,9
2000,Clarke,Iowa,8.9
2000,Clay,Iowa,13.4
2000,Clayton,Iowa,9.4
2000,Clinton,Iowa,10.4
2000,Crawford,Iowa,9.1
2000,Dallas,Iowa,20.3
2000,Davis,Iowa,8.1
2000,Decatur,Iowa,9.8
2000,Delaware,Iowa,9.9
2000,Des Moines,Iowa,10.7
2000,Dickinson,Iowa,15.9
2000,Dubuque,Iowa,14.6
2000,Emmet,Iowa,9.6
2000,Fayette,Iowa,10.1
2000,Floyd,Iowa,10.9
2000,Franklin,Iowa,11.2
2000,Fremont,Iowa,10.9
2000,Greene,Iowa,11.2
2000,Grundy,Iowa,12.7
2000,Guthrie,Iowa,11.4
2000,Hamilton,Iowa,13
2000,Hancock,Iowa,11.7
2000,Hardin,Iowa,12.7
2000,Harrison,Iowa,9.5
