county_name,state_id,size_00
hinds,MS,2.64
hinsdale,CO,2.2
hitchcock,NE,2.37
hocking,OH,2.54
hockley,TX,2.77
hodgeman,KS,2.58
hoke,NC,2.86
holmes,FL,2.43
holmes,MS,2.86
holmes,OH,3.35
holt,MO,2.35
holt,NE,2.46
hood,TX,2.5
hood river,OR,2.7
hooker,NE,2.26
hopewell city,VA,2.43
hopkins,KY,2.43
hopkins,TX,2.56
horry,SC,2.37
hot spring,AR,2.5
hot springs,WY,2.25
houghton,MI,2.39
houston,TX,2.44
houston,AL,2.45
houston,TN,2.46
houston,MN,2.53
houston,GA,2.65
howard,IN,2.41
howard,IA,2.43
howard,MO,2.46
howard,TX,2.53
howard,AR,2.55
howard,NE,2.56
howard,MD,2.71
howell,MO,2.47
hubbard,MN,2.45
hudson,NJ,2.6
hudspeth,TX,3.03
huerfano,CO,2.25
hughes,SD,2.41
hughes,OK,2.42
humboldt,IA,2.38
humboldt,CA,2.39
humboldt,NV,2.77
humphreys,TN,2.44
humphreys,MS,2.95
hunt,TX,2.6
hunterdon,NJ,2.69
huntingdon,PA,2.44
huntington,IN,2.57
huron,MI,2.42
huron,OH,2.64
hutchinson,SD,2.43
hutchinson,TX,2.54
hyde,NC,2.36
hyde,SD,2.41
iberia parish,LA,2.82
iberville parish,LA,2.81
ida,IA,2.39
idaho,ID,2.46
imperial,CA,3.33
independence,AR,2.47
indian river,FL,2.25
indiana,PA,2.47
ingham,MI,2.42
inyo,CA,2.31
ionia,MI,2.7
iosco,MI,2.3
iowa,IA,2.5
iowa,WI,2.56
iredell,NC,2.56
irion,TX,2.55
iron,MI,2.19
iron,WI,2.19
iron,MO,2.46
iron,UT,3.11
iroquois,IL,2.51
irwin,GA,2.62
isabella,MI,2.55
isanti,MN,2.74
island,WA,2.52
isle of wight,VA,2.61
issaquena,MS,2.77
itasca,MN,2.43
itawamba,MS,2.51
izard,AR,2.3
jack,TX,2.52
jackson,IL,2.21
jackson,NC,2.3
jackson,CO,2.37
jackson,AR,2.4
jackson,MN,2.4
jackson,MO,2.42
jackson,TN,2.43
jackson,FL,2.44
jackson,AL,2.47
jackson,IA,2.47
jackson,OR,2.48
jackson,WI,2.49
jackson,WV,2.5
jackson,KY,2.52
jackson,IN,2.54
jackson,MI,2.55
jackson,OH,2.55
jackson,OK,2.61
jackson,KS,2.63
jackson,TX,2.65
jackson,GA,2.71
jackson,MS,2.72
jackson,SD,3.08
jackson parish,LA,2.48
james city,VA,2.47
jasper,IA,2.42
jasper,MO,2.46
jasper,IL,2.55
jasper,TX,2.58
jasper,MS,2.68
jasper,GA,2.72
jasper,IN,2.72
jasper,SC,2.75
jay,IN,2.57
jeff davis,TX,2.39
jeff davis,GA,2.61
jefferson,WA,2.21
jefferson,NE,2.32
jefferson,IA,2.34
jefferson,OH,2.36
jefferson,KY,2.37
jefferson,OK,2.38
jefferson,IL,2.44
jefferson,PA,2.45
jefferson,AL,2.45
jefferson,IN,2.46
jefferson,TN,2.49
jefferson,CO,2.52
jefferson,FL,2.53
jefferson,WV,2.54
jefferson,TX,2.55
jefferson,WI,2.55
jefferson,NY,2.58
jefferson,AR,2.59
jefferson,MT,2.62
jefferson,GA,2.65
jefferson,KS,2.66
jefferson,MO,2.74
jefferson,MS,2.75
jefferson,OR,2.8
jefferson,ID,3.23
jefferson davis,MS,2.68
jefferson davis parish,LA,2.7
jefferson parish,LA,2.56
jenkins,GA,2.63
jennings,IN,2.67
jerauld,SD,2.28
jerome,ID,2.89
jersey,IL,2.57
jessamine,KY,2.69
jewell,KS,2.21
jim hogg,TX,2.89
jim wells,TX,2.99
jo daviess,IL,2.4
johnson,IA,2.34
johnson,NE,2.35
johnson,TN,2.35
johnson,WY,2.36
johnson,IL,2.43
johnson,KY,2.52
johnson,GA,2.53
johnson,AR,2.54
johnson,KS,2.56
johnson,MO,2.58
johnson,IN,2.63
johnson,TX,2.85
johnston,OK,2.53
johnston,NC,2.58
jones,SD,2.34
jones,IA,2.47
jones,NC,2.53
jones,TX,2.58
jones,MS,2.61
jones,GA,2.69
josephine,OR,2.41
juab,UT,3.31
judith basin,MT,2.45
juneau,WI,2.47
juniata,PA,2.6
kalamazoo,MI,2.43
kalkaska,MI,2.55
kanabec,MN,2.58
kanawha,WV,2.28
kandiyohi,MN,2.53
kane,UT,2.67
kane,IL,2.97
kankakee,IL,2.61
karnes,TX,2.66
kaufman,TX,2.87
kay,OK,2.45
kearney,NE,2.5
kearny,KS,2.91
keith,NE,2.37
kemper,MS,2.57
kendall,TX,2.7
kendall,IL,2.89
kenedy,TX,2.97
kennebec,ME,2.38
kenosha,WI,2.6
kent,TX,2.33
kent,MD,2.33
kent,RI,2.45
kent,DE,2.61
kent,MI,2.64
kenton,KY,2.52
keokuk,IA,2.45
kern,CA,3.03
kerr,TX,2.35
kershaw,SC,2.58
kewaunee,WI,2.61
keweenaw,MI,2.13
keya paha,NE,2.4
kidder,ND,2.34
kimball,NE,2.33
kimble,TX,2.37
king,WA,2.39
king,TX,2.77
king and queen,VA,2.48
king george,VA,2.7
king william,VA,2.69
kingfisher,OK,2.6
kingman,KS,2.51
kings,NY,2.75
kings,CA,3.18
kingsbury,SD,2.34
kinney,TX,2.55
kiowa,KS,2.32
kiowa,OK,2.35
kiowa,CO,2.4
kit carson,CO,2.5
kitsap,WA,2.6
kittitas,WA,2.33
kittson,MN,2.37
klamath,OR,2.49
kleberg,TX,2.78
klickitat,WA,2.54
knott,KY,2.54
knox,ME,2.31
knox,IL,2.33
knox,TN,2.34
knox,IN,2.36
knox,MO,2.38
knox,NE,2.4
knox,TX,2.44
knox,KY,2.51
knox,OH,2.56
koochiching,MN,2.33
kootenai,ID,2.6
kosciusko,IN,2.66
kossuth,IA,2.42
la crosse,WI,2.45
la paz,AZ,2.32
la plata,CO,2.43
la salle,IL,2.49
la salle,TX,2.89
la salle parish,LA,2.52
labette,KS,2.39
lac qui parle,MN,2.37
lackawanna,PA,2.38
laclede,MO,2.52
lafayette,MS,2.36
lafayette,AR,2.46
lafayette,MO,2.55
lafayette,WI,2.57
lafayette,FL,2.66
lafayette parish,LA,2.57
lafourche parish,LA,2.75
lagrange,IN,3.09
lake,MI,2.28
lake,MN,2.32
lake,FL,2.34
lake,TN,2.36
lake,CA,2.39
lake,OR,2.39
lake,SD,2.41
lake,OH,2.5
lake,MT,2.54
lake,CO,2.59
lake,IN,2.64
lake,IL,2.88
lake of the woods,MN,2.35
lamar,AL,2.43
lamar,TX,2.48
lamar,GA,2.64
lamar,MS,2.68
lamb,TX,2.69
lamoille,VT,2.45
lamoure,ND,2.38
lampasas,TX,2.66
lancaster,VA,2.23
lancaster,NE,2.4
lancaster,SC,2.56
lancaster,PA,2.64
lander,NV,2.73
lane,KS,2.34
lane,OR,2.42
langlade,WI,2.42
lanier,GA,2.69
lapeer,MI,2.8
laporte,IN,2.52
laramie,WY,2.45
larimer,CO,2.52
larue,KY,2.49
las animas,CO,2.4
lassen,CA,2.59
latah,ID,2.38
latimer,OK,2.54
lauderdale,AL,2.39
lauderdale,MS,2.49
lauderdale,TN,2.55
laurel,KY,2.56
laurens,SC,2.55
laurens,GA,2.55
lavaca,TX,2.44
lawrence,SD,2.33
lawrence,IL,2.36
lawrence,AR,2.42
lawrence,IN,2.44
lawrence,PA,2.47
lawrence,OH,2.49
lawrence,MO,2.55
lawrence,AL,2.55
lawrence,TN,2.56
lawrence,KY,2.59
lawrence,MS,2.61
le flore,OK,2.61
le sueur,MN,2.61
lea,NM,2.73
leake,MS,2.65
leavenworth,KS,2.69
lebanon,PA,2.49
lee,FL,2.31
lee,VA,2.41
lee,KY,2.41
lee,IA,2.41
lee,AL,2.42
lee,IL,2.49
lee,MS,2.55
lee,AR,2.59
lee,NC,2.61
lee,TX,2.65
lee,SC,2.68
lee,GA,2.91
leelanau,MI,2.48
leflore,MS,2.7
lehigh,PA,2.48
lemhi,ID,2.38
lenawee,MI,2.61
lenoir,NC,2.43
leon,FL,2.34
leon,TX,2.46
leslie,KY,2.52
letcher,KY,2.48
levy,FL,2.44
lewis,ID,2.39
lewis,WV,2.4
lewis,MO,2.46
lewis,TN,2.54
lewis,KY,2.56
lewis,WA,2.57
lewis,NY,2.66
lewis and clark,MT,2.38
lexington,SC,2.56
lexington city,VA,2.06
liberty,MT,2.51
liberty,FL,2.51
liberty,TX,2.8
liberty,GA,2.93
licking,OH,2.56
limestone,AL,2.55
limestone,TX,2.55
lincoln,OR,2.27
lincoln,KS,2.29
lincoln,NM,2.34
lincoln,ME,2.35
lincoln,MN,2.35
lincoln,MT,2.4
lincoln,NE,2.41
lincoln,WA,2.42
lincoln,CO,2.44
lincoln,WI,2.46
lincoln,TN,2.47
lincoln,NV,2.48
lincoln,KY,2.51
lincoln,WV,2.54
lincoln,GA,2.55
lincoln,MS,2.59
lincoln,OK,2.59
lincoln,NC,2.62
lincoln,AR,2.63
lincoln,SD,2.72
lincoln,WY,2.75
lincoln,MO,2.77
lincoln,ID,2.77
lincoln parish,LA,2.44
linn,MO,2.37
linn,IA,2.43
linn,KS,2.48
linn,OR,2.58
lipscomb,TX,2.5
litchfield,CT,2.51
little river,AR,2.46
live oak,TX,2.53
livingston,MO,2.38
livingston,KY,2.42
livingston,IL,2.51
livingston,NY,2.6
livingston,MI,2.8
livingston parish,LA,2.8
llano,TX,2.13
logan,ND,2.32
logan,KS,2.4
logan,IL,2.42
logan,CO,2.45
logan,NE,2.45
logan,WV,2.5
logan,KY,2.5
logan,AR,2.53
logan,OH,2.53
logan,OK,2.57
long,GA,2.88
lonoke,AR,2.71
lorain,OH,2.61
los alamos,NM,2.43
los angeles,CA,2.98
loudon,TN,2.42
loudoun,VA,2.82
louisa,VA,2.56
louisa,IA,2.66
loup,NE,2.46
love,OK,2.54
lowndes,MS,2.61
lowndes,GA,2.61
lowndes,AL,2.73
lubbock,TX,2.52
lucas,IA,2.42
lucas,OH,2.44
luce,MI,2.4
lumpkin,GA,2.61
luna,NM,2.64
lunenburg,VA,2.39
luzerne,PA,2.34
lycoming,PA,2.44
lyman,SD,2.77
lynchburg city,VA,2.3
lynn,TX,2.76
lyon,KY,2.26
lyon,MN,2.49
lyon,KS,2.51
lyon,IA,2.61
lyon,NV,2.61
mackinac,MI,2.32
macomb,MI,2.52
macon,NC,2.28
macon,MO,2.38
macon,IL,2.39
macon,AL,2.44
macon,TN,2.55
macon,GA,2.71
macoupin,IL,2.48
madera,CA,3.18
madison,MT,2.29
madison,NC,2.34
madison,IN,2.41
madison,KY,2.42
madison,AL,2.45
madison,MO,2.46
madison,IL,2.48
madison,TN,2.49
madison,NE,2.52
madison,NY,2.55
madison,FL,2.57
madison,TX,2.57
madison,IA,2.58
madison,AR,2.59
madison,VA,2.6
madison,GA,2.61
madison,OH,2.62
madison,MS,2.67
madison,ID,3.66
madison parish,LA,2.74
magoffin,KY,2.62
mahaska,IA,2.45
mahnomen,MN,2.6
mahoning,OH,2.44
major,OK,2.44
malheur,OR,2.77
manassas city,VA,2.92
manassas park city,VA,3.16
manatee,FL,2.29
manistee,MI,2.37
manitowoc,WI,2.49
marathon,WI,2.6
marengo,AL,2.55
maricopa,AZ,2.67
maries,MO,2.51
marin,CA,2.34
marinette,WI,2.38
marion,WV,2.34
marion,TX,2.35
marion,AR,2.36
marion,FL,2.36
marion,AL,2.39
marion,IN,2.39
marion,MO,2.44
marion,IL,2.45
marion,KS,2.46
marion,TN,2.49
marion,OH,2.5
marion,IA,2.5
marion,KY,2.58
marion,SC,2.64
marion,MS,2.64
marion,GA,2.65
marion,OR,2.7
mariposa,CA,2.37
marlboro,SC,2.59
marquette,MI,2.35
marquette,WI,2.41
marshall,KY,2.38
marshall,OK,2.4
marshall,KS,2.4
marshall,SD,2.43
marshall,WV,2.44
marshall,MN,2.45
marshall,IL,2.47
marshall,IA,2.48
marshall,AL,2.5
marshall,TN,2.56
marshall,IN,2.69
marshall,MS,2.74
martin,FL,2.23
martin,MN,2.35
martin,IN,2.45
martin,NC,2.53
martin,KY,2.62
martin,TX,2.87
martinsville city,VA,2.27
mason,TX,2.31
mason,KY,2.41
mason,WV,2.42
mason,MI,2.43
mason,IL,2.48
mason,WA,2.49
massac,IL,2.37
matagorda,TX,2.7
mathews,VA,2.32
maury,TN,2.58
maverick,TX,3.6
mayes,OK,2.55
mcclain,OK,2.66
mccone,MT,2.44
mccook,SD,2.58
mccormick,SC,2.39
mccracken,KY,2.31
mccreary,KY,2.55
mcculloch,TX,2.47
mccurtain,OK,2.56
mcdonald,MO,2.65
mcdonough,IL,2.28
mcdowell,WV,2.42
mcdowell,NC,2.45
mcduffie,GA,2.62
mchenry,ND,2.35
mchenry,IL,2.89
mcintosh,ND,2.19
mcintosh,OK,2.37
mcintosh,GA,2.54
mckean,PA,2.4
mckenzie,ND,2.64
mckinley,NM,3.44
mclean,ND,2.4
mclean,IL,2.45
mclean,KY,2.47
mclennan,TX,2.59
mcleod,MN,2.56
mcminn,TN,2.45
mcmullen,TX,2.4
mcnairy,TN,2.42
mcpherson,SD,2.31
mcpherson,KS,2.49
mcpherson,NE,2.64
meade,KS,2.61
meade,SD,2.66
meade,KY,2.77
meagher,MT,2.37
mecklenburg,VA,2.38
mecklenburg,NC,2.49
mecosta,MI,2.49
medina,OH,2.74
medina,TX,2.91
meeker,MN,2.58
meigs,OH,2.47
meigs,TN,2.55
mellette,SD,2.94
menard,TX,2.34
menard,IL,2.52
mendocino,CA,2.53
menifee,KY,2.49
menominee,MI,2.36
menominee,WI,3.35
merced,CA,3.25
mercer,MO,2.31
mercer,WV,2.33
mercer,PA,2.44
mercer,KY,2.45
mercer,IL,2.53
mercer,ND,2.55
mercer,NJ,2.62
mercer,OH,2.74
meriwether,GA,2.68
merrick,NE,2.51
merrimack,NH,2.51
mesa,CO,2.47
metcalfe,KY,2.47
miami,IN,2.52
miami,OH,2.54
miami,KS,2.66
miami-dade,FL,2.84
middlesex,VA,2.27
middlesex,CT,2.43
middlesex,MA,2.52
middlesex,NJ,2.74
midland,MI,2.56
midland,TX,2.68
mifflin,PA,2.49
milam,TX,2.59
millard,UT,3.19
mille lacs,MN,2.53
miller,MO,2.5
miller,GA,2.51
miller,AR,2.52
mills,TX,2.43
mills,IA,2.6
milwaukee,WI,2.43
miner,SD,2.33
mineral,CO,2.2
mineral,NV,2.26
mineral,MT,2.41
mineral,WV,2.46
mingo,WV,2.49
minidoka,ID,2.87
minnehaha,SD,2.46
missaukee,MI,2.62
mississippi,MO,2.44
mississippi,AR,2.64
missoula,MT,2.4
mitchell,KS,2.31
mitchell,NC,2.37
mitchell,IA,2.47
mitchell,TX,2.48
mitchell,GA,2.72
mobile,AL,2.61
modoc,CA,2.39
moffat,CO,2.58
mohave,AZ,2.45
moniteau,MO,2.56
monmouth,NJ,2.7
mono,CA,2.43
monona,IA,2.31
monongalia,WV,2.28
monroe,FL,2.23
monroe,IN,2.27
monroe,WV,2.41
monroe,IA,2.43
monroe,KY,2.45
monroe,AR,2.47
monroe,NY,2.47
monroe,MO,2.5
monroe,OH,2.5
monroe,TN,2.51
monroe,AL,2.57
monroe,MS,2.57
monroe,WI,2.6
monroe,IL,2.65
monroe,MI,2.69
monroe,PA,2.73
monroe,GA,2.74
montague,TX,2.41
montcalm,MI,2.65
monterey,CA,3.14
montezuma,CO,2.54
montgomery,IA,2.36
montgomery,OH,2.37
montgomery,KS,2.37
montgomery,VA,2.4
montgomery,AR,2.41
montgomery,NY,2.42
montgomery,IL,2.44
montgomery,AL,2.46
montgomery,MO,2.47
montgomery,KY,2.49
montgomery,IN,2.5
montgomery,PA,2.54
montgomery,MS,2.57
montgomery,GA,2.57
montgomery,NC,2.61
montgomery,MD,2.66
montgomery,TN,2.7
montgomery,TX,2.83
montmorency,MI,2.29
montour,PA,2.43
montrose,CO,2.52
moody,SD,2.58
moore,NC,2.38
moore,TN,2.55
moore,TX,2.94
mora,NM,2.54
morehouse parish,LA,2.64
morgan,IL,2.37
morgan,WV,2.4
morgan,MO,2.42
morgan,OH,2.5
morgan,AL,2.51
morgan,KY,2.55
morgan,TN,2.58
morgan,IN,2.7
morgan,GA,2.75
morgan,CO,2.8
morgan,UT,3.48
morrill,NE,2.49
morris,KS,2.37
morris,TX,2.47
morris,NJ,2.72
morrison,MN,2.64
morrow,OH,2.72
morrow,OR,2.9
morton,ND,2.51
morton,KS,2.63
motley,TX,2.35
moultrie,IL,2.56
mountrail,ND,2.53
mower,MN,2.42
muhlenberg,KY,2.45
multnomah,OR,2.37
murray,MN,2.42
murray,OK,2.45
murray,GA,2.73
muscatine,IA,2.59
muscogee,GA,2.54
muskegon,MI,2.59
muskingum,OH,2.53
muskogee,OK,2.51
musselshell,MT,2.33
nacogdoches,TX,2.49
nance,NE,2.49
nantucket,MA,2.37
napa,CA,2.62
nash,NC,2.54
nassau,FL,2.59
nassau,NY,2.93
natchitoches parish,LA,2.56
natrona,WY,2.42
navajo,AZ,3.17
navarro,TX,2.65
nelson,ND,2.18
nelson,VA,2.42
nelson,KY,2.64
nemaha,NE,2.32
nemaha,KS,2.58
neosho,KS,2.45
neshoba,MS,2.63
ness,KS,2.23
nevada,CA,2.47
nevada,AR,2.48
new castle,DE,2.56
new hanover,NC,2.29
new haven,CT,2.5
new kent,VA,2.65
new london,CT,2.48
new madrid,MO,2.48
new york,NY,2
newaygo,MI,2.68
newberry,SC,2.5
newport,RI,2.35
newport news city,VA,2.5
newton,AR,2.44
newton,MO,2.57
newton,MS,2.57
newton,TX,2.59
newton,IN,2.69
newton,GA,2.77
nez perce,ID,2.4
niagara,NY,2.45
nicholas,WV,2.46
nicholas,KY,2.48
nicollet,MN,2.56
niobrara,WY,2.28
noble,OK,2.47
noble,OH,2.61
noble,IN,2.73
nobles,MN,2.58
nodaway,MO,2.33
nolan,TX,2.48
norfolk,MA,2.54
norfolk city,VA,2.45
norman,MN,2.41
northampton,VA,2.39
northampton,NC,2.44
northampton,PA,2.53
northumberland,VA,2.24
northumberland,PA,2.34
norton,KS,2.28
norton city,VA,2.23
nottoway,VA,2.48
nowata,OK,2.5
noxubee,MS,2.77
nuckolls,NE,2.26
nueces,TX,2.79
nye,NV,2.42
oakland,MI,2.51
obion,TN,2.42
o'brien,IA,2.42
ocean,NJ,2.51
oceana,MI,2.67
ochiltree,TX,2.74
oconee,SC,2.4
oconee,GA,2.87
oconto,WI,2.52
ogemaw,MI,2.41
ogle,IL,2.62
oglethorpe,GA,2.58
ohio,WV,2.27
ohio,IN,2.53
ohio,KY,2.54
okaloosa,FL,2.49
okanogan,WA,2.58
okeechobee,FL,2.69
okfuskee,OK,2.52
oklahoma,OK,2.41
okmulgee,OK,2.53
oktibbeha,MS,2.42
oldham,TX,2.61
oldham,KY,2.85
oliver,ND,2.61
olmsted,MN,2.53
oneida,WI,2.34
oneida,NY,2.43
oneida,ID,2.85
onondaga,NY,2.46
onslow,NC,2.72
ontario,NY,2.53
ontonagon,MI,2.21
orange,NC,2.36
orange,IN,2.49
orange,VA,2.5
orange,VT,2.52
orange,FL,2.61
orange,TX,2.65
orange,NY,2.85
orange,CA,3
orangeburg,SC,2.58
oregon,MO,2.4
orleans,VT,2.45
orleans,NY,2.65
orleans parish,LA,2.48
osage,KS,2.54
osage,OK,2.58
osage,MO,2.61
osborne,KS,2.23
osceola,IA,2.48
osceola,MI,2.58
osceola,FL,2.79
oscoda,MI,2.39
oswego,NY,2.6
otero,CO,2.49
otero,NM,2.66
otoe,NE,2.48
otsego,NY,2.43
otsego,MI,2.56
ottawa,OH,2.45
ottawa,KS,2.46
ottawa,OK,2.48
ottawa,MI,2.81
otter tail,MN,2.46
ouachita,AR,2.45
ouachita parish,LA,2.58
ouray,CO,2.36
outagamie,WI,2.61
overton,TN,2.46
owen,KY,2.55
owen,IN,2.6
owsley,KY,2.51
owyhee,ID,2.85
oxford,ME,2.42
ozark,MO,2.4
ozaukee,WI,2.61
pacific,WA,2.27
page,IA,2.32
page,VA,2.46
palm beach,FL,2.34
palo alto,IA,2.37
palo pinto,TX,2.52
pamlico,NC,2.38
panola,TX,2.53
panola,MS,2.75
park,MT,2.27
park,WY,2.42
park,CO,2.45
parke,IN,2.51
parker,TX,2.75
parmer,TX,2.97
pasco,FL,2.3
pasquotank,NC,2.52
passaic,NJ,2.92
patrick,VA,2.36
paulding,OH,2.59
paulding,GA,2.89
pawnee,NE,2.27
pawnee,KS,2.31
pawnee,OK,2.58
payette,ID,2.78
payne,OK,2.29
peach,GA,2.68
pearl river,MS,2.65
pecos,TX,2.86
pembina,ND,2.38
pemiscot,MO,2.52
pend oreille,WA,2.51
pender,NC,2.49
pendleton,WV,2.4
pendleton,KY,2.75
pennington,MN,2.38
pennington,SD,2.49
penobscot,ME,2.38
peoria,IL,2.43
pepin,WI,2.57
perkins,SD,2.31
perkins,NE,2.47
perquimans,NC,2.42
perry,IL,2.43
perry,IN,2.45
perry,TN,2.48
perry,AR,2.52
perry,KY,2.53
perry,MO,2.57
perry,PA,2.58
perry,AL,2.63
perry,OH,2.7
perry,MS,2.72
pershing,NV,2.69
person,NC,2.5
petersburg city,VA,2.38
petroleum,MT,2.34
pettis,MO,2.49
phelps,MO,2.38
phelps,NE,2.47
philadelphia,PA,2.48
phillips,KS,2.35
phillips,MT,2.45
phillips,CO,2.47
phillips,AR,2.69
piatt,IL,2.5
pickaway,OH,2.63
pickens,SC,2.5
pickens,GA,2.54
pickens,AL,2.56
pickett,TN,2.33
pierce,ND,2.31
pierce,NE,2.59
pierce,WA,2.6
pierce,GA,2.61
pierce,WI,2.65
pike,AL,2.38
pike,IL,2.42
pike,KY,2.46
pike,AR,2.47
pike,IN,2.47
pike,MO,2.5
pike,MS,2.57
pike,OH,2.61
pike,PA,2.63
pike,GA,2.81
pima,AZ,2.47
pinal,AZ,2.68
pine,MN,2.53
pinellas,FL,2.17
pipestone,MN,2.38
piscataquis,ME,2.34
pitkin,CO,2.14
pitt,NC,2.43
pittsburg,OK,2.4
pittsylvania,VA,2.49
piute,UT,2.79
placer,CA,2.63
plaquemines parish,LA,2.89
platte,WY,2.4
platte,MO,2.49
platte,NE,2.59
pleasants,WV,2.51
plumas,CA,2.29
plymouth,IA,2.61
plymouth,MA,2.74
pocahontas,WV,2.3
pocahontas,IA,2.35
poinsett,AR,2.52
pointe coupee parish,LA,2.67
polk,NC,2.28
polk,NE,2.43
polk,IA,2.45
polk,TN,2.46
polk,MN,2.47
polk,AR,2.49
polk,TX,2.5
polk,WI,2.51
polk,FL,2.52
polk,MO,2.56
polk,OR,2.62
polk,GA,2.66
pondera,MT,2.63
pontotoc,OK,2.44
pontotoc,MS,2.62
pope,IL,2.33
pope,MN,2.42
pope,AR,2.55
poquoson city,VA,2.75
portage,WI,2.54
portage,OH,2.56
porter,IN,2.62
portsmouth city,VA,2.51
posey,IN,2.63
pottawatomie,OK,2.55
pottawatomie,KS,2.65
pottawattamie,IA,2.54
potter,SD,2.29
potter,PA,2.54
potter,TX,2.61
powder river,MT,2.48
powell,MT,2.39
powell,KY,2.6
power,ID,2.92
poweshiek,IA,2.35
powhatan,VA,2.74
prairie,MT,2.19
prairie,AR,2.41
pratt,KS,2.35
preble,OH,2.62
prentiss,MS,2.52
presidio,TX,2.85
presque isle,MI,2.31
preston,WV,2.5
price,WI,2.37
prince edward,VA,2.43
prince george,VA,2.76
prince george's,MD,2.74
prince william,VA,2.94
providence,RI,2.48
prowers,CO,2.67
pueblo,CO,2.52
pulaski,VA,2.32
pulaski,AR,2.39
pulaski,KY,2.42
pulaski,IL,2.44
pulaski,GA,2.49
pulaski,IN,2.59
pulaski,MO,2.68
pushmataha,OK,2.42
putnam,MO,2.32
putnam,TN,2.4
putnam,FL,2.48
putnam,GA,2.5
putnam,IL,2.52
putnam,WV,2.56
putnam,IN,2.56
putnam,OH,2.81
putnam,NY,2.86
quay,NM,2.37
queen anne's,MD,2.62
queens,NY,2.81
quitman,GA,2.48
quitman,MS,2.8
rabun,GA,2.35
racine,WI,2.59
radford city,VA,2.25
rains,TX,2.51
raleigh,WV,2.38
ralls,MO,2.55
ramsey,ND,2.34
ramsey,MN,2.45
randall,TX,2.49
randolph,WV,2.41
randolph,MO,2.43
randolph,IL,2.46
randolph,AR,2.46
randolph,IN,2.48
randolph,AL,2.52
randolph,NC,2.55
randolph,GA,2.57
rankin,MS,2.62
ransom,ND,2.39
rapides parish,LA,2.56
rappahannock,VA,2.5
ravalli,MT,2.48
rawlins,KS,2.29
ray,MO,2.63
reagan,TX,2.96
real,TX,2.38
red lake,MN,2.39
red river,TX,2.41
red river parish,LA,2.74
red willow,NE,2.37
redwood,MN,2.44
reeves,TX,2.93
refugio,TX,2.59
reno,KS,2.41
rensselaer,NY,2.46
renville,ND,2.35
renville,MN,2.48
republic,KS,2.23
reynolds,MO,2.4
rhea,TN,2.46
rice,KS,2.44
rice,MN,2.65
rich,UT,3.01
richardson,NE,2.34
richland,IL,2.4
richland,ND,2.43
richland,SC,2.44
richland,MT,2.46
richland,OH,2.47
richland,WI,2.48
richland parish,LA,2.65
richmond,VA,2.4
richmond,NC,2.51
richmond,GA,2.55
richmond,NY,2.78
richmond city,VA,2.21
riley,KS,2.42
ringgold,IA,2.37
rio arriba,NM,2.71
rio blanco,CO,2.5
rio grande,CO,2.59
ripley,MO,2.46
ripley,IN,2.66
ritchie,WV,2.45
riverside,CA,2.98
roane,TN,2.42
roane,WV,2.49
roanoke,VA,2.41
roanoke city,VA,2.2
roberts,TX,2.45
roberts,SD,2.66
robertson,KY,2.54
robertson,TX,2.55
robertson,TN,2.71
robeson,NC,2.75
rock,NE,2.26
rock,MN,2.47
rock,WI,2.54
rock island,IL,2.38
rockbridge,VA,2.43
rockcastle,KY,2.49
rockdale,GA,2.87
rockingham,NC,2.45
rockingham,VA,2.61
rockingham,NH,2.63
rockland,NY,3.01
rockwall,TX,2.92
roger mills,OK,2.38
rogers,OK,2.71
rolette,ND,2.97
rooks,KS,2.32
roosevelt,NM,2.6
roosevelt,MT,2.89
roscommon,MI,2.23
roseau,MN,2.6
rosebud,MT,2.81
ross,OH,2.5
routt,CO,2.44
rowan,KY,2.39
rowan,NC,2.52
runnels,TX,2.53
rush,KS,2.24
rush,IN,2.6
rusk,WI,2.45
rusk,TX,2.57
russell,KS,2.23
russell,KY,2.33
russell,VA,2.44
russell,AL,2.49
rutherford,NC,2.44
rutherford,TN,2.65
rutland,VT,2.39
sabine,TX,2.31
sabine parish,LA,2.5
sac,IA,2.37
sacramento,CA,2.64
sagadahoc,ME,2.47
saginaw,MI,2.54
saguache,CO,2.56
salem,NJ,2.6
salem city,VA,2.32
saline,IL,2.32
saline,KS,2.43
saline,MO,2.45
saline,NE,2.5
saline,AR,2.57
salt lake,UT,3
saluda,SC,2.65
sampson,NC,2.64
san augustine,TX,2.43
san benito,CA,3.32
san bernardino,CA,3.15
san diego,CA,2.73
san francisco,CA,2.3
san jacinto,TX,2.55
san joaquin,CA,3
san juan,CO,2.06
san juan,WA,2.16
san juan,NM,2.99
san juan,UT,3.46
san luis obispo,CA,2.49
san mateo,CA,2.74
san miguel,CO,2.18
san miguel,NM,2.58
san patricio,TX,2.97
san saba,TX,2.45
sanborn,SD,2.53
sanders,MT,2.35
sandoval,NM,2.84
sandusky,OH,2.56
sangamon,IL,2.36
sanilac,MI,2.6
sanpete,UT,3.27
santa barbara,CA,2.8
santa clara,CA,2.92
santa cruz,CA,2.71
santa cruz,AZ,3.23
santa fe,NM,2.42
santa rosa,FL,2.63
sarasota,FL,2.13
saratoga,NY,2.51
sargent,ND,2.43
sarpy,NE,2.79
sauk,WI,2.51
saunders,NE,2.61
sawyer,WI,2.39
schenectady,NY,2.38
schleicher,TX,2.59
schley,GA,2.62
schoharie,NY,2.49
