state_id,year,county_name,house_size
GA,2013,coweta,2.77
GA,2013,dekalb,2.61
GA,2013,dougherty,2.57
GA,2013,douglas,2.89
GA,2013,fayette,2.84
GA,2013,floyd,2.77
GA,2013,forsyth,3.02
GA,2013,fulton,2.5
GA,2013,glynn,2.55
GA,2013,gwinnett,3.17
GA,2013,hall,3.04
GA,2013,henry,2.97
GA,2013,houston,2.75
GA,2013,liberty,2.71
GA,2013,lowndes,2.67
GA,2013,muscogee,2.68
GA,2013,newton,3.01
GA,2013,paulding,3.02
GA,2013,richmond,2.73
GA,2013,rockdale,2.95
GA,2013,troup,2.76
GA,2013,walker,2.67
GA,2013,walton,2.95
GA,2013,whitfield,3
HI,2013,hawaii,2.9
HI,2013,honolulu,3.06
HI,2013,kauai,3.07
HI,2013,maui,2.92
ID,2013,ada,2.63
ID,2013,bannock,2.68
ID,2013,bonneville,2.88
ID,2013,canyon,2.97
ID,2013,kootenai,2.55
ID,2013,twin falls,2.73
IL,2013,adams,2.42
IL,2013,champaign,2.41
IL,2013,cook,2.65
IL,2013,dekalb,2.64
IL,2013,dupage,2.71
IL,2013,kane,3.01
IL,2013,kankakee,2.55
IL,2013,kendall,3.16
IL,2013,lake,2.8
IL,2013,lasalle,2.5
IL,2013,mchenry,2.81
IL,2013,mclean,2.56
IL,2013,macon,2.35
IL,2013,madison,2.44
IL,2013,peoria,2.42
IL,2013,rock island,2.39
IL,2013,st. clair,2.53
IL,2013,sangamon,2.36
IL,2013,tazewell,2.47
IL,2013,vermilion,2.47
IL,2013,will,3.01
IL,2013,williamson,2.43
IL,2013,winnebago,2.53
IN,2013,allen,2.51
IN,2013,bartholomew,2.59
IN,2013,clark,2.63
IN,2013,delaware,2.37
IN,2013,elkhart,2.77
IN,2013,floyd,2.65
IN,2013,grant,2.37
IN,2013,hamilton,2.74
IN,2013,hancock,2.72
IN,2013,hendricks,2.74
IN,2013,howard,2.37
IN,2013,johnson,2.71
IN,2013,kosciusko,2.66
IN,2013,lake,2.6
IN,2013,laporte,2.39
IN,2013,madison,2.38
IN,2013,marion,2.52
IN,2013,monroe,2.38
IN,2013,morgan,2.69
IN,2013,porter,2.61
IN,2013,st. joseph,2.47
IN,2013,tippecanoe,2.42
IN,2013,vanderburgh,2.4
IN,2013,vigo,2.5
IN,2013,wayne,2.38
IA,2013,black hawk,2.42
IA,2013,dallas,2.71
IA,2013,dubuque,2.48
IA,2013,johnson,2.35
IA,2013,linn,2.42
IA,2013,polk,2.49
IA,2013,pottawattamie,2.49
IA,2013,scott,2.48
IA,2013,story,2.31
IA,2013,woodbury,2.56
KS,2013,butler,2.62
KS,2013,douglas,2.48
KS,2013,johnson,2.55
KS,2013,leavenworth,2.63
KS,2013,riley,2.47
KS,2013,sedgwick,2.59
KS,2013,shawnee,2.46
KS,2013,wyandotte,2.78
KY,2013,boone,2.71
KY,2013,bullitt,2.75
KY,2013,campbell,2.51
KY,2013,christian,2.8
KY,2013,daviess,2.5
KY,2013,fayette,2.36
KY,2013,hardin,2.55
KY,2013,jefferson,2.4
KY,2013,kenton,2.6
KY,2013,mccracken,2.48
KY,2013,madison,2.48
KY,2013,pike,2.43
KY,2013,warren,2.47
LA,2013,ascension parish,2.79
LA,2013,bossier parish,2.56
LA,2013,caddo parish,2.54
LA,2013,calcasieu parish,2.5
LA,2013,east baton rouge parish,2.58
LA,2013,iberia parish,2.75
LA,2013,jefferson parish,2.58
LA,2013,lafayette parish,2.55
LA,2013,lafourche parish,2.76
LA,2013,livingston parish,2.8
LA,2013,orleans parish,2.31
LA,2013,ouachita parish,2.6
LA,2013,rapides parish,2.68
LA,2013,st. landry parish,2.59
LA,2013,st. tammany parish,2.72
LA,2013,tangipahoa parish,2.64
LA,2013,terrebonne parish,2.86
ME,2013,androscoggin,2.39
ME,2013,aroostook,2.26
ME,2013,cumberland,2.39
ME,2013,kennebec,2.32
ME,2013,penobscot,2.36
ME,2013,york,2.41
MD,2013,allegany,2.48
MD,2013,anne arundel,2.68
MD,2013,baltimore,2.56
MD,2013,calvert,2.92
MD,2013,carroll,2.72
MD,2013,cecil,2.73
MD,2013,charles,2.86
MD,2013,frederick,2.67
MD,2013,harford,2.69
MD,2013,howard,2.8
MD,2013,montgomery,2.76
MD,2013,prince george's,2.84
MD,2013,st. mary's,2.95
MD,2013,washington,2.49
MD,2013,wicomico,2.61
MD,2013,baltimore city,2.44
MA,2013,barnstable,2.25
MA,2013,berkshire,2.23
MA,2013,bristol,2.52
MA,2013,essex,2.59
MA,2013,franklin,2.25
MA,2013,hampden,2.58
MA,2013,hampshire,2.32
MA,2013,middlesex,2.56
MA,2013,norfolk,2.59
MA,2013,plymouth,2.76
MA,2013,suffolk,2.44
MA,2013,worcester,2.6
MI,2013,allegan,2.71
MI,2013,bay,2.34
MI,2013,berrien,2.54
MI,2013,calhoun,2.47
MI,2013,clinton,2.68
MI,2013,eaton,2.41
MI,2013,genesee,2.5
MI,2013,grand traverse,2.58
MI,2013,ingham,2.39
MI,2013,isabella,2.54
MI,2013,jackson,2.47
MI,2013,kalamazoo,2.46
MI,2013,kent,2.65
MI,2013,lapeer,2.63
MI,2013,lenawee,2.52
MI,2013,livingston,2.69
MI,2013,macomb,2.52
MI,2013,marquette,2.46
MI,2013,midland,2.44
MI,2013,monroe,2.55
MI,2013,muskegon,2.51
MI,2013,oakland,2.48
MI,2013,ottawa,2.78
MI,2013,saginaw,2.45
MI,2013,st. clair,2.5
MI,2013,shiawassee,2.43
MI,2013,van buren,2.53
MI,2013,washtenaw,2.44
MI,2013,wayne,2.64
MN,2013,anoka,2.71
MN,2013,blue earth,2.5
MN,2013,carver,2.73
MN,2013,dakota,2.58
MN,2013,hennepin,2.4
MN,2013,olmsted,2.51
MN,2013,ramsey,2.48
MN,2013,rice,2.55
MN,2013,st. louis,2.26
MN,2013,scott,2.94
MN,2013,sherburne,3
MN,2013,stearns,2.5
MN,2013,washington,2.68
MN,2013,wright,2.83
MS,2013,desoto,2.83
MS,2013,forrest,2.59
MS,2013,harrison,2.55
MS,2013,hinds,2.65
MS,2013,jackson,2.83
MS,2013,jones,2.73
MS,2013,lauderdale,2.47
MS,2013,lee,2.6
MS,2013,madison,2.68
MS,2013,rankin,2.59
MO,2013,boone,2.38
MO,2013,buchanan,2.63
MO,2013,cape girardeau,2.49
MO,2013,cass,2.66
MO,2013,christian,2.68
MO,2013,clay,2.6
MO,2013,cole,2.52
MO,2013,franklin,2.57
MO,2013,greene,2.31
MO,2013,jackson,2.44
MO,2013,jasper,2.5
MO,2013,jefferson,2.67
MO,2013,platte,2.45
MO,2013,st. charles,2.65
MO,2013,st. francois,2.43
MO,2013,st. louis,2.44
MO,2013,st. louis city,2.19
MT,2013,cascade,2.31
MT,2013,flathead,2.53
MT,2013,gallatin,2.41
MT,2013,lewis and clark,2.39
MT,2013,missoula,2.37
MT,2013,yellowstone,2.45
NE,2013,douglas,2.51
NE,2013,lancaster,2.42
NE,2013,sarpy,2.78
NV,2013,clark,2.81
NV,2013,washoe,2.6
NH,2013,cheshire,2.35
NH,2013,grafton,2.32
NH,2013,hillsborough,2.55
NH,2013,merrimack,2.55
NH,2013,rockingham,2.52
NH,2013,strafford,2.44
NJ,2013,atlantic,2.65
NJ,2013,bergen,2.7
NJ,2013,burlington,2.71
NJ,2013,camden,2.72
NJ,2013,cape may,2.44
NJ,2013,cumberland,2.89
NJ,2013,essex,2.77
NJ,2013,gloucester,2.75
NJ,2013,hudson,2.64
NJ,2013,hunterdon,2.63
NJ,2013,mercer,2.67
NJ,2013,middlesex,2.83
NJ,2013,monmouth,2.68
NJ,2013,morris,2.74
NJ,2013,ocean,2.65
NJ,2013,passaic,3.08
NJ,2013,salem,2.62
NJ,2013,somerset,2.89
NJ,2013,sussex,2.63
NJ,2013,union,2.89
NJ,2013,warren,2.51
NM,2013,bernalillo,2.57
NM,2013,chaves,2.69
NM,2013,doã±a ana,2.79
NM,2013,lea,2.94
NM,2013,mckinley,4.02
NM,2013,otero,2.68
NM,2013,sandoval,2.86
NM,2013,san juan,3.31
NM,2013,santa fe,2.39
NM,2013,valencia,3
NY,2013,albany,2.35
NY,2013,bronx,2.86
NY,2013,broome,2.44
NY,2013,cattaraugus,2.36
NY,2013,cayuga,2.46
NY,2013,chautauqua,2.32
NY,2013,chemung,2.33
NY,2013,clinton,2.31
NY,2013,dutchess,2.59
NY,2013,erie,2.34
NY,2013,jefferson,2.67
NY,2013,kings,2.76
NY,2013,livingston,2.46
NY,2013,madison,2.52
NY,2013,monroe,2.42
NY,2013,nassau,3.04
NY,2013,new york,2.16
NY,2013,niagara,2.39
NY,2013,oneida,2.45
NY,2013,onondaga,2.45
NY,2013,ontario,2.45
NY,2013,orange,2.94
NY,2013,oswego,2.57
NY,2013,putnam,3.01
NY,2013,queens,2.89
NY,2013,rensselaer,2.4
NY,2013,richmond,2.78
NY,2013,rockland,3.19
NY,2013,st. lawrence,2.43
NY,2013,saratoga,2.43
NY,2013,schenectady,2.63
NY,2013,steuben,2.35
NY,2013,suffolk,2.95
NY,2013,sullivan,2.63
NY,2013,tompkins,2.39
NY,2013,ulster,2.47
NY,2013,warren,2.37
NY,2013,wayne,2.56
NY,2013,westchester,2.76
NC,2013,alamance,2.53
NC,2013,brunswick,2.36
NC,2013,buncombe,2.39
NC,2013,burke,2.53
NC,2013,cabarrus,2.83
NC,2013,caldwell,2.77
NC,2013,carteret,2.25
NC,2013,catawba,2.59
NC,2013,chatham,2.48
NC,2013,cleveland,2.48
NC,2013,craven,2.55
NC,2013,cumberland,2.51
NC,2013,davidson,2.54
NC,2013,durham,2.39
NC,2013,forsyth,2.46
NC,2013,gaston,2.57
NC,2013,guilford,2.46
NC,2013,harnett,2.87
NC,2013,henderson,2.28
NC,2013,iredell,2.81
NC,2013,johnston,2.87
NC,2013,lincoln,2.62
NC,2013,mecklenburg,2.59
NC,2013,moore,2.48
NC,2013,nash,2.45
NC,2013,new hanover,2.37
NC,2013,onslow,2.82
NC,2013,orange,2.51
NC,2013,pitt,2.49
NC,2013,randolph,2.7
NC,2013,robeson,2.88
NC,2013,rockingham,2.43
NC,2013,rowan,2.67
NC,2013,rutherford,2.51
NC,2013,surry,2.39
NC,2013,union,3.02
NC,2013,wake,2.61
NC,2013,wayne,2.6
NC,2013,wilkes,2.47
NC,2013,wilson,2.53
ND,2013,burleigh,2.32
ND,2013,cass,2.31
ND,2013,grand forks,2.28
ND,2013,ward,2.44
OH,2013,allen,2.5
OH,2013,ashtabula,2.45
OH,2013,belmont,2.34
OH,2013,butler,2.68
OH,2013,clark,2.45
OH,2013,clermont,2.71
OH,2013,columbiana,2.53
OH,2013,cuyahoga,2.31
OH,2013,delaware,2.77
OH,2013,erie,2.25
OH,2013,fairfield,2.66
OH,2013,franklin,2.49
OH,2013,geauga,2.72
OH,2013,greene,2.47
OH,2013,hamilton,2.35
OH,2013,hancock,2.33
OH,2013,jefferson,2.35
OH,2013,lake,2.45
OH,2013,licking,2.6
OH,2013,lorain,2.52
OH,2013,lucas,2.41
OH,2013,mahoning,2.31
OH,2013,marion,2.49
OH,2013,medina,2.63
OH,2013,miami,2.5
OH,2013,montgomery,2.36
OH,2013,muskingum,2.44
OH,2013,portage,2.55
OH,2013,richland,2.4
OH,2013,ross,2.55
OH,2013,scioto,2.53
OH,2013,stark,2.44
OH,2013,summit,2.42
OH,2013,trumbull,2.36
OH,2013,tuscarawas,2.62
OH,2013,warren,2.75
OH,2013,wayne,2.55
OH,2013,wood,2.48
OK,2013,canadian,2.97
OK,2013,cleveland,2.58
OK,2013,comanche,2.66
OK,2013,creek,2.74
OK,2013,muskogee,2.51
OK,2013,oklahoma,2.55
OK,2013,payne,2.36
OK,2013,pottawatomie,2.59
OK,2013,rogers,2.64
OK,2013,tulsa,2.51
OK,2013,wagoner,2.74
OR,2013,benton,2.4
OR,2013,clackamas,2.56
OR,2013,deschutes,2.53
OR,2013,douglas,2.43
OR,2013,jackson,2.47
OR,2013,josephine,2.38
OR,2013,klamath,2.52
OR,2013,lane,2.42
OR,2013,linn,2.68
OR,2013,marion,2.73
OR,2013,multnomah,2.41
OR,2013,polk,2.66
OR,2013,umatilla,2.68
OR,2013,washington,2.69
OR,2013,yamhill,2.7
PA,2013,adams,2.62
PA,2013,allegheny,2.26
PA,2013,armstrong,2.38
PA,2013,beaver,2.36
PA,2013,berks,2.61
PA,2013,blair,2.4
PA,2013,bucks,2.66
PA,2013,butler,2.43
PA,2013,cambria,2.29
PA,2013,carbon,2.49
PA,2013,centre,2.45
PA,2013,chester,2.65
PA,2013,clearfield,2.45
PA,2013,columbia,2.38
PA,2013,crawford,2.47
PA,2013,cumberland,2.36
PA,2013,dauphin,2.4
PA,2013,delaware,2.7
PA,2013,erie,2.42
PA,2013,fayette,2.48
PA,2013,franklin,2.53
PA,2013,indiana,2.44
PA,2013,lackawanna,2.45
PA,2013,lancaster,2.65
PA,2013,lawrence,2.39
PA,2013,lebanon,2.55
PA,2013,lehigh,2.59
PA,2013,luzerne,2.39
PA,2013,lycoming,2.47
PA,2013,mercer,2.37
PA,2013,monroe,2.82
PA,2013,montgomery,2.58
PA,2013,northampton,2.58
PA,2013,northumberland,2.28
PA,2013,philadelphia,2.58
PA,2013,schuylkill,2.4
PA,2013,somerset,2.38
PA,2013,washington,2.44
PA,2013,westmoreland,2.37
PA,2013,york,2.61
RI,2013,kent,2.38
RI,2013,newport,2.29
RI,2013,providence,2.56
RI,2013,washington,2.44
SC,2013,aiken,2.56
SC,2013,anderson,2.51
SC,2013,beaufort,2.55
SC,2013,berkeley,2.81
SC,2013,charleston,2.44
SC,2013,darlington,2.52
SC,2013,dorchester,2.76
SC,2013,florence,2.63
SC,2013,greenville,2.62
SC,2013,greenwood,2.44
SC,2013,horry,2.52
SC,2013,lancaster,2.77
SC,2013,laurens,2.48
SC,2013,lexington,2.59
SC,2013,oconee,2.49
SC,2013,orangeburg,2.68
SC,2013,pickens,2.58
SC,2013,richland,2.53
SC,2013,spartanburg,2.62
SC,2013,sumter,2.66
SC,2013,york,2.69
SD,2013,minnehaha,2.46
SD,2013,pennington,2.46
TN,2013,anderson,2.52
TN,2013,blount,2.48
TN,2013,bradley,2.6
TN,2013,davidson,2.43
TN,2013,greene,2.45
TN,2013,hamilton,2.48
TN,2013,knox,2.4
TN,2013,madison,2.66
TN,2013,maury,2.5
TN,2013,montgomery,2.73
TN,2013,putnam,2.32
TN,2013,robertson,2.74
TN,2013,rutherford,2.73
TN,2013,sevier,2.51
TN,2013,shelby,2.66
TN,2013,sullivan,2.37
TN,2013,sumner,2.67
TN,2013,washington,2.34
TN,2013,williamson,2.87
TN,2013,wilson,2.72
TX,2013,angelina,2.8
TX,2013,bastrop,2.89
TX,2013,bell,3.09
TX,2013,bexar,2.88
TX,2013,bowie,2.74
TX,2013,brazoria,2.87
TX,2013,brazos,2.62
TX,2013,cameron,3.49
TX,2013,collin,2.77
TX,2013,comal,2.7
TX,2013,coryell,2.83
TX,2013,dallas,2.78
TX,2013,denton,2.79
TX,2013,ector,2.84
TX,2013,ellis,2.91
TX,2013,el paso,3.14
TX,2013,fort bend,3.15
TX,2013,galveston,2.72
TX,2013,grayson,2.59
TX,2013,gregg,2.53
TX,2013,guadalupe,2.89
TX,2013,harris,2.87
TX,2013,harrison,2.83
TX,2013,hays,2.79
TX,2013,henderson,2.76
TX,2013,hidalgo,3.61
TX,2013,hunt,2.75
TX,2013,jefferson,2.6
TX,2013,johnson,2.84
TX,2013,kaufman,3.11
TX,2013,liberty,2.77
TX,2013,lubbock,2.62
TX,2013,mclennan,2.65
TX,2013,midland,2.84
TX,2013,montgomery,2.92
TX,2013,nacogdoches,2.65
TX,2013,nueces,2.69
TX,2013,orange,2.57
TX,2013,parker,2.71
TX,2013,potter,2.66
TX,2013,randall,2.54
TX,2013,rockwall,3.04
TX,2013,san patricio,2.88
TX,2013,smith,2.67
TX,2013,tarrant,2.8
TX,2013,taylor,2.57
TX,2013,tom green,2.5
TX,2013,travis,2.56
TX,2013,victoria,2.73
TX,2013,walker,2.28
TX,2013,webb,3.78
TX,2013,wichita,2.37
TX,2013,williamson,2.88
UT,2013,cache,3.2
UT,2013,davis,3.32
UT,2013,salt lake,3.07
UT,2013,utah,3.66
UT,2013,washington,2.95
UT,2013,weber,2.95
VT,2013,chittenden,2.38
VA,2013,albemarle,2.41
VA,2013,arlington,2.24
VA,2013,augusta,2.61
VA,2013,bedford,2.49
VA,2013,chesterfield,2.8
VA,2013,fairfax,2.86
VA,2013,fauquier,2.88
VA,2013,frederick,2.72
VA,2013,hanover,2.63
VA,2013,henrico,2.57
VA,2013,james city,2.53
VA,2013,loudoun,3.09
VA,2013,montgomery,2.5
VA,2013,prince william,3.16
VA,2013,roanoke,2.39
VA,2013,rockingham,2.64
VA,2013,spotsylvania,3
VA,2013,stafford,3.07
VA,2013,york,2.72
VA,2013,alexandria city,2.25
VA,2013,chesapeake city,2.79
VA,2013,hampton city,2.49
VA,2013,lynchburg city,2.27
VA,2013,newport news city,2.58
VA,2013,norfolk city,2.56
VA,2013,portsmouth city,2.6
VA,2013,richmond city,2.31
VA,2013,roanoke city,2.25
VA,2013,suffolk city,2.74
VA,2013,virginia beach city,2.65
WA,2013,benton,2.67
WA,2013,chelan,2.63
WA,2013,clallam,2.33
WA,2013,clark,2.77
WA,2013,cowlitz,2.62
WA,2013,franklin,3.46
WA,2013,grant,3.04
WA,2013,grays harbor,2.52
WA,2013,island,2.32
WA,2013,king,2.45
WA,2013,kitsap,2.52
WA,2013,lewis,2.54
WA,2013,pierce,2.65
WA,2013,skagit,2.59
WA,2013,snohomish,2.72
WA,2013,spokane,2.48
WA,2013,thurston,2.59
WA,2013,whatcom,2.56
WA,2013,yakima,3.05
WV,2013,berkeley,2.61
WV,2013,cabell,2.33
WV,2013,harrison,2.51
WV,2013,kanawha,2.29
WV,2013,monongalia,2.52
WV,2013,raleigh,2.42
WV,2013,wood,2.37
WI,2013,brown,2.48
WI,2013,dane,2.34
WI,2013,dodge,2.64
WI,2013,eau claire,2.45
WI,2013,fond du lac,2.39
WI,2013,jefferson,2.48
WI,2013,kenosha,2.59
WI,2013,la crosse,2.44
WI,2013,manitowoc,2.38
WI,2013,marathon,2.46
WI,2013,milwaukee,2.45
WI,2013,outagamie,2.51
WI,2013,ozaukee,2.55
WI,2013,portage,2.43
WI,2013,racine,2.64
WI,2013,rock,2.46
WI,2013,st. croix,2.62
WI,2013,sheboygan,2.36
WI,2013,walworth,2.48
WI,2013,washington,2.49
WI,2013,waukesha,2.5
WI,2013,winnebago,2.33
WI,2013,wood,2.3
WY,2013,laramie,2.62
WY,2013,natrona,2.43
PR,2013,arecibo municipio,2.8
PR,2013,bayamã³n municipio,2.72
PR,2013,caguas municipio,2.72
PR,2013,carolina municipio,2.66
PR,2013,guaynabo municipio,2.55
PR,2013,mayagã¼ez municipio,2.77
PR,2013,ponce municipio,2.73
PR,2013,san juan municipio,2.47
PR,2013,toa alta municipio,3.38
PR,2013,toa baja municipio,2.98
PR,2013,trujillo alto municipio,2.91
AL,2012,baldwin,2.41
AL,2012,calhoun,2.49
AL,2012,cullman,2.52
AL,2012,dekalb,2.95
AL,2012,elmore,2.7
AL,2012,etowah,2.63
AL,2012,houston,2.65
AL,2012,jefferson,2.5
AL,2012,lauderdale,2.47
AL,2012,lee,2.56
AL,2012,limestone,2.63
AL,2012,madison,2.48
AL,2012,marshall,2.77
AL,2012,mobile,2.57
AL,2012,montgomery,2.47
AL,2012,morgan,2.57
AL,2012,st. clair,2.59
AL,2012,shelby,2.64
AL,2012,talladega,2.46
AL,2012,tuscaloosa,2.77
AL,2012,walker,2.5
AK,2012,anchorage municipality,2.76
AK,2012,fairbanks north star borough,2.68
AK,2012,matanuska-susitna borough,2.93
AZ,2012,apache,3.66
AZ,2012,cochise,2.41
AZ,2012,coconino,2.73
AZ,2012,maricopa,2.73
AZ,2012,mohave,2.39
AZ,2012,navajo,2.95
AZ,2012,pima,2.5
AZ,2012,pinal,2.91
AZ,2012,yavapai,2.23
AZ,2012,yuma,2.71
AR,2012,benton,2.73
AR,2012,craighead,2.5
AR,2012,faulkner,2.61
AR,2012,garland,2.33
AR,2012,jefferson,2.45
AR,2012,lonoke,2.73
AR,2012,pulaski,2.47
AR,2012,saline,2.59
AR,2012,sebastian,2.44
AR,2012,washington,2.5
AR,2012,white,2.58
CA,2012,alameda,2.77
CA,2012,butte,2.53
CA,2012,contra costa,2.81
CA,2012,el dorado,2.73
CA,2012,fresno,3.18
CA,2012,humboldt,2.5
CA,2012,imperial,3.52
CA,2012,kern,3.22
CA,2012,kings,3.26
CA,2012,lake,2.4
CA,2012,los angeles,3.03
CA,2012,madera,3.52
CA,2012,marin,2.42
CA,2012,mendocino,2.42
CA,2012,merced,3.35
CA,2012,monterey,3.28
CA,2012,napa,2.78
CA,2012,nevada,2.33
CA,2012,orange,3.06
CA,2012,placer,2.69
CA,2012,riverside,3.26
CA,2012,sacramento,2.76
CA,2012,san bernardino,3.39
CA,2012,san diego,2.86
CA,2012,san francisco,2.32
CA,2012,san joaquin,3.19
CA,2012,san luis obispo,2.53
CA,2012,san mateo,2.82
CA,2012,santa barbara,2.91
CA,2012,santa clara,2.94
CA,2012,santa cruz,2.74
CA,2012,shasta,2.58
CA,2012,solano,2.9
CA,2012,sonoma,2.61
CA,2012,stanislaus,3.08
CA,2012,sutter,3.01
CA,2012,tulare,3.36
CA,2012,ventura,3.08
CA,2012,yolo,2.73
CA,2012,yuba,2.88
CO,2012,adams,2.97
CO,2012,arapahoe,2.61
CO,2012,boulder,2.43
CO,2012,denver,2.29
CO,2012,douglas,2.83
CO,2012,el paso,2.64
CO,2012,jefferson,2.42
CO,2012,larimer,2.43
CO,2012,mesa,2.45
CO,2012,pueblo,2.51
CO,2012,weld,2.77
CT,2012,fairfield,2.74
CT,2012,hartford,2.51
CT,2012,litchfield,2.44
CT,2012,middlesex,2.37
CT,2012,new haven,2.53
CT,2012,new london,2.48
CT,2012,tolland,2.48
CT,2012,windham,2.6
DE,2012,kent,2.73
DE,2012,new castle,2.61
DE,2012,sussex,2.57
DC,2012,district of columbia,2.22
FL,2012,alachua,2.53
FL,2012,bay,2.46
FL,2012,brevard,2.48
FL,2012,broward,2.71
FL,2012,charlotte,2.22
FL,2012,citrus,2.34
FL,2012,clay,2.88
FL,2012,collier,2.65
FL,2012,columbia,2.8
FL,2012,duval,2.62
FL,2012,escambia,2.49
FL,2012,flagler,2.69
FL,2012,hernando,2.48
FL,2012,highlands,2.46
FL,2012,hillsborough,2.63
FL,2012,indian river,2.36
FL,2012,lake,2.6
FL,2012,lee,2.6
FL,2012,leon,2.48
FL,2012,manatee,2.52
FL,2012,marion,2.44
FL,2012,martin,2.39
FL,2012,miami-dade,3.03
FL,2012,monroe,2.49
FL,2012,nassau,2.71
FL,2012,okaloosa,2.46
FL,2012,orange,2.77
FL,2012,osceola,3.14
FL,2012,palm beach,2.56
FL,2012,pasco,2.56
FL,2012,pinellas,2.23
FL,2012,polk,2.69
FL,2012,putnam,2.55
FL,2012,st. johns,2.55
FL,2012,st. lucie,2.56
FL,2012,santa rosa,2.64
FL,2012,sarasota,2.2
FL,2012,seminole,2.87
FL,2012,sumter,2.05
FL,2012,volusia,2.46
GA,2012,barrow,2.89
GA,2012,bartow,2.76
GA,2012,bibb,2.67
GA,2012,bulloch,2.52
GA,2012,carroll,2.7
GA,2012,catoosa,2.84
GA,2012,chatham,2.54
GA,2012,cherokee,2.9
GA,2012,clarke,2.69
GA,2012,clayton,3.02
GA,2012,cobb,2.63
GA,2012,columbia,2.97
GA,2012,coweta,2.73
GA,2012,dekalb,2.65
GA,2012,dougherty,2.52
GA,2012,douglas,2.92
GA,2012,fayette,2.88
GA,2012,floyd,2.69
GA,2012,forsyth,3.2
GA,2012,fulton,2.52
GA,2012,glynn,2.51
GA,2012,gwinnett,3.09
GA,2012,hall,3.03
GA,2012,henry,3.01
GA,2012,houston,2.74
GA,2012,liberty,2.83
GA,2012,lowndes,2.77
GA,2012,muscogee,2.61
GA,2012,newton,2.93
GA,2012,paulding,3.04
GA,2012,richmond,2.66
GA,2012,rockdale,2.89
GA,2012,troup,2.72
GA,2012,walker,2.59
GA,2012,walton,2.85
GA,2012,whitfield,3.01
HI,2012,hawaii,2.87
HI,2012,honolulu,3.05
HI,2012,kauai,2.99
HI,2012,maui,2.98
ID,2012,ada,2.6
ID,2012,bannock,2.67
ID,2012,bonneville,2.92
ID,2012,canyon,2.99
ID,2012,kootenai,2.52
ID,2012,twin falls,2.78
IL,2012,adams,2.47
IL,2012,champaign,2.34
IL,2012,cook,2.66
IL,2012,dekalb,2.58
IL,2012,dupage,2.74
IL,2012,kane,3.03
IL,2012,kankakee,2.61
IL,2012,kendall,2.98
IL,2012,lake,2.83
IL,2012,lasalle,2.46
IL,2012,mchenry,2.81
IL,2012,mclean,2.49
IL,2012,macon,2.3
IL,2012,madison,2.44
IL,2012,peoria,2.39
IL,2012,rock island,2.33
IL,2012,st. clair,2.65
IL,2012,sangamon,2.37
IL,2012,tazewell,2.46
IL,2012,vermilion,2.48
IL,2012,will,3.06
IL,2012,williamson,2.42
IL,2012,winnebago,2.55
IN,2012,allen,2.56
IN,2012,bartholomew,2.64
IN,2012,clark,2.58
IN,2012,delaware,2.34
IN,2012,elkhart,2.77
IN,2012,floyd,2.54
IN,2012,grant,2.38
IN,2012,hamilton,2.74
IN,2012,hancock,2.75
IN,2012,hendricks,2.83
IN,2012,howard,2.41
IN,2012,johnson,2.67
IN,2012,kosciusko,2.57
IN,2012,lake,2.75
IN,2012,laporte,2.34
IN,2012,madison,2.51
IN,2012,marion,2.49
IN,2012,monroe,2.35
IN,2012,morgan,2.6
IN,2012,porter,2.63
IN,2012,st. joseph,2.5
IN,2012,tippecanoe,2.41
IN,2012,vanderburgh,2.33
IN,2012,vigo,2.45
IN,2012,wayne,2.36
IA,2012,black hawk,2.42
IA,2012,dallas,2.6
IA,2012,dubuque,2.41
IA,2012,johnson,2.32
IA,2012,linn,2.49
IA,2012,polk,2.49
IA,2012,pottawattamie,2.48
IA,2012,scott,2.47
IA,2012,story,2.32
IA,2012,woodbury,2.65
KS,2012,butler,2.59
KS,2012,douglas,2.35
KS,2012,johnson,2.53
KS,2012,leavenworth,2.66
KS,2012,riley,2.5
KS,2012,sedgwick,2.59
KS,2012,shawnee,2.45
KS,2012,wyandotte,2.69
KY,2012,boone,2.74
KY,2012,bullitt,2.73
KY,2012,campbell,2.46
KY,2012,christian,2.67
KY,2012,daviess,2.43
KY,2012,fayette,2.38
KY,2012,hardin,2.64
KY,2012,jefferson,2.39
KY,2012,kenton,2.57
KY,2012,mccracken,2.32
KY,2012,madison,2.58
KY,2012,pike,2.46
KY,2012,warren,2.41
LA,2012,ascension parish,2.8
LA,2012,bossier parish,2.57
LA,2012,caddo parish,2.6
LA,2012,calcasieu parish,2.55
LA,2012,east baton rouge parish,2.59
LA,2012,iberia parish,2.77
LA,2012,jefferson parish,2.58
LA,2012,lafayette parish,2.52
LA,2012,lafourche parish,2.68
LA,2012,livingston parish,2.77
LA,2012,orleans parish,2.35
LA,2012,ouachita parish,2.53
LA,2012,rapides parish,2.6
LA,2012,st. landry parish,2.67
LA,2012,st. tammany parish,2.65
LA,2012,tangipahoa parish,2.75
LA,2012,terrebonne parish,2.83
ME,2012,androscoggin,2.34
ME,2012,aroostook,2.23
ME,2012,cumberland,2.33
ME,2012,kennebec,2.3
ME,2012,penobscot,2.32
ME,2012,york,2.45
MD,2012,allegany,2.32
MD,2012,anne arundel,2.65
MD,2012,baltimore,2.55
MD,2012,calvert,2.86
MD,2012,carroll,2.73
MD,2012,cecil,2.82
MD,2012,charles,2.85
