"state_id","ban_year","sample_size","att_pop","att_waste","attempt"
"CA1",2016,10,0.0299187702894418,0.028975761168389,18
"CA1",2016,3,0.0191522429017143,0.021007170256146,19
"CA1",2016,4,0.00933682159972277,0.00867753200997013,19
"CA1",2016,5,0.0176488926014441,0.0174601729548498,19
"CA1",2016,6,0.0193822282191545,0.018993915622872,19
"CA1",2016,7,0.015769638674517,0.0153070022990812,19
"CA1",2016,8,0.0235884727812729,0.0230930488253804,19
"CA1",2016,9,0.0252732054211413,0.024730520855173,19
"CA1",2016,10,0.0299187702894418,0.028975761168389,19
"CA1",2016,3,0.00204475638284999,0.0033883343205132,20
"CA1",2016,4,0.0106354224964788,0.0100858299444656,20
"CA1",2016,5,0.0181324966597679,0.0175688496893604,20
"CA1",2016,6,0.019031795460293,0.0187067792359029,20
"CA1",2016,7,0.0184457472548558,0.0179902882136877,20
"CA1",2016,8,0.0199919856703187,0.0191891315296888,20
"CA1",2016,9,0.0247411045107994,0.0243214889375521,20
"CA1",2016,10,0.0299187702894418,0.028975761168389,20
"CA1",2016,3,0.00210773393887715,0.00333513564349991,21
"CA1",2016,4,0.0142402971182335,0.0145630904361223,21
"CA1",2016,5,0.0131134784465108,0.0125920133555941,21
"CA1",2016,6,0.0192788956095315,0.0189914727894252,21
"CA1",2016,7,0.0179536664246515,0.017421127242986,21
"CA1",2016,8,0.0192955076932735,0.0185617305297814,21
"CA1",2016,9,0.0252732054211413,0.024730520855173,21
"CA1",2016,10,0.0299187702894418,0.028975761168389,21
"CA1",2016,3,0.00490775461985938,0.00584424135898875,22
"CA1",2016,4,0.00759720039220195,0.00729020712394311,22
"CA1",2016,5,0.0143818963092722,0.0143230027526777,22
"CA1",2016,6,0.0176920409610968,0.0172035028511779,22
"CA1",2016,7,0.0182182089700936,0.0178240179117736,22
"CA1",2016,8,0.0232695127187593,0.0229644076982046,22
"CA1",2016,9,0.0252732054211413,0.024730520855173,22
"CA1",2016,10,0.0299187702894418,0.028975761168389,22
"CA1",2016,3,0.00438455031447933,0.00522696162975979,23
"CA1",2016,4,0.0124795150410904,0.0121746859494592,23
"CA1",2016,5,0.013508391242961,0.012912427807098,23
"CA1",2016,6,0.0207530219211719,0.0201483362025915,23
"CA1",2016,7,0.0219255397037621,0.0214109286988189,23
"CA1",2016,8,0.0209019467343248,0.0201438973473451,23
"CA1",2016,9,0.0218656544993472,0.0210724114825957,23
"CA1",2016,10,0.0299187702894418,0.028975761168389,23
"CA1",2016,3,0.00168283803993146,0.00343506086133355,24
"CA1",2016,4,0.0116318456627532,0.0114130075920898,24
"CA1",2016,5,0.0205762657349138,0.0202549165218024,24
"CA1",2016,6,0.0208190136530205,0.0202908300723709,24
"CA1",2016,7,0.0195219995707897,0.019217696210487,24
"CA1",2016,8,0.0192586026884796,0.0185223610432226,24
"CA1",2016,9,0.0252732054211413,0.024730520855173,24
"CA1",2016,10,0.0299187702894418,0.028975761168389,24
"CA1",2016,3,0.0115096832964899,0.012845611324669,25
"CA1",2016,4,0.0113769090299664,0.010861730693006,25
"CA1",2016,5,0.0196309087846269,0.0194149140359191,25
"CA1",2016,6,0.0214737246377509,0.021363769982598,25
"CA1",2016,7,0.0178549169060949,0.0171082072584108,25
"CA1",2016,8,0.0207083932886425,0.0199641131839955,25
"CA1",2016,9,0.0253541075331745,0.0248146811817932,25
"CA1",2016,10,0.0299187702894418,0.028975761168389,25
"CA1",2016,3,0.00493787131981378,0.00561112349489389,26
"CA1",2016,4,0.0103386778163048,0.0101590660544132,26
"CA1",2016,5,0.0172993094767564,0.0170601817315524,26
"CA1",2016,6,0.017046807273109,0.0164767823025859,26
"CA1",2016,7,0.0166619070088419,0.0162058055777474,26
"CA1",2016,8,0.0198457638554747,0.0191088163173789,26
"CA1",2016,9,0.0229488430524418,0.0224198459524953,26
"CA1",2016,10,0.0299187702894418,0.028975761168389,26
"CA1",2016,3,0.00689170173850244,0.0078894746960293,27
"CA1",2016,4,0.00685665221559496,0.00643173368389181,27
"CA1",2016,5,0.0208298868523593,0.0207825432890328,27
"CA1",2016,6,0.019267119045456,0.0188620468282676,27
"CA1",2016,7,0.0195725407964027,0.0190513252261367,27
"CA1",2016,8,0.0236050426955689,0.0232811936840708,27
"CA1",2016,9,0.0252732054211413,0.024730520855173,27
"CA1",2016,10,0.0299187702894418,0.028975761168389,27
"CA1",2016,3,0.0185018423547101,0.0194984195183497,28
"CA1",2016,4,0.0139659568742814,0.014580097849403,28
"CA1",2016,5,0.0188336587124706,0.0191939452973213,28
"CA1",2016,6,0.014995123826696,0.0143593836002196,28
"CA1",2016,7,0.0182649380738577,0.0180297786765005,28
"CA1",2016,8,0.0211454543185814,0.0203909492628336,28
"CA1",2016,9,0.0248302751964717,0.0242773296307699,28
"CA1",2016,10,0.0299187702894418,0.028975761168389,28
"CA1",2016,3,0.00292528960554515,0.00367041446962483,29
"CA1",2016,4,0.00813747675050608,0.00779034759987972,29
"CA1",2016,5,0.0167506958055809,0.016653665443628,29
"CA1",2016,6,0.0170522190021626,0.0165621064545012,29
"CA1",2016,7,0.0165590145455477,0.0159729016397607,29
"CA1",2016,8,0.0222864836073668,0.021965912875309,29
"CA1",2016,9,0.0252154362330643,0.0247676328781488,29
"CA1",2016,10,0.0299187702894418,0.028975761168389,29
"CA1",2016,3,0.00229648533140746,0.00324611923741513,30
"CA1",2016,4,0.00937947302800094,0.00930204455126874,30
"CA1",2016,5,0.0208638217007082,0.0204047727287593,30
"CA1",2016,6,0.016015028962346,0.015256467014467,30
"CA1",2016,7,0.0180785989324852,0.0176555621782934,30
"CA1",2016,8,0.0198391812782198,0.0192679165307817,30
"CA1",2016,9,0.0252732054211413,0.024730520855173,30
"CA1",2016,10,0.0299187702894418,0.028975761168389,30
"CA1",2016,3,0.00753336343074061,0.00838400279248632,31
"CA1",2016,4,0.0132754608729807,0.0130872464949468,31
"CA1",2016,5,0.018559847540363,0.018512079045008,31
"CA1",2016,6,0.0152066251904867,0.014695381503914,31
"CA1",2016,7,0.0181398545123633,0.0175385691882791,31
"CA1",2016,8,0.0203973445513685,0.0197373572671247,31
"CA1",2016,9,0.0248055240252329,0.0243035927940496,31
"CA1",2016,10,0.0299187702894418,0.028975761168389,31
"CA1",2016,3,0.00287347180047554,0.00466645948362695,32
"CA1",2016,4,0.0163887432608858,0.0163105608481381,32
"CA1",2016,5,0.0179640342116553,0.0177527131075979,32
"CA1",2016,6,0.0171201349698893,0.0166822640411495,32
"CA1",2016,7,0.017501025146795,0.0167216840107061,32
"CA1",2016,8,0.0228881838209187,0.0224563106518093,32
"CA1",2016,9,0.0252961806670779,0.0247486078590086,32
"CA1",2016,10,0.0299187702894418,0.028975761168389,32
"CA1",2016,3,0.0134617255373457,0.0159408488475764,33
"CA1",2016,4,0.00711971886938293,0.00684003309326401,33
"CA1",2016,5,0.0135712549786732,0.0133129676201589,33
"CA1",2016,6,0.0205245139902398,0.020465833501566,33
