"sample_size","county_id","att","attempt"
5,"fairfieldCT",-0.037458106504752,1
5,"fresnoCA",0.0256110115450479,1
5,"glennCA",-0.0136936632657756,1
5,"hartfordCT",-0.00674711314701249,1
5,"humboldtCA",-0.0316642017265917,1
5,"imperialCA",-0.168906468811894,1
5,"inyoCA",-0.122728856225543,1
5,"kernCA",0.0298282825958833,1
5,"kingsCA",0.0324401441176839,1
5,"lassenCA",0.110957677945235,1
5,"litchfieldCT",0.0317991254736209,1
5,"los angelesCA",0.0113670248533915,1
5,"maderaCA",-0.0404536917783801,1
5,"marinCA",-0.0538894527378159,1
5,"mariposaCA",-0.0159045155396671,1
5,"mendocinoCA",0.0586051974937663,1
5,"mercedCA",0.0740633802758479,1
5,"middlesexCT",0.0371647431134469,1
5,"modocCA",-0.0310078184939723,1
5,"montereyCA",0.0237145892592707,1
5,"napaCA",0.0249686883063317,1
5,"nevadaCA",-0.046383167306136,1
5,"new havenCT",-0.0539152409565774,1
5,"new londonCT",0.00584311250996802,1
5,"orangeCA",-0.00186130297922254,1
5,"placerCA",0.0274895091975497,1
5,"plumasCA",0.0962197600067826,1
5,"riversideCA",0.00539889235265502,1
5,"sacramentoCA",-0.0120321830711903,1
5,"san benitoCA",0.0481334607512952,1
5,"san bernardinoCA",-0.00439018008130904,1
5,"san diegoCA",0.0228958492825856,1
5,"san franciscoCA",0.0802798052061774,1
5,"san joaquinCA",0.0349448912980992,1
5,"san luis obispoCA",0.0381455429526205,1
5,"san mateoCA",-0.0106192622304051,1
5,"santa barbaraCA",-0.0146477677937125,1
5,"santa claraCA",0.0658859042270639,1
5,"santa cruzCA",0.0329146628933211,1
5,"shastaCA",0.0124597328765003,1
5,"sierraCA",0.146724709234743,1
5,"siskiyouCA",0.126781843510497,1
5,"solanoCA",-6.62256967152995e-05,1
5,"sonomaCA",0.0257307996554917,1
5,"stanislausCA",0.104922402289845,1
5,"tollandCT",0.105601262237167,1
5,"trinityCA",0.0745606706682768,1
5,"tulareCA",0.0100480026799289,1
5,"tuolumneCA",-0.0459868619029497,1
5,"venturaCA",0.0115776644398083,1
5,"windhamCT",0.075576248376989,1
5,"yoloCA",0.0302600429078847,1
5,"yubaCA",0.0243746318722485,1
6,"alamedaCA",-0.0893824408046577,1
6,"alpineCA",-0.216711946021144,1
6,"amadorCA",-0.0454896734678208,1
6,"butteCA",-0.0399269847514039,1
6,"calaverasCA",-0.000864177728833136,1
6,"colusaCA",-0.0176549434510789,1
6,"contra costaCA",-0.0410648551712093,1
6,"del norteCA",-0.0236096262921489,1
6,"el doradoCA",-0.0388121088910105,1
6,"fairfieldCT",-0.0305872628815603,1
6,"fresnoCA",0.00345176635106982,1
6,"glennCA",0.000280316528411587,1
6,"hartfordCT",-0.0118457027020147,1
6,"humboldtCA",-0.0271006545355944,1
6,"imperialCA",-0.168018049168065,1
6,"inyoCA",-0.124424754033179,1
6,"kernCA",0.0267280217752045,1
6,"kingsCA",0.00732255044735654,1
6,"lassenCA",0.0964899065546778,1
6,"litchfieldCT",0.0150549178432192,1
6,"los angelesCA",0.0160470661800499,1
6,"maderaCA",-0.0402586335752609,1
6,"marinCA",-0.0511581747481583,1
6,"mariposaCA",-0.0610289065005717,1
6,"mendocinoCA",0.0696548735787657,1
6,"mercedCA",0.0911067553456608,1
6,"middlesexCT",0.0370071601399849,1
6,"modocCA",-0.0305432865472629,1
6,"montereyCA",0.0126949089989862,1
6,"napaCA",0.0477331561604088,1
6,"nevadaCA",-0.0474691080707725,1
6,"new havenCT",-0.0494932470290996,1
6,"new londonCT",-0.000898917101519183,1
6,"orangeCA",0.0171686542691567,1
6,"placerCA",0.0360214081179826,1
6,"plumasCA",0.105167924010934,1
6,"riversideCA",0.0288886273005577,1
6,"sacramentoCA",0.00797882029199604,1
6,"san benitoCA",0.0490988855816797,1
6,"san bernardinoCA",-0.00279823473491913,1
6,"san diegoCA",0.0188298759529126,1
6,"san franciscoCA",0.0787395054749703,1
6,"san joaquinCA",0.0255957005076878,1
6,"san luis obispoCA",0.0482469785780788,1
6,"san mateoCA",-0.00262499154009382,1
6,"santa barbaraCA",-0.0102501298332444,1
6,"santa claraCA",0.0642246087323771,1
6,"santa cruzCA",0.0269201380672736,1
6,"shastaCA",0.0161876188933587,1
6,"sierraCA",0.130916522244626,1
