"state_id","ban_year","sample_size","att_pop","att_waste","attempt"
"CA",2016,5,0.0363746141761732,0.0372567426845851,7
"CA",2016,6,0.029066695146459,0.0296864167608252,7
"CA",2016,7,0.0297146683152243,0.0306293254598986,7
"CA",2016,8,0.0339970114683837,0.0351343683593019,7
"CA",2016,9,0.0325870441574864,0.033442727811788,7
"CA",2016,10,0.0344994261141639,0.0356889732460943,7
"CA",2016,3,0.0348145289073213,0.0350596153238711,8
"CA",2016,4,0.0321134143685677,0.032847746707706,8
"CA",2016,5,0.0319188663138323,0.0325103370577205,8
"CA",2016,6,0.0302444361402833,0.0314907437526622,8
"CA",2016,7,0.0336125822799968,0.0345190161382624,8
"CA",2016,8,0.0336470009348902,0.0345518191643151,8
"CA",2016,9,0.0308381350494532,0.0319619848429385,8
"CA",2016,10,0.0353884047695484,0.0368047719896817,8
"CA",2016,3,0.0364984347066885,0.037186286961469,9
"CA",2016,4,0.031481073035823,0.0320276861665685,9
"CA",2016,5,0.0329796380308775,0.0341794853379083,9
"CA",2016,6,0.0345405891914863,0.0356929570163045,9
"CA",2016,7,0.0331525531120934,0.0341235142957018,9
"CA",2016,8,0.0325468647490475,0.0335976863617481,9
"CA",2016,9,0.0297292499623516,0.0306971003520737,9
"CA",2016,10,0.0334609188282461,0.0347292883085837,9
"CA",2016,3,0.0330493242477346,0.0342217984102696,10
"CA",2016,4,0.0350676067048066,0.0357627946786622,10
"CA",2016,5,0.0288940558486065,0.0303444230025026,10
"CA",2016,6,0.0318905507776177,0.0330960088312171,10
"CA",2016,7,0.0296548346335049,0.0305347950047191,10
"CA",2016,8,0.0308129286407431,0.0322931163550876,10
"CA",2016,9,0.0320559508454891,0.0329271547622158,10
"CA",2016,10,0.0314894006989757,0.0322770081885926,10
"CA",2016,3,0.0341758739828141,0.0349298362921136,11
"CA",2016,4,0.0314206407472899,0.0324641252852217,11
"CA",2016,5,0.0350144802656938,0.035864645249982,11
"CA",2016,6,0.0353718195484757,0.0363068760969341,11
"CA",2016,7,0.03037845575663,0.0312216825978234,11
"CA",2016,8,0.0345016829332199,0.0355682602995386,11
"CA",2016,9,0.0333461228926349,0.0345330361057413,11
"CA",2016,10,0.0330377858698599,0.0341479496191336,11
"CA",2016,3,0.0358667293609585,0.0372349047787644,12
"CA",2016,4,0.0336411399323291,0.0349096015604176,12
"CA",2016,5,0.0340635683423752,0.0355927817993714,12
"CA",2016,6,0.0330169342912821,0.0339952957192153,12
"CA",2016,7,0.0348315353451577,0.0355295967272085,12
"CA",2016,8,0.0315424731942197,0.0325785239153098,12
"CA",2016,9,0.0317815709657822,0.0329953213032976,12
"CA",2016,10,0.0341192006567764,0.035067286762076,12
"CA",2016,3,0.0308482030884027,0.0317350936921712,13
"CA",2016,4,0.033601151443108,0.0348215983710483,13
"CA",2016,5,0.0323610396492644,0.0331223670266561,13
"CA",2016,6,0.0303408282535985,0.0308622273912302,13
"CA",2016,7,0.0335547024956627,0.0347000986656965,13
"CA",2016,8,0.0303336829378905,0.0311894423779934,13
"CA",2016,9,0.032051770294458,0.0331626589171239,13
"CA",2016,10,0.0317427232121028,0.0326855288222069,13
"CA",2016,3,0.0331671621176564,0.0338896741072224,14
"CA",2016,4,0.0319062172696408,0.0327181431819159,14
"CA",2016,5,0.0326381139434991,0.0336986770214997,14
"CA",2016,6,0.0309390723172293,0.0321423789186595,14
"CA",2016,7,0.0324115890837271,0.0333232792459988,14
"CA",2016,8,0.0324411913600035,0.0331205655627314,14
"CA",2016,9,0.0317986327846274,0.0324767145516291,14
"CA",2016,10,0.030293255083022,0.0315421610315395,14
"CA",2016,3,0.0346931574777122,0.035720092300161,15
"CA",2016,4,0.0322558954620519,0.0333650328241647,15
"CA",2016,5,0.0331705229823154,0.0339836691083362,15
"CA",2016,6,0.0323770280824235,0.0334095163257498,15
"CA",2016,7,0.0336283082151278,0.0345287462679399,15
"CA",2016,8,0.0324612702625712,0.0333303908178581,15
"CA",2016,9,0.0319679885607589,0.0331313127953196,15
"CA",2016,10,0.0320184077529585,0.0330794861501008,15
"CA",2016,3,0.0372194800887219,0.0383732144339782,16
"CA",2016,4,0.0315471503278413,0.0325458340297303,16
"CA",2016,5,0.0313815521860697,0.0324782049015616,16
"CA",2016,6,0.0335932598360209,0.0344310824391976,16
"CA",2016,7,0.0315929233607834,0.0325537460498363,16
"CA",2016,8,0.0326437137569678,0.0336233207476336,16
"CA",2016,9,0.0314232419280454,0.0326838452661067,16
"CA",2016,10,0.0298463910439401,0.0311261287679685,16
"CA",2016,3,0.0346138821541999,0.0357069727206374,17
"CA",2016,4,0.032667382797165,0.0332692643781555,17
"CA",2016,5,0.0292705663646279,0.0304775382108558,17
"CA",2016,6,0.030603953683304,0.0311869480950098,17
"CA",2016,7,0.0346155196796347,0.0358800109460622,17
"CA",2016,8,0.0331419053681175,0.0342268489758259,17
"CA",2016,9,0.0312544991326737,0.0322612954465222,17
"CA",2016,10,0.0306712846365301,0.0317276785469161,17
"CA",2016,3,0.0384859614036703,0.039342039390794,18
"CA",2016,4,0.0378516902032657,0.0391412736474973,18
"CA",2016,5,0.0338633717534107,0.0345957760435862,18
"CA",2016,6,0.0286267011613831,0.0297901922231997,18
"CA",2016,7,0.0334793754198456,0.0348387193916407,18
"CA",2016,8,0.0320695837375698,0.0332055585042367,18
"CA",2016,9,0.0322537745766922,0.0333418749595074,18
"CA",2016,10,0.0331351299166911,0.0344047521964882,18
"CA",2016,3,0.0325719413124866,0.033372164437852,19
"CA",2016,4,0.031520142031891,0.0320645737216501,19
