"year","ban_year","attempt","tons_pc","y_0","y_0_effect"
1999,2007,3,1.06322763924638,1.04885941583606,NA
1999,2007,4,1.06322763924638,1.05030318550791,NA
1999,2007,5,1.06322763924638,1.05045905444973,NA
1999,2007,6,1.06322763924638,1.04382166076204,NA
1999,2007,7,1.06322763924638,1.04479358278455,NA
1999,2007,8,1.06322763924638,1.04313330232962,NA
1999,2007,9,1.06322763924638,1.04550000974944,NA
1999,2007,10,1.06322763924638,1.04550000974944,NA
1999,2007,11,1.06322763924638,1.04598678617348,NA
1999,2007,12,1.06322763924638,1.05336152407485,NA
1999,2007,13,1.06322763924638,1.05380163689399,NA
1999,2007,14,1.06322763924638,1.04880599311649,NA
1999,2007,15,1.06322763924638,1.0496282825475,NA
1999,2007,16,1.06322763924638,1.05028436877042,NA
1999,2007,17,1.06322763924638,1.05161680091055,NA
1999,2007,18,1.06322763924638,1.0488662011992,NA
1999,2007,19,1.06322763924638,1.04953087761268,NA
1999,2007,20,1.06322763924638,1.04521424051354,NA
1999,2007,21,1.06322763924638,1.04434399145201,NA
1999,2007,22,1.06322763924638,1.04477949940904,NA
1999,2007,23,1.06322763924638,1.0451741026085,NA
1999,2007,24,1.06322763924638,1.04390028067853,NA
1999,2007,25,1.06322763924638,1.04701074735675,NA
1999,2007,26,1.06322763924638,1.04723067247697,NA
1999,2007,27,1.06322763924638,1.04766540545386,NA
1999,2007,28,1.06322763924638,1.03404494241937,NA
1999,2007,29,1.06322763924638,1.03524290267741,NA
1999,2007,30,1.06322763924638,1.03568450981659,NA
1999,2007,31,1.06322763924638,1.03572906284499,NA
1999,2007,32,1.06322763924638,1.02502898020177,NA
1999,2007,33,1.06322763924638,1.02717194425944,NA
1999,2007,34,1.06322763924638,1.02749906065922,NA
1999,2007,35,1.06322763924638,1.0262840023151,NA
1999,2007,36,1.06322763924638,1.05803543236581,NA
1999,2007,37,1.06322763924638,1.05832845229487,NA
1999,2007,38,1.06322763924638,1.0595450986567,NA
1999,2007,39,1.06322763924638,1.05790296304129,NA
1999,2007,40,1.06322763924638,1.05317356172928,NA
1999,2007,41,1.06322763924638,1.01947509562915,NA
1999,2007,42,1.06322763924638,1.01848886896685,NA
1999,2007,43,1.06322763924638,1.02117119665005,NA
1999,2007,44,1.06322763924638,1.02097896516085,NA
1999,2007,45,1.06322763924638,1.02060933844086,NA
1999,2007,46,1.06322763924638,1.01528920511879,NA
1999,2007,47,1.06322763924638,1.0277597573364,NA
1999,2007,48,1.06322763924638,1.02779345460451,NA
1999,2007,49,1.06322763924638,1.030199201778,NA
1999,2007,50,1.06322763924638,1.02931445933138,NA
2000,2007,1,1.07731059416846,1.08232383764293,NA
2000,2007,2,1.07731059416846,1.08227249164998,NA
2000,2007,3,1.07731059416846,1.08236612091342,NA
2000,2007,4,1.07731059416846,1.08222588123849,NA
2000,2007,5,1.07731059416846,1.08253149877579,NA
2000,2007,6,1.07731059416846,1.08236515564399,NA
2000,2007,7,1.07731059416846,1.08154929042091,NA
2000,2007,8,1.07731059416846,1.08205464968087,NA
2000,2007,9,1.07731059416846,1.08167559883422,NA
2000,2007,10,1.07731059416846,1.08167559883422,NA
2000,2007,11,1.07731059416846,1.08144716886191,NA
2000,2007,12,1.07731059416846,1.07691234293735,NA
2000,2007,13,1.07731059416846,1.07785808812558,NA
2000,2007,14,1.07731059416846,1.08001879344028,NA
2000,2007,15,1.07731059416846,1.0795050631199,NA
2000,2007,16,1.07731059416846,1.07929951520006,NA
2000,2007,17,1.07731059416846,1.07946685356094,NA
2000,2007,18,1.07731059416846,1.07868353929132,NA
2000,2007,19,1.07731059416846,1.07735912202697,NA
2000,2007,20,1.07731059416846,1.07753790936044,NA
2000,2007,21,1.07731059416846,1.07794539872791,NA
2000,2007,22,1.07731059416846,1.0779589580316,NA
2000,2007,23,1.07731059416846,1.07932175587447,NA
2000,2007,24,1.07731059416846,1.07832534172123,NA
2000,2007,25,1.07731059416846,1.07581504915031,NA
2000,2007,26,1.07731059416846,1.07619177656288,NA
2000,2007,27,1.07731059416846,1.07639434654557,NA
2000,2007,28,1.07731059416846,1.0808850106126,NA
2000,2007,29,1.07731059416846,1.07971672519095,NA
2000,2007,30,1.07731059416846,1.08165026390522,NA
2000,2007,31,1.07731059416846,1.08090939410651,NA
2000,2007,32,1.07731059416846,1.08337089947343,NA
2000,2007,33,1.07731059416846,1.0827724389959,NA
2000,2007,34,1.07731059416846,1.08272226670333,NA
2000,2007,35,1.07731059416846,1.08168314237335,NA
2000,2007,36,1.07731059416846,1.07315704084759,NA
2000,2007,37,1.07731059416846,1.07320299447136,NA
2000,2007,38,1.07731059416846,1.0725734276145,NA
2000,2007,39,1.07731059416846,1.07314633708764,NA
2000,2007,40,1.07731059416846,1.07433908258451,NA
2000,2007,41,1.07731059416846,1.07954101147062,NA
2000,2007,42,1.07731059416846,1.079873725178,NA
2000,2007,43,1.07731059416846,1.07962512928647,NA
2000,2007,44,1.07731059416846,1.07963169633118,NA
2000,2007,45,1.07731059416846,1.07907397607438,NA
2000,2007,46,1.07731059416846,1.07541149836628,NA
2000,2007,47,1.07731059416846,1.07726023178079,NA
2000,2007,48,1.07731059416846,1.07731786804325,NA
2000,2007,49,1.07731059416846,1.07846306955607,NA
2000,2007,50,1.07731059416846,1.07884086013985,NA
2001,2007,1,1.09378459549611,1.05130405376352,NA
2001,2007,2,1.09378459549611,1.05122626790789,NA
2001,2007,3,1.09378459549611,1.05127304801682,NA
2001,2007,4,1.09378459549611,1.05144317567317,NA
2001,2007,5,1.09378459549611,1.05171775653513,NA
2001,2007,6,1.09378459549611,1.04657310221774,NA
2001,2007,7,1.09378459549611,1.04547099042497,NA
2001,2007,8,1.09378459549611,1.04642603272346,NA
2001,2007,9,1.09378459549611,1.04652136391913,NA
2001,2007,10,1.09378459549611,1.04652136391913,NA
2001,2007,11,1.09378459549611,1.04839300850883,NA
2001,2007,12,1.09378459549611,1.04236327668375,NA
2001,2007,13,1.09378459549611,1.04549531401528,NA
2001,2007,14,1.09378459549611,1.04788469055601,NA
2001,2007,15,1.09378459549611,1.0480045339085,NA
2001,2007,16,1.09378459549611,1.04825494375637,NA
2001,2007,17,1.09378459549611,1.04944091635217,NA
2001,2007,18,1.09378459549611,1.05102575645538,NA
2001,2007,19,1.09378459549611,1.04942759134655,NA
2001,2007,20,1.09378459549611,1.04792377899853,NA
2001,2007,21,1.09378459549611,1.04831965859528,NA
2001,2007,22,1.09378459549611,1.04844923930574,NA
2001,2007,23,1.09378459549611,1.05275520430627,NA
2001,2007,24,1.09378459549611,1.05212726062228,NA
2001,2007,25,1.09378459549611,1.04928572868547,NA
2001,2007,26,1.09378459549611,1.04899974475586,NA
2001,2007,27,1.09378459549611,1.04871820369847,NA
2001,2007,28,1.09378459549611,1.05744056828252,NA
2001,2007,29,1.09378459549611,1.05366809646567,NA
2001,2007,30,1.09378459549611,1.0570372262768,NA
2001,2007,31,1.09378459549611,1.05643075516295,NA
2001,2007,32,1.09378459549611,1.05612145450131,NA
2001,2007,33,1.09378459549611,1.05465350706266,NA
2001,2007,34,1.09378459549611,1.05452648251622,NA
2001,2007,35,1.09378459549611,1.05530936621924,NA
2001,2007,36,1.09378459549611,1.04568544407816,NA
2001,2007,37,1.09378459549611,1.04582936612798,NA
2001,2007,38,1.09378459549611,1.04509646871976,NA
2001,2007,39,1.09378459549611,1.04479586630949,NA
2001,2007,40,1.09378459549611,1.04726796929152,NA
2001,2007,41,1.09378459549611,1.04414764663299,NA
2001,2007,42,1.09378459549611,1.04276054603623,NA
2001,2007,43,1.09378459549611,1.04464702607182,NA
2001,2007,44,1.09378459549611,1.04452396773041,NA
2001,2007,45,1.09378459549611,1.04486558053991,NA
2001,2007,46,1.09378459549611,1.04961093526663,NA
2001,2007,47,1.09378459549611,1.05056073348011,NA
2001,2007,48,1.09378459549611,1.05051599385269,NA
2001,2007,49,1.09378459549611,1.05229320888359,NA
2001,2007,50,1.09378459549611,1.05229388815178,NA
2002,2007,1,1.09754447760928,1.07734035656453,NA
2002,2007,2,1.09754447760928,1.07742122480063,NA
2002,2007,3,1.09754447760928,1.07742188056118,NA
2002,2007,4,1.09754447760928,1.07760722409928,NA
2002,2007,5,1.09754447760928,1.07748542970233,NA
2002,2007,6,1.09754447760928,1.07448916284603,NA
2002,2007,7,1.09754447760928,1.07298340028952,NA
2002,2007,8,1.09754447760928,1.07337492437217,NA
2002,2007,9,1.09754447760928,1.07221213049254,NA
2002,2007,10,1.09754447760928,1.07221213049254,NA
2002,2007,11,1.09754447760928,1.07423595424597,NA
2002,2007,12,1.09754447760928,1.07584261750721,NA
2002,2007,13,1.09754447760928,1.07792618020756,NA
2002,2007,14,1.09754447760928,1.07592220672596,NA
2002,2007,15,1.09754447760928,1.07611395436644,NA
2002,2007,16,1.09754447760928,1.07655621955169,NA
2002,2007,17,1.09754447760928,1.07723799268011,NA
2002,2007,18,1.09754447760928,1.07988576936829,NA
2002,2007,19,1.09754447760928,1.0797920875504,NA
2002,2007,20,1.09754447760928,1.080983038016,NA
2002,2007,21,1.09754447760928,1.08160479293615,NA
2002,2007,22,1.09754447760928,1.08181399370198,NA
2002,2007,23,1.09754447760928,1.0858010936169,NA
2002,2007,24,1.09754447760928,1.0872985547585,NA
2002,2007,25,1.09754447760928,1.0853233822864,NA
2002,2007,26,1.09754447760928,1.08418590649478,NA
2002,2007,27,1.09754447760928,1.0839540216797,NA
2002,2007,28,1.09754447760928,1.08814021905531,NA
2002,2007,29,1.09754447760928,1.08448791218828,NA
2002,2007,30,1.09754447760928,1.08485563156833,NA
2002,2007,31,1.09754447760928,1.08445801522767,NA
2002,2007,32,1.09754447760928,1.08367695166586,NA
2002,2007,33,1.09754447760928,1.08413110643234,NA
2002,2007,34,1.09754447760928,1.08421591856438,NA
2002,2007,35,1.09754447760928,1.08754741695445,NA
2002,2007,36,1.09754447760928,1.08456074974921,NA
2002,2007,37,1.09754447760928,1.08453951632717,NA
2002,2007,38,1.09754447760928,1.08363233988398,NA
2002,2007,39,1.09754447760928,1.08242206634954,NA
2002,2007,40,1.09754447760928,1.08087759185608,NA
2002,2007,41,1.09754447760928,1.07952584831595,NA
2002,2007,42,1.09754447760928,1.07700877352563,NA
2002,2007,43,1.09754447760928,1.07841207137579,NA
2002,2007,44,1.09754447760928,1.07822684257459,NA
2002,2007,45,1.09754447760928,1.08129239738711,NA
2002,2007,46,1.09754447760928,1.09290751853669,NA
2002,2007,47,1.09754447760928,1.08767495986491,NA
2002,2007,48,1.09754447760928,1.08777936403243,NA
2002,2007,49,1.09754447760928,1.0885621807523,NA
2002,2007,50,1.09754447760928,1.08848199344136,NA
2003,2007,1,1.14096561218304,1.14457767275013,NA
2003,2007,2,1.14096561218304,1.14452561566468,NA
2003,2007,3,1.14096561218304,1.14439064671698,NA
2003,2007,4,1.14096561218304,1.14460398765036,NA
2003,2007,5,1.14096561218304,1.14407435092299,NA
2003,2007,6,1.14096561218304,1.14706099930061,NA
2003,2007,7,1.14096561218304,1.14627034339814,NA
2003,2007,8,1.14096561218304,1.14328225309057,NA
2003,2007,9,1.14096561218304,1.1466938928149,NA
2003,2007,10,1.14096561218304,1.1466938928149,NA
2003,2007,11,1.14096561218304,1.14433031543338,NA
2003,2007,12,1.14096561218304,1.14411236895286,NA
2003,2007,13,1.14096561218304,1.13926311537525,NA
2003,2007,14,1.14096561218304,1.13546298721151,NA
2003,2007,15,1.14096561218304,1.1363622669062,NA
2003,2007,16,1.14096561218304,1.13664429439833,NA
2003,2007,17,1.14096561218304,1.13637757701718,NA
2003,2007,18,1.14096561218304,1.13214070879648,NA
2003,2007,19,1.14096561218304,1.13707807964095,NA
2003,2007,20,1.14096561218304,1.13278134709544,NA
2003,2007,21,1.14096561218304,1.13198795189059,NA
2003,2007,22,1.14096561218304,1.13230896480596,NA
2003,2007,23,1.14096561218304,1.1326292029069,NA
2003,2007,24,1.14096561218304,1.13302232092346,NA
2003,2007,25,1.14096561218304,1.13699964829112,NA
2003,2007,26,1.14096561218304,1.13437285141965,NA
2003,2007,27,1.14096561218304,1.13505957139394,NA
2003,2007,28,1.14096561218304,1.12948616309378,NA
2003,2007,29,1.14096561218304,1.1291057884997,NA
2003,2007,30,1.14096561218304,1.12871184228702,NA
2003,2007,31,1.14096561218304,1.12904785694842,NA
2003,2007,32,1.14096561218304,1.12601196411477,NA
2003,2007,33,1.14096561218304,1.12929843351373,NA
2003,2007,34,1.14096561218304,1.12938029896356,NA
2003,2007,35,1.14096561218304,1.12877193207474,NA
2003,2007,36,1.14096561218304,1.14232481839874,NA
2003,2007,37,1.14096561218304,1.14234444503991,NA
2003,2007,38,1.14096561218304,1.14177499978019,NA
2003,2007,39,1.14096561218304,1.13959028835382,NA
2003,2007,40,1.14096561218304,1.13193432354576,NA
2003,2007,41,1.14096561218304,1.12535784015169,NA
2003,2007,42,1.14096561218304,1.12414928756243,NA
2003,2007,43,1.14096561218304,1.12549360199255,NA
2003,2007,44,1.14096561218304,1.12583392416083,NA
2003,2007,45,1.14096561218304,1.12536261348482,NA
2003,2007,46,1.14096561218304,1.12813480405893,NA
2003,2007,47,1.14096561218304,1.12951497989988,NA
2003,2007,48,1.14096561218304,1.12856298567115,NA
2003,2007,49,1.14096561218304,1.1326443469926,NA
2003,2007,50,1.14096561218304,1.13200028018771,NA
2004,2007,1,1.15638728460726,1.15653749915059,NA
2004,2007,2,1.15638728460726,1.15641801720076,NA
2004,2007,3,1.15638728460726,1.15644139330675,NA
2004,2007,4,1.15638728460726,1.15666679442216,NA
2004,2007,5,1.15638728460726,1.15624157828581,NA
2004,2007,6,1.15638728460726,1.15285476571486,NA
2004,2007,7,1.15638728460726,1.14999511290657,NA
2004,2007,8,1.15638728460726,1.14893521603568,NA
2004,2007,9,1.15638728460726,1.15161241061492,NA
2004,2007,10,1.15638728460726,1.15161241061492,NA
2004,2007,11,1.15638728460726,1.1520662653541,NA
2004,2007,12,1.15638728460726,1.15259289508054,NA
2004,2007,13,1.15638728460726,1.1497572094756,NA
2004,2007,14,1.15638728460726,1.1425869859394,NA
2004,2007,15,1.15638728460726,1.1431687374779,NA
2004,2007,16,1.15638728460726,1.143588070024,NA
2004,2007,17,1.15638728460726,1.14394696648877,NA
2004,2007,18,1.15638728460726,1.13536921015601,NA
2004,2007,19,1.15638728460726,1.13927962596907,NA
2004,2007,20,1.15638728460726,1.13881428332237,NA
2004,2007,21,1.15638728460726,1.13841050525877,NA
2004,2007,22,1.15638728460726,1.1387249317462,NA
2004,2007,23,1.15638728460726,1.13757454971259,NA
2004,2007,24,1.15638728460726,1.13774042531318,NA
2004,2007,25,1.15638728460726,1.15035096725695,NA
2004,2007,26,1.15638728460726,1.1482065311297,NA
2004,2007,27,1.15638728460726,1.14890213865878,NA
2004,2007,28,1.15638728460726,1.12537158802638,NA
2004,2007,29,1.15638728460726,1.12656890317775,NA
2004,2007,30,1.15638728460726,1.12112432227631,NA
2004,2007,31,1.15638728460726,1.12133738598635,NA
2004,2007,32,1.15638728460726,1.11934230880583,NA
2004,2007,33,1.15638728460726,1.12027126854327,NA
2004,2007,34,1.15638728460726,1.12080443580356,NA
2004,2007,35,1.15638728460726,1.1217851298945,NA
2004,2007,36,1.15638728460726,1.15267662040566,NA
2004,2007,37,1.15638728460726,1.15244572377593,NA
2004,2007,38,1.15638728460726,1.15186704851144,NA
2004,2007,39,1.15638728460726,1.14852997472475,NA
2004,2007,40,1.15638728460726,1.14915976124141,NA
2004,2007,41,1.15638728460726,1.14207869762512,NA
2004,2007,42,1.15638728460726,1.14339691510844,NA
2004,2007,43,1.15638728460726,1.14674909955362,NA
2004,2007,44,1.15638728460726,1.14658889479419,NA
2004,2007,45,1.15638728460726,1.14683940255248,NA
2004,2007,46,1.15638728460726,1.14845351708076,NA
2004,2007,47,1.15638728460726,1.14890731688174,NA
2004,2007,48,1.15638728460726,1.14809183397123,NA
2004,2007,49,1.15638728460726,1.14996292217296,NA
2004,2007,50,1.15638728460726,1.14951478415469,NA
2005,2007,1,1.19852550277325,1.20381884131893,NA
2005,2007,2,1.19852550277325,1.20382376906161,NA
2005,2007,3,1.19852550277325,1.20388511513538,NA
2005,2007,4,1.19852550277325,1.20373313874732,NA
2005,2007,5,1.19852550277325,1.20371994923945,NA
2005,2007,6,1.19852550277325,1.20379625437226,NA
2005,2007,7,1.19852550277325,1.20405198168894,NA
2005,2007,8,1.19852550277325,1.20412624669136,NA
2005,2007,9,1.19852550277325,1.20464630174714,NA
2005,2007,10,1.19852550277325,1.20464630174714,NA
2005,2007,11,1.19852550277325,1.20507845890292,NA
2005,2007,12,1.19852550277325,1.20827295033424,NA
2005,2007,13,1.19852550277325,1.20822192534968,NA
2005,2007,14,1.19852550277325,1.20637158504642,NA
2005,2007,15,1.19852550277325,1.20603063872572,NA
2005,2007,16,1.19852550277325,1.20593610078871,NA
2005,2007,17,1.19852550277325,1.20594539375698,NA
2005,2007,18,1.19852550277325,1.2062651499614,NA
2005,2007,19,1.19852550277325,1.20707842730692,NA
2005,2007,20,1.19852550277325,1.20799024876367,NA
2005,2007,21,1.19852550277325,1.20866334176366,NA
2005,2007,22,1.19852550277325,1.20847039731098,NA
2005,2007,23,1.19852550277325,1.20756194482017,NA
2005,2007,24,1.19852550277325,1.20769563944688,NA
2005,2007,25,1.19852550277325,1.20814150335896,NA
2005,2007,26,1.19852550277325,1.20844717749004,NA
2005,2007,27,1.19852550277325,1.2083009459337,NA
2005,2007,28,1.19852550277325,1.20399709104741,NA
2005,2007,29,1.19852550277325,1.20408768370315,NA
2005,2007,30,1.19852550277325,1.20354810698969,NA
2005,2007,31,1.19852550277325,1.20346827940717,NA
2005,2007,32,1.19852550277325,1.20282384200482,NA
2005,2007,33,1.19852550277325,1.20267145192784,NA
2005,2007,34,1.19852550277325,1.20264438048924,NA
2005,2007,35,1.19852550277325,1.20483097873719,NA
2005,2007,36,1.19852550277325,1.20197866903557,NA
2005,2007,37,1.19852550277325,1.20184673890936,NA
2005,2007,38,1.19852550277325,1.2010391473023,NA
2005,2007,39,1.19852550277325,1.20143097174146,NA
2005,2007,40,1.19852550277325,1.20078536760162,NA
2005,2007,41,1.19852550277325,1.19702431090758,NA
2005,2007,42,1.19852550277325,1.19867229739801,NA
2005,2007,43,1.19852550277325,1.1980881353623,NA
2005,2007,44,1.19852550277325,1.19816810544406,NA
2005,2007,45,1.19852550277325,1.19898857773885,NA
2005,2007,46,1.19852550277325,1.20471338761157,NA
2005,2007,47,1.19852550277325,1.20289077381193,NA
2005,2007,48,1.19852550277325,1.20272653776227,NA
2005,2007,49,1.19852550277325,1.20312373230545,NA
2005,2007,50,1.19852550277325,1.2035995913615,NA
2006,2007,1,1.13294271330999,1.15618678849139,NA
2006,2007,2,1.13294271330999,1.15621042289626,NA
2006,2007,3,1.13294271330999,1.15630898553775,NA
2006,2007,4,1.13294271330999,1.15653261367283,NA
2006,2007,5,1.13294271330999,1.15649242559836,NA
2006,2007,6,1.13294271330999,1.15638731836264,NA
2006,2007,7,1.13294271330999,1.1565534880716,NA
2006,2007,8,1.13294271330999,1.15626293210059,NA
2006,2007,9,1.13294271330999,1.15655608547317,NA
2006,2007,10,1.13294271330999,1.15655608547317,NA
2006,2007,11,1.13294271330999,1.15710361527897,NA
2006,2007,12,1.13294271330999,1.15943834393187,NA
2006,2007,13,1.13294271330999,1.16031893089905,NA
2006,2007,14,1.13294271330999,1.16060237621837,NA
2006,2007,15,1.13294271330999,1.1607836523649,NA
2006,2007,16,1.13294271330999,1.16124594144059,NA
2006,2007,17,1.13294271330999,1.16163773704994,NA
2006,2007,18,1.13294271330999,1.16347099905757,NA
2006,2007,19,1.13294271330999,1.16233847161184,NA
2006,2007,20,1.13294271330999,1.16186292504612,NA
2006,2007,21,1.13294271330999,1.16206634388597,NA
2006,2007,22,1.13294271330999,1.16220331102895,NA
2006,2007,23,1.13294271330999,1.1636463327753,NA
2006,2007,24,1.13294271330999,1.16372918310583,NA
2006,2007,25,1.13294271330999,1.16339306427731,NA
2006,2007,26,1.13294271330999,1.16332832141671,NA
2006,2007,27,1.13294271330999,1.16361621459545,NA
2006,2007,28,1.13294271330999,1.16629880947863,NA
2006,2007,29,1.13294271330999,1.16495782091213,NA
2006,2007,30,1.13294271330999,1.16663511344418,NA
2006,2007,31,1.13294271330999,1.16644499485356,NA
2006,2007,32,1.13294271330999,1.16539884878189,NA
2006,2007,33,1.13294271330999,1.16547350207718,NA
2006,2007,34,1.13294271330999,1.1657154410994,NA
2006,2007,35,1.13294271330999,1.16786191229594,NA
2006,2007,36,1.13294271330999,1.16879650583033,NA
2006,2007,37,1.13294271330999,1.16872842654017,NA
2006,2007,38,1.13294271330999,1.1681633076776,NA
2006,2007,39,1.13294271330999,1.16783711290218,NA
2006,2007,40,1.13294271330999,1.16722486337679,NA
2006,2007,41,1.13294271330999,1.16426972556843,NA
2006,2007,42,1.13294271330999,1.16445401475874,NA
2006,2007,43,1.13294271330999,1.16479202393705,NA
2006,2007,44,1.13294271330999,1.16490346639347,NA
2006,2007,45,1.13294271330999,1.16536901423553,NA
2006,2007,46,1.13294271330999,1.17308440688089,NA
2006,2007,47,1.13294271330999,1.17146936959743,NA
2006,2007,48,1.13294271330999,1.1715312651631,NA
2006,2007,49,1.13294271330999,1.17037549038614,NA
2006,2007,50,1.13294271330999,1.17034688448771,NA
2007,2007,1,1.06193773039398,1.12295346357757,0.942598885149622
2007,2007,2,1.06193773039398,1.12294234586531,0.942589553023653
2007,2007,3,1.06193773039398,1.12323731465004,0.942837147653935
2007,2007,4,1.06193773039398,1.12345708827087,0.94302162401622
2007,2007,5,1.06193773039398,1.12335726385017,0.942937832131062
2007,2007,6,1.06193773039398,1.12738520170838,0.946318853569387
2007,2007,7,1.06193773039398,1.12344838140107,0.943014315533693
2007,2007,8,1.06193773039398,1.12193534037529,0.941744280015445
2007,2007,9,1.06193773039398,1.12203880308124,0.941831125850509
2007,2007,10,1.06193773039398,1.12203880308124,0.941831125850509
2007,2007,11,1.06193773039398,1.12282543840569,0.94249142176116
2007,2007,12,1.06193773039398,1.11745655983768,0.937984824545112
2007,2007,13,1.06193773039398,1.12442895224481,0.943837399494073
