"att","mape","r_sq","nreg","lambda","type","ban_year","county_id"
0.0664390160027989,0.0143240467156316,0.999136372152374,7,0.00109625207827292,"No Constraint",2016,"MI"
0.0605653712651925,0.015391409760008,0.947455127391645,4,0.0187168888813452,"Constraint",2016,"MI"
0.032330767108149,0.0116190887081052,0.989012317781587,3,0.00373992370067742,"No Constraint",2016,"MN"
0.032330767108149,0.0116190887081052,0.989012317781587,3,0.00373992370067742,"Constraint",2016,"MN"
-0.0432055947363418,0.0182499206335476,0.921510515411888,4,0.00849757108276194,"No Constraint",2016,"MO"
-0.0444894430848085,0.0183453226881504,0.91418703684964,3,0.00932607377302072,"Constraint",2016,"MO"
-0.11380224053065,0.0124321649764098,0.90907969463004,4,0.00292926432747886,"No Constraint",2016,"MS"
-0.11380224053065,0.0124321649764098,0.90907969463004,4,0.00292926432747886,"Constraint",2016,"MS"
-0.0113698358626508,0.0112229578199349,0.9989708360817,7,0.00396844526427765,"No Constraint",2016,"NC"
-0.0162313829444483,0.0162074580429487,0.990419964238496,5,0.0126961165221511,"Constraint",2016,"NC"
0.0685628538879139,0.0150827340316914,0.999104839944112,6,0.00150834434990515,"No Constraint",2016,"NJ"
0.0692589111631904,0.0167367117397636,0.99692589899121,5,0.00289286910681881,"Constraint",2016,"NJ"
-0.0705378613361936,0.0285636722195599,0.996109964598149,5,0.00569110490118151,"No Constraint",2016,"OR"
-0.0703566609135613,0.0284496258969275,0.995769516989783,5,0.00596209114525622,"Constraint",2016,"OR"
0.0736662214512908,0.0325186405026944,0.923997746039343,4,0.00517666942743712,"No Constraint",2016,"PA"
0.0736662214512908,0.0325186405026944,0.923997746039343,4,0.00517666942743712,"Constraint",2016,"PA"
0.0580514881523146,0.0141666109493818,0.999027594090446,7,0.00160476288285531,"No Constraint",2016,"SC"
0.0487817040888752,0.0243551412302149,0.984614574560698,6,0.0071100968631129,"Constraint",2016,"SC"
-0.0635923575273627,0.0683226828619372,0.940334714871004,3,0.00941714957781031,"No Constraint",2016,"TN"
-0.0635923575273627,0.0683226828619372,0.940334714871004,3,0.00941714957781031,"Constraint",2016,"TN"
0.0108794599302791,0.0118027510735219,0.998864241464941,7,0.000555399984015897,"No Constraint",2016,"TX"
0.00786821755437572,0.0542705362501746,0.757938230321695,2,0.0229491962097754,"Constraint",2016,"TX"
0.0451488562438527,0.0453326941479489,0.598028752522485,3,0.049441087677851,"No Constraint",2016,"UT"
0.0451488562438527,0.0453326941479489,0.598028752522485,3,0.049441087677851,"Constraint",2016,"UT"
0.0460737863796587,0.0247208267878383,0.999022242267674,4,0.00180370113709012,"No Constraint",2016,"WA"
0.0460737863796587,0.0247208267878383,0.999022242267674,4,0.00180370113709012,"Constraint",2016,"WA"
0.0739799168519154,0.00761000204974815,0.904288470366797,3,0.00223331766049346,"No Constraint",2016,"WI"
0.0739799168519154,0.00761000204974815,0.904288470366797,3,0.00223331766049346,"Constraint",2016,"WI"
