state_id,ban_year,sample_size,att_pop,att_waste,attempt
MA,2013,5,-0.004452685,-0.004452685,39
MA,2013,6,-0.016724404,-0.016724404,39
MA,2013,7,-0.015074332,-0.015074332,39
MA,2013,8,-0.004276676,-0.004276676,39
MA,2013,9,-0.018159994,-0.018159994,39
MA,2013,10,-0.017986456,-0.017986456,39
MA,2013,3,0.001236173,0.001236173,40
MA,2013,4,-0.009227215,-0.009227215,40
MA,2013,5,-0.023577287,-0.023577287,40
MA,2013,6,-0.008319729,-0.008319729,40
MA,2013,7,-0.013039925,-0.013039925,40
MA,2013,8,-0.009059516,-0.009059516,40
MA,2013,9,-0.02032131,-0.02032131,40
MA,2013,10,-0.012104767,-0.012104767,40
MA,2013,3,0.008068138,0.008068138,41
MA,2013,4,-0.014006168,-0.014006168,41
MA,2013,5,-0.010630538,-0.010630538,41
MA,2013,6,-0.012890171,-0.012890171,41
MA,2013,7,-0.013705013,-0.013705013,41
MA,2013,8,-0.011335299,-0.011335299,41
MA,2013,9,-0.017423195,-0.017423195,41
MA,2013,10,-0.021035646,-0.021035646,41
MA,2013,3,-0.005360453,-0.005360453,42
MA,2013,4,-0.009330983,-0.009330983,42
MA,2013,5,-0.016289566,-0.016289566,42
MA,2013,6,-0.009709321,-0.009709321,42
MA,2013,7,-0.024641976,-0.024641976,42
MA,2013,8,-0.016617111,-0.016617111,42
MA,2013,9,-0.014342422,-0.014342422,42
MA,2013,10,-0.011599376,-0.011599376,42
MA,2013,3,-0.00988911,-0.00988911,43
MA,2013,4,-0.009335744,-0.009335744,43
MA,2013,5,-0.011848371,-0.011848371,43
MA,2013,6,-0.00840264,-0.00840264,43
MA,2013,7,-0.005534844,-0.005534844,43
MA,2013,8,-0.014518516,-0.014518516,43
MA,2013,9,-0.011088154,-0.011088154,43
MA,2013,10,-0.017997555,-0.017997555,43
MA,2013,3,0.004168951,0.004168951,44
MA,2013,4,-0.012639692,-0.012639692,44
MA,2013,5,-0.009784605,-0.009784605,44
MA,2013,6,-0.004323311,-0.004323311,44
MA,2013,7,-0.012826759,-0.012826759,44
MA,2013,8,-0.014409966,-0.014409966,44
MA,2013,9,-0.018612332,-0.018612332,44
MA,2013,10,-0.027289824,-0.027289824,44
MA,2013,3,0.002925023,0.002925023,45
MA,2013,4,-0.001738658,-0.001738658,45
MA,2013,5,-0.016143118,-0.016143118,45
MA,2013,6,-0.008583492,-0.008583492,45
MA,2013,7,-0.023160066,-0.023160066,45
MA,2013,8,-0.016626341,-0.016626341,45
MA,2013,9,-0.019821395,-0.019821395,45
MA,2013,10,-0.018767627,-0.018767627,45
MA,2013,3,-0.001127945,-0.001127945,46
MA,2013,4,-0.004878923,-0.004878923,46
MA,2013,5,-0.007516373,-0.007516373,46
MA,2013,6,-0.000735796,-0.000735796,46
MA,2013,7,-0.00942912,-0.00942912,46
MA,2013,8,-0.016969078,-0.016969078,46
MA,2013,9,-0.02023707,-0.02023707,46
MA,2013,10,-0.018650419,-0.018650419,46
MA,2013,3,0.000408649,0.000408649,47
MA,2013,4,-0.013414592,-0.013414592,47
MA,2013,5,-0.012092901,-0.012092901,47
MA,2013,6,-0.017103598,-0.017103598,47
MA,2013,7,-0.01482254,-0.01482254,47
MA,2013,8,-0.010435148,-0.010435148,47
MA,2013,9,-0.013285611,-0.013285611,47
MA,2013,10,-0.013046196,-0.013046196,47
MA,2013,3,0.000593291,0.000593291,48
MA,2013,4,-0.006878102,-0.006878102,48
MA,2013,5,-0.017522061,-0.017522061,48
MA,2013,6,-0.023313899,-0.023313899,48
MA,2013,7,-0.008119012,-0.008119012,48
MA,2013,8,-0.010150422,-0.010150422,48
MA,2013,9,-0.02288359,-0.02288359,48
MA,2013,10,-0.019878525,-0.019878525,48
MA,2013,3,-0.008194715,-0.008194715,49
MA,2013,4,-0.013937039,-0.013937039,49
MA,2013,5,-0.006947609,-0.006947609,49
MA,2013,6,-0.019708028,-0.019708028,49
MA,2013,7,-0.012997662,-0.012997662,49
MA,2013,8,-0.007498777,-0.007498777,49
MA,2013,9,-0.008103875,-0.008103875,49
MA,2013,10,-0.018191286,-0.018191286,49
MA,2013,3,-0.012858713,-0.012858713,50
MA,2013,4,-0.006239835,-0.006239835,50
MA,2013,5,-0.005978401,-0.005978401,50
MA,2013,6,-0.012653696,-0.012653696,50
MA,2013,7,-0.01199328,-0.01199328,50
MA,2013,8,-0.008220759,-0.008220759,50
MA,2013,9,-0.020969851,-0.020969851,50
MA,2013,10,-0.017502961,-0.017502961,50
CA,2014,3,0.021194324,0.020733334,1
CA,2014,4,0.025536342,0.025241245,1
CA,2014,5,0.021092115,0.020512723,1
CA,2014,6,0.021131256,0.020966074,1
