"r_sq","mape","att","cf","intercept","att2","intercept2","sample_size","county_id","iterations","ban_year","donor_number","chosen_donor","attempt"
0.778863142347502,0.0254536802593314,-0.142973989382597,0.860435565343985,-0.154319383207485,-0.155629424595788,-0.151740139716646,6,"MA",5000,2014,"donor_3","IA",6
0.778863142347502,0.0254536802593314,-0.142973989382597,0.860435565343985,-0.154319383207485,-0.155629424595788,-0.151740139716646,6,"MA",5000,2014,"donor_4","FL",6
0.778863142347502,0.0254536802593314,-0.142973989382597,0.860435565343985,-0.154319383207485,-0.155629424595788,-0.151740139716646,6,"MA",5000,2014,"donor_5","CA",6
0.778863142347502,0.0254536802593314,-0.142973989382597,0.860435565343985,-0.154319383207485,-0.155629424595788,-0.151740139716646,6,"MA",5000,2014,"donor_6","NJ",6
0.998248467279017,0.0267908019664519,-0.108934414753464,0.827566087356029,-0.135490110887179,-0.122926615668245,-0.132849631499387,6,"MA",5000,2014,"donor_1","MN",7
0.998248467279017,0.0267908019664519,-0.108934414753464,0.827566087356029,-0.135490110887179,-0.122926615668245,-0.132849631499387,6,"MA",5000,2014,"donor_2","TN",7
0.998248467279017,0.0267908019664519,-0.108934414753464,0.827566087356029,-0.135490110887179,-0.122926615668245,-0.132849631499387,6,"MA",5000,2014,"donor_3","IL",7
0.998248467279017,0.0267908019664519,-0.108934414753464,0.827566087356029,-0.135490110887179,-0.122926615668245,-0.132849631499387,6,"MA",5000,2014,"donor_4","CA",7
0.998248467279017,0.0267908019664519,-0.108934414753464,0.827566087356029,-0.135490110887179,-0.122926615668245,-0.132849631499387,6,"MA",5000,2014,"donor_5","CO",7
0.998248467279017,0.0267908019664519,-0.108934414753464,0.827566087356029,-0.135490110887179,-0.122926615668245,-0.132849631499387,6,"MA",5000,2014,"donor_6","NJ",7
0.261334395417935,0.0288830953593001,-0.0565038727659717,0.781577834476023,-0.15675417087823,-0.0759084409290463,-0.153471773108233,6,"MA",5000,2014,"donor_1","NC",8
0.261334395417935,0.0288830953593001,-0.0565038727659717,0.781577834476023,-0.15675417087823,-0.0759084409290463,-0.153471773108233,6,"MA",5000,2014,"donor_2","CT",8
0.261334395417935,0.0288830953593001,-0.0565038727659717,0.781577834476023,-0.15675417087823,-0.0759084409290463,-0.153471773108233,6,"MA",5000,2014,"donor_3","CA",8
0.261334395417935,0.0288830953593001,-0.0565038727659717,0.781577834476023,-0.15675417087823,-0.0759084409290463,-0.153471773108233,6,"MA",5000,2014,"donor_4","IA",8
0.261334395417935,0.0288830953593001,-0.0565038727659717,0.781577834476023,-0.15675417087823,-0.0759084409290463,-0.153471773108233,6,"MA",5000,2014,"donor_5","CO",8
0.261334395417935,0.0288830953593001,-0.0565038727659717,0.781577834476023,-0.15675417087823,-0.0759084409290463,-0.153471773108233,6,"MA",5000,2014,"donor_6","MI",8
0.216587837701727,0.0321179236244198,-0.154082971577636,0.871735211827296,-0.171394489419058,-0.152171315827701,-0.171787601296781,6,"MA",5000,2014,"donor_1","MN",9
0.216587837701727,0.0321179236244198,-0.154082971577636,0.871735211827296,-0.171394489419058,-0.152171315827701,-0.171787601296781,6,"MA",5000,2014,"donor_2","IA",9
0.216587837701727,0.0321179236244198,-0.154082971577636,0.871735211827296,-0.171394489419058,-0.152171315827701,-0.171787601296781,6,"MA",5000,2014,"donor_3","NY",9
0.216587837701727,0.0321179236244198,-0.154082971577636,0.871735211827296,-0.171394489419058,-0.152171315827701,-0.171787601296781,6,"MA",5000,2014,"donor_4","CA",9
0.216587837701727,0.0321179236244198,-0.154082971577636,0.871735211827296,-0.171394489419058,-0.152171315827701,-0.171787601296781,6,"MA",5000,2014,"donor_5","TN",9
0.216587837701727,0.0321179236244198,-0.154082971577636,0.871735211827296,-0.171394489419058,-0.152171315827701,-0.171787601296781,6,"MA",5000,2014,"donor_6","AL",9
0.671700305298783,0.0328702487437466,-0.0356408522346153,0.76466911904017,-0.135782572772418,-0.0495814684504588,-0.133539359205597,6,"MA",5000,2014,"donor_1","AZ",10
0.671700305298783,0.0328702487437466,-0.0356408522346153,0.76466911904017,-0.135782572772418,-0.0495814684504588,-0.133539359205597,6,"MA",5000,2014,"donor_2","TN",10
0.671700305298783,0.0328702487437466,-0.0356408522346153,0.76466911904017,-0.135782572772418,-0.0495814684504588,-0.133539359205597,6,"MA",5000,2014,"donor_3","CO",10
0.671700305298783,0.0328702487437466,-0.0356408522346153,0.76466911904017,-0.135782572772418,-0.0495814684504588,-0.133539359205597,6,"MA",5000,2014,"donor_4","OH",10
0.671700305298783,0.0328702487437466,-0.0356408522346153,0.76466911904017,-0.135782572772418,-0.0495814684504588,-0.133539359205597,6,"MA",5000,2014,"donor_5","MN",10
0.671700305298783,0.0328702487437466,-0.0356408522346153,0.76466911904017,-0.135782572772418,-0.0495814684504588,-0.133539359205597,6,"MA",5000,2014,"donor_6","NY",10
0.884190459124387,0.0338752925638194,-0.13961076499305,0.857072159851151,-0.201764875034489,-0.145991761547105,-0.200484097109327,6,"MA",5000,2014,"donor_1","CT",11
0.884190459124387,0.0338752925638194,-0.13961076499305,0.857072159851151,-0.201764875034489,-0.145991761547105,-0.200484097109327,6,"MA",5000,2014,"donor_2","MS",11
0.884190459124387,0.0338752925638194,-0.13961076499305,0.857072159851151,-0.201764875034489,-0.145991761547105,-0.200484097109327,6,"MA",5000,2014,"donor_3","CO",11
0.884190459124387,0.0338752925638194,-0.13961076499305,0.857072159851151,-0.201764875034489,-0.145991761547105,-0.200484097109327,6,"MA",5000,2014,"donor_4","IA",11
0.884190459124387,0.0338752925638194,-0.13961076499305,0.857072159851151,-0.201764875034489,-0.145991761547105,-0.200484097109327,6,"MA",5000,2014,"donor_5","MI",11
0.884190459124387,0.0338752925638194,-0.13961076499305,0.857072159851151,-0.201764875034489,-0.145991761547105,-0.200484097109327,6,"MA",5000,2014,"donor_6","MN",11
0.965822260670181,0.034532489624652,-0.107648615098225,0.826373637601578,-0.161239924840723,-0.0948721384942833,-0.163572886601367,6,"MA",5000,2014,"donor_1","CT",12
0.965822260670181,0.034532489624652,-0.107648615098225,0.826373637601578,-0.161239924840723,-0.0948721384942833,-0.163572886601367,6,"MA",5000,2014,"donor_2","TN",12
0.965822260670181,0.034532489624652,-0.107648615098225,0.826373637601578,-0.161239924840723,-0.0948721384942833,-0.163572886601367,6,"MA",5000,2014,"donor_3","CO",12
0.965822260670181,0.034532489624652,-0.107648615098225,0.826373637601578,-0.161239924840723,-0.0948721384942833,-0.163572886601367,6,"MA",5000,2014,"donor_4","OH",12
0.965822260670181,0.034532489624652,-0.107648615098225,0.826373637601578,-0.161239924840723,-0.0948721384942833,-0.163572886601367,6,"MA",5000,2014,"donor_5","OR",12
0.965822260670181,0.034532489624652,-0.107648615098225,0.826373637601578,-0.161239924840723,-0.0948721384942833,-0.163572886601367,6,"MA",5000,2014,"donor_6","IA",12
0.905998873871926,0.034699735423017,-0.156754976130616,0.874497493713416,-0.153124580289451,-0.15468446982118,-0.153552977145696,6,"MA",5000,2014,"donor_1","CO",13
0.905998873871926,0.034699735423017,-0.156754976130616,0.874497493713416,-0.153124580289451,-0.15468446982118,-0.153552977145696,6,"MA",5000,2014,"donor_2","IL",13
0.905998873871926,0.034699735423017,-0.156754976130616,0.874497493713416,-0.153124580289451,-0.15468446982118,-0.153552977145696,6,"MA",5000,2014,"donor_3","MI",13
0.905998873871926,0.034699735423017,-0.156754976130616,0.874497493713416,-0.153124580289451,-0.15468446982118,-0.153552977145696,6,"MA",5000,2014,"donor_4","CT",13
0.905998873871926,0.034699735423017,-0.156754976130616,0.874497493713416,-0.153124580289451,-0.15468446982118,-0.153552977145696,6,"MA",5000,2014,"donor_5","IA",13
0.905998873871926,0.034699735423017,-0.156754976130616,0.874497493713416,-0.153124580289451,-0.15468446982118,-0.153552977145696,6,"MA",5000,2014,"donor_6","FL",13
0.991309485001568,0.0350989611633008,-0.119269241551769,0.837277059858051,-0.168899628061542,-0.139012609454089,-0.165059695163461,6,"MA",5000,2014,"donor_1","SC",14
0.991309485001568,0.0350989611633008,-0.119269241551769,0.837277059858051,-0.168899628061542,-0.139012609454089,-0.165059695163461,6,"MA",5000,2014,"donor_2","MN",14
0.991309485001568,0.0350989611633008,-0.119269241551769,0.837277059858051,-0.168899628061542,-0.139012609454089,-0.165059695163461,6,"MA",5000,2014,"donor_3","TN",14
0.991309485001568,0.0350989611633008,-0.119269241551769,0.837277059858051,-0.168899628061542,-0.139012609454089,-0.165059695163461,6,"MA",5000,2014,"donor_4","CT",14
0.991309485001568,0.0350989611633008,-0.119269241551769,0.837277059858051,-0.168899628061542,-0.139012609454089,-0.165059695163461,6,"MA",5000,2014,"donor_5","CO",14
0.991309485001568,0.0350989611633008,-0.119269241551769,0.837277059858051,-0.168899628061542,-0.139012609454089,-0.165059695163461,6,"MA",5000,2014,"donor_6","NC",14
0.453412878715285,0.0360333108464918,-0.129085250788581,0.84671394143662,-0.214145296277664,-0.11388453633744,-0.217050257848333,6,"MA",5000,2014,"donor_1","CO",15
0.453412878715285,0.0360333108464918,-0.129085250788581,0.84671394143662,-0.214145296277664,-0.11388453633744,-0.217050257848333,6,"MA",5000,2014,"donor_2","MS",15
0.453412878715285,0.0360333108464918,-0.129085250788581,0.84671394143662,-0.214145296277664,-0.11388453633744,-0.217050257848333,6,"MA",5000,2014,"donor_3","MN",15
0.453412878715285,0.0360333108464918,-0.129085250788581,0.84671394143662,-0.214145296277664,-0.11388453633744,-0.217050257848333,6,"MA",5000,2014,"donor_4","IA",15
0.453412878715285,0.0360333108464918,-0.129085250788581,0.84671394143662,-0.214145296277664,-0.11388453633744,-0.217050257848333,6,"MA",5000,2014,"donor_5","IN",15
0.453412878715285,0.0360333108464918,-0.129085250788581,0.84671394143662,-0.214145296277664,-0.11388453633744,-0.217050257848333,6,"MA",5000,2014,"donor_6","TN",15
0.694043250825089,0.0361585610844144,0.00183738288141716,0.736063229981677,-0.136651227465664,-0.0246802204883084,-0.132648718094335,6,"MA",5000,2014,"donor_1","TN",16
0.694043250825089,0.0361585610844144,0.00183738288141716,0.736063229981677,-0.136651227465664,-0.0246802204883084,-0.132648718094335,6,"MA",5000,2014,"donor_2","MI",16
0.694043250825089,0.0361585610844144,0.00183738288141716,0.736063229981677,-0.136651227465664,-0.0246802204883084,-0.132648718094335,6,"MA",5000,2014,"donor_3","CT",16
0.694043250825089,0.0361585610844144,0.00183738288141716,0.736063229981677,-0.136651227465664,-0.0246802204883084,-0.132648718094335,6,"MA",5000,2014,"donor_4","OH",16
0.694043250825089,0.0361585610844144,0.00183738288141716,0.736063229981677,-0.136651227465664,-0.0246802204883084,-0.132648718094335,6,"MA",5000,2014,"donor_5","CA",16
0.694043250825089,0.0361585610844144,0.00183738288141716,0.736063229981677,-0.136651227465664,-0.0246802204883084,-0.132648718094335,6,"MA",5000,2014,"donor_6","CO",16
0.112611560913521,0.036484050788458,-0.171921512440885,0.890514209750489,-0.134822556637935,-0.181194442802532,-0.132805551213268,6,"MA",5000,2014,"donor_1","IA",17
0.112611560913521,0.036484050788458,-0.171921512440885,0.890514209750489,-0.134822556637935,-0.181194442802532,-0.132805551213268,6,"MA",5000,2014,"donor_2","FL",17
0.112611560913521,0.036484050788458,-0.171921512440885,0.890514209750489,-0.134822556637935,-0.181194442802532,-0.132805551213268,6,"MA",5000,2014,"donor_3","OR",17
0.112611560913521,0.036484050788458,-0.171921512440885,0.890514209750489,-0.134822556637935,-0.181194442802532,-0.132805551213268,6,"MA",5000,2014,"donor_4","NY",17
0.112611560913521,0.036484050788458,-0.171921512440885,0.890514209750489,-0.134822556637935,-0.181194442802532,-0.132805551213268,6,"MA",5000,2014,"donor_5","CO",17
0.112611560913521,0.036484050788458,-0.171921512440885,0.890514209750489,-0.134822556637935,-0.181194442802532,-0.132805551213268,6,"MA",5000,2014,"donor_6","SC",17
0.0650541463342392,0.0370332727168726,-0.217398166084389,0.9422616048196,-0.154757359380292,-0.21396999138822,-0.155579271357041,6,"MA",5000,2014,"donor_1","KY",18
0.0650541463342392,0.0370332727168726,-0.217398166084389,0.9422616048196,-0.154757359380292,-0.21396999138822,-0.155579271357041,6,"MA",5000,2014,"donor_2","SC",18
0.0650541463342392,0.0370332727168726,-0.217398166084389,0.9422616048196,-0.154757359380292,-0.21396999138822,-0.155579271357041,6,"MA",5000,2014,"donor_3","IA",18
0.0650541463342392,0.0370332727168726,-0.217398166084389,0.9422616048196,-0.154757359380292,-0.21396999138822,-0.155579271357041,6,"MA",5000,2014,"donor_4","TN",18
0.0650541463342392,0.0370332727168726,-0.217398166084389,0.9422616048196,-0.154757359380292,-0.21396999138822,-0.155579271357041,6,"MA",5000,2014,"donor_5","IL",18
0.0650541463342392,0.0370332727168726,-0.217398166084389,0.9422616048196,-0.154757359380292,-0.21396999138822,-0.155579271357041,6,"MA",5000,2014,"donor_6","CO",18
0.294862613847242,0.0385119302094382,-0.0892529940790762,0.809682222577751,-0.150241628513365,-0.103199566011182,-0.14772327751099,6,"MA",5000,2014,"donor_1","CO",19
0.294862613847242,0.0385119302094382,-0.0892529940790762,0.809682222577751,-0.150241628513365,-0.103199566011182,-0.14772327751099,6,"MA",5000,2014,"donor_2","CT",19
0.294862613847242,0.0385119302094382,-0.0892529940790762,0.809682222577751,-0.150241628513365,-0.103199566011182,-0.14772327751099,6,"MA",5000,2014,"donor_3","NC",19
0.294862613847242,0.0385119302094382,-0.0892529940790762,0.809682222577751,-0.150241628513365,-0.103199566011182,-0.14772327751099,6,"MA",5000,2014,"donor_4","NY",19
0.294862613847242,0.0385119302094382,-0.0892529940790762,0.809682222577751,-0.150241628513365,-0.103199566011182,-0.14772327751099,6,"MA",5000,2014,"donor_5","IL",19
0.294862613847242,0.0385119302094382,-0.0892529940790762,0.809682222577751,-0.150241628513365,-0.103199566011182,-0.14772327751099,6,"MA",5000,2014,"donor_6","IA",19
0.517327519789097,0.0417813669208298,-0.016936745473451,0.750120255807172,-0.12503657457181,-0.034500144678446,-0.122307488403256,6,"MA",5000,2014,"donor_1","MN",20
0.517327519789097,0.0417813669208298,-0.016936745473451,0.750120255807172,-0.12503657457181,-0.034500144678446,-0.122307488403256,6,"MA",5000,2014,"donor_2","CA",20
0.517327519789097,0.0417813669208298,-0.016936745473451,0.750120255807172,-0.12503657457181,-0.034500144678446,-0.122307488403256,6,"MA",5000,2014,"donor_3","AZ",20
0.517327519789097,0.0417813669208298,-0.016936745473451,0.750120255807172,-0.12503657457181,-0.034500144678446,-0.122307488403256,6,"MA",5000,2014,"donor_4","TN",20
0.517327519789097,0.0417813669208298,-0.016936745473451,0.750120255807172,-0.12503657457181,-0.034500144678446,-0.122307488403256,6,"MA",5000,2014,"donor_5","CO",20
0.517327519789097,0.0417813669208298,-0.016936745473451,0.750120255807172,-0.12503657457181,-0.034500144678446,-0.122307488403256,6,"MA",5000,2014,"donor_6","IN",20
0.0643785611448601,0.0423476518923569,-0.0788549975500123,0.800542431429109,-0.16156517579226,-0.104957204688924,-0.156895918751564,6,"MA",5000,2014,"donor_1","OR",21
0.0643785611448601,0.0423476518923569,-0.0788549975500123,0.800542431429109,-0.16156517579226,-0.104957204688924,-0.156895918751564,6,"MA",5000,2014,"donor_2","TN",21
0.0643785611448601,0.0423476518923569,-0.0788549975500123,0.800542431429109,-0.16156517579226,-0.104957204688924,-0.156895918751564,6,"MA",5000,2014,"donor_3","OK",21
0.0643785611448601,0.0423476518923569,-0.0788549975500123,0.800542431429109,-0.16156517579226,-0.104957204688924,-0.156895918751564,6,"MA",5000,2014,"donor_4","MN",21
0.0643785611448601,0.0423476518923569,-0.0788549975500123,0.800542431429109,-0.16156517579226,-0.104957204688924,-0.156895918751564,6,"MA",5000,2014,"donor_5","OH",21
0.0643785611448601,0.0423476518923569,-0.0788549975500123,0.800542431429109,-0.16156517579226,-0.104957204688924,-0.156895918751564,6,"MA",5000,2014,"donor_6","CO",21
0.797709161797439,0.0424433450964769,-0.149268204640397,0.866801574811696,-0.217834378454852,-0.159809426343239,-0.215659360581777,6,"MA",5000,2014,"donor_1","OH",22
0.797709161797439,0.0424433450964769,-0.149268204640397,0.866801574811696,-0.217834378454852,-0.159809426343239,-0.215659360581777,6,"MA",5000,2014,"donor_2","NC",22
0.797709161797439,0.0424433450964769,-0.149268204640397,0.866801574811696,-0.217834378454852,-0.159809426343239,-0.215659360581777,6,"MA",5000,2014,"donor_3","AL",22
0.797709161797439,0.0424433450964769,-0.149268204640397,0.866801574811696,-0.217834378454852,-0.159809426343239,-0.215659360581777,6,"MA",5000,2014,"donor_4","KY",22
0.797709161797439,0.0424433450964769,-0.149268204640397,0.866801574811696,-0.217834378454852,-0.159809426343239,-0.215659360581777,6,"MA",5000,2014,"donor_5","IA",22
0.797709161797439,0.0424433450964769,-0.149268204640397,0.866801574811696,-0.217834378454852,-0.159809426343239,-0.215659360581777,6,"MA",5000,2014,"donor_6","CO",22
0.797709161797439,0.0424433450964769,-0.149268204640397,0.866801574811696,-0.217834378454852,-0.159809426343239,-0.215659360581777,6,"MA",5000,2014,"donor_1","KY",23
0.797709161797439,0.0424433450964769,-0.149268204640397,0.866801574811696,-0.217834378454852,-0.159809426343239,-0.215659360581777,6,"MA",5000,2014,"donor_2","AL",23
0.797709161797439,0.0424433450964769,-0.149268204640397,0.866801574811696,-0.217834378454852,-0.159809426343239,-0.215659360581777,6,"MA",5000,2014,"donor_3","IA",23
0.797709161797439,0.0424433450964769,-0.149268204640397,0.866801574811696,-0.217834378454852,-0.159809426343239,-0.215659360581777,6,"MA",5000,2014,"donor_4","OH",23
0.797709161797439,0.0424433450964769,-0.149268204640397,0.866801574811696,-0.217834378454852,-0.159809426343239,-0.215659360581777,6,"MA",5000,2014,"donor_5","NC",23
0.797709161797439,0.0424433450964769,-0.149268204640397,0.866801574811696,-0.217834378454852,-0.159809426343239,-0.215659360581777,6,"MA",5000,2014,"donor_6","CO",23
0.237010428233485,0.0428978508616913,-0.106067513112628,0.824912027224483,-0.166417083417735,-0.131073261318021,-0.16166926256562,6,"MA",5000,2014,"donor_1","NY",24
0.237010428233485,0.0428978508616913,-0.106067513112628,0.824912027224483,-0.166417083417735,-0.131073261318021,-0.16166926256562,6,"MA",5000,2014,"donor_2","OH",24
0.237010428233485,0.0428978508616913,-0.106067513112628,0.824912027224483,-0.166417083417735,-0.131073261318021,-0.16166926256562,6,"MA",5000,2014,"donor_3","CO",24
0.237010428233485,0.0428978508616913,-0.106067513112628,0.824912027224483,-0.166417083417735,-0.131073261318021,-0.16166926256562,6,"MA",5000,2014,"donor_4","TN",24
0.237010428233485,0.0428978508616913,-0.106067513112628,0.824912027224483,-0.166417083417735,-0.131073261318021,-0.16166926256562,6,"MA",5000,2014,"donor_5","FL",24
0.237010428233485,0.0428978508616913,-0.106067513112628,0.824912027224483,-0.166417083417735,-0.131073261318021,-0.16166926256562,6,"MA",5000,2014,"donor_6","NJ",24
0.857880609185519,0.0436788067292545,-0.117877468430478,0.835956041898209,-0.148591939785541,-0.128272818868081,-0.1465981838963,6,"MA",5000,2014,"donor_1","TN",25
0.857880609185519,0.0436788067292545,-0.117877468430478,0.835956041898209,-0.148591939785541,-0.128272818868081,-0.1465981838963,6,"MA",5000,2014,"donor_2","CO",25
0.857880609185519,0.0436788067292545,-0.117877468430478,0.835956041898209,-0.148591939785541,-0.128272818868081,-0.1465981838963,6,"MA",5000,2014,"donor_3","SC",25
0.857880609185519,0.0436788067292545,-0.117877468430478,0.835956041898209,-0.148591939785541,-0.128272818868081,-0.1465981838963,6,"MA",5000,2014,"donor_4","NY",25
0.857880609185519,0.0436788067292545,-0.117877468430478,0.835956041898209,-0.148591939785541,-0.128272818868081,-0.1465981838963,6,"MA",5000,2014,"donor_5","MN",25
0.857880609185519,0.0436788067292545,-0.117877468430478,0.835956041898209,-0.148591939785541,-0.128272818868081,-0.1465981838963,6,"MA",5000,2014,"donor_6","GA",25
0.245923079690655,0.0440192710117425,-0.107226248186202,0.82598268426006,-0.107663511501171,-0.132503963192897,-0.102849897603859,6,"MA",5000,2014,"donor_1","FL",26
0.245923079690655,0.0440192710117425,-0.107226248186202,0.82598268426006,-0.107663511501171,-0.132503963192897,-0.102849897603859,6,"MA",5000,2014,"donor_2","MN",26
0.245923079690655,0.0440192710117425,-0.107226248186202,0.82598268426006,-0.107663511501171,-0.132503963192897,-0.102849897603859,6,"MA",5000,2014,"donor_3","CA",26
0.245923079690655,0.0440192710117425,-0.107226248186202,0.82598268426006,-0.107663511501171,-0.132503963192897,-0.102849897603859,6,"MA",5000,2014,"donor_4","OR",26
0.245923079690655,0.0440192710117425,-0.107226248186202,0.82598268426006,-0.107663511501171,-0.132503963192897,-0.102849897603859,6,"MA",5000,2014,"donor_5","AZ",26
0.245923079690655,0.0440192710117425,-0.107226248186202,0.82598268426006,-0.107663511501171,-0.132503963192897,-0.102849897603859,6,"MA",5000,2014,"donor_6","CO",26
0.97455999456965,0.0444904566839849,-0.0298793177224823,0.760127758774178,-0.108467052673664,-0.0548813767612262,-0.104445386263847,6,"MA",5000,2014,"donor_1","TN",27
0.97455999456965,0.0444904566839849,-0.0298793177224823,0.760127758774178,-0.108467052673664,-0.0548813767612262,-0.104445386263847,6,"MA",5000,2014,"donor_2","IL",27
0.97455999456965,0.0444904566839849,-0.0298793177224823,0.760127758774178,-0.108467052673664,-0.0548813767612262,-0.104445386263847,6,"MA",5000,2014,"donor_3","OH",27
0.97455999456965,0.0444904566839849,-0.0298793177224823,0.760127758774178,-0.108467052673664,-0.0548813767612262,-0.104445386263847,6,"MA",5000,2014,"donor_4","CO",27
0.97455999456965,0.0444904566839849,-0.0298793177224823,0.760127758774178,-0.108467052673664,-0.0548813767612262,-0.104445386263847,6,"MA",5000,2014,"donor_5","NY",27
0.97455999456965,0.0444904566839849,-0.0298793177224823,0.760127758774178,-0.108467052673664,-0.0548813767612262,-0.104445386263847,6,"MA",5000,2014,"donor_6","OR",27
0.912634535769728,0.0452318037556844,-0.202579985504939,0.92475188301742,-0.202336832893819,-0.220116070476449,-0.198178130044777,6,"MA",5000,2014,"donor_1","MN",28
0.912634535769728,0.0452318037556844,-0.202579985504939,0.92475188301742,-0.202336832893819,-0.220116070476449,-0.198178130044777,6,"MA",5000,2014,"donor_2","KY",28
