sample_size,ban_year,county_id,n,att,attempt
6,2014,CA,48,-0.002091993,42
7,2014,CA,47,-0.006464648,42
8,2014,CA,50,-0.006586829,42
9,2014,CA,50,-0.007464927,42
10,2014,CA,50,-0.008757735,42
3,2014,CA,24,0.010509357,43
4,2014,CA,42,-0.00231149,43
5,2014,CA,48,-0.00526557,43
6,2014,CA,49,-0.002813716,43
7,2014,CA,50,-0.004744938,43
8,2014,CA,50,-0.005734434,43
9,2014,CA,50,-0.006765321,43
10,2014,CA,50,-0.01030329,43
3,2014,CA,22,0.014776993,44
4,2014,CA,37,0.004034566,44
5,2014,CA,47,-0.005468714,44
6,2014,CA,48,-0.007360343,44
7,2014,CA,48,-0.002899078,44
8,2014,CA,49,-0.004575362,44
9,2014,CA,50,-0.006336195,44
10,2014,CA,50,-0.008327809,44
3,2014,CA,24,0.012821776,45
4,2014,CA,42,-0.004469603,45
5,2014,CA,49,-0.004044433,45
6,2014,CA,50,-0.002377312,45
7,2014,CA,49,-0.00708814,45
8,2014,CA,50,-0.005894673,45
9,2014,CA,50,-0.006808915,45
10,2014,CA,49,-0.0084722,45
3,2014,CA,23,0.012821776,46
4,2014,CA,42,0.00474733,46
5,2014,CA,48,-0.003139298,46
6,2014,CA,50,-0.00269243,46
7,2014,CA,49,-0.00306012,46
8,2014,CA,50,-0.005821428,46
9,2014,CA,50,-0.007503101,46
10,2014,CA,50,-0.007864958,46
3,2014,CA,19,0.018111254,47
4,2014,CA,42,0.000512709,47
5,2014,CA,45,-0.003060085,47
6,2014,CA,50,-0.003062783,47
7,2014,CA,50,-0.004965711,47
8,2014,CA,50,-0.005890375,47
9,2014,CA,49,-0.007475531,47
10,2014,CA,50,-0.008981202,47
3,2014,CA,20,0.013945493,48
4,2014,CA,47,-0.001320132,48
5,2014,CA,46,0.000569453,48
6,2014,CA,49,-0.006359511,48
7,2014,CA,50,-0.00383818,48
8,2014,CA,50,-0.00510037,48
9,2014,CA,50,-0.0076006,48
10,2014,CA,50,-0.009066249,48
3,2014,CA,24,0.012821776,49
4,2014,CA,41,-0.000710843,49
5,2014,CA,46,-0.003829099,49
6,2014,CA,49,-0.006661454,49
7,2014,CA,50,-0.006055784,49
8,2014,CA,50,-0.005667656,49
9,2014,CA,50,-0.008042964,49
10,2014,CA,50,-0.008458064,49
3,2014,CA,25,0.010509357,50
4,2014,CA,44,-0.001320132,50
5,2014,CA,47,-0.002802721,50
6,2014,CA,48,-0.002308064,50
7,2014,CA,50,-0.00396832,50
8,2014,CA,49,-0.005074112,50
9,2014,CA,49,-0.007028371,50
10,2014,CA,50,-0.007400026,50
3,2012,VT,23,0.032617768,1
4,2012,VT,40,0.031986692,1
5,2012,VT,46,0.033074064,1
6,2012,VT,47,0.030453262,1
7,2012,VT,50,0.031854058,1
8,2012,VT,50,0.031974038,1
9,2012,VT,50,0.028348803,1
10,2012,VT,50,0.032274562,1
3,2012,VT,22,0.029078936,2
4,2012,VT,37,0.032970847,2
5,2012,VT,49,0.030439978,2
6,2012,VT,50,0.030447823,2
7,2012,VT,50,0.02903357,2
8,2012,VT,50,0.031090546,2
9,2012,VT,50,0.027274846,2
10,2012,VT,50,0.031528746,2
3,2012,VT,21,0.031155436,3
4,2012,VT,38,0.031679872,3
5,2012,VT,48,0.033659997,3
6,2012,VT,49,0.029078928,3
7,2012,VT,50,0.03119045,3
8,2012,VT,50,0.029978547,3
9,2012,VT,50,0.028583356,3
10,2012,VT,50,0.032348009,3
3,2012,VT,25,0.030353044,4
4,2012,VT,44,0.032147273,4
5,2012,VT,46,0.029745941,4
6,2012,VT,48,0.031464685,4
7,2012,VT,50,0.03087771,4
8,2012,VT,50,0.029229888,4
9,2012,VT,49,0.026963663,4
10,2012,VT,49,0.032880844,4
3,2012,VT,28,0.033113928,5
4,2012,VT,41,0.031204076,5
5,2012,VT,47,0.032238236,5
6,2012,VT,50,0.028820447,5
7,2012,VT,50,0.029615087,5
8,2012,VT,50,0.031976145,5
9,2012,VT,49,0.031485727,5
10,2012,VT,50,0.031092233,5
3,2012,VT,23,0.033113928,6
4,2012,VT,42,0.030239759,6
5,2012,VT,48,0.032684293,6
6,2012,VT,50,0.032773157,6
7,2012,VT,50,0.029763857,6
8,2012,VT,49,0.029277911,6
9,2012,VT,50,0.032623907,6
10,2012,VT,50,0.028826486,6
3,2012,VT,28,0.03438702,7
4,2012,VT,39,0.03091547,7
5,2012,VT,46,0.029907071,7
6,2012,VT,49,0.034368826,7
7,2012,VT,50,0.03141302,7
8,2012,VT,50,0.031428446,7
9,2012,VT,50,0.033004236,7
10,2012,VT,50,0.032470625,7
3,2012,VT,23,0.032693166,8
4,2012,VT,43,0.031103057,8
5,2012,VT,47,0.031439924,8
6,2012,VT,49,0.027103651,8
7,2012,VT,50,0.031363272,8
8,2012,VT,50,0.031237486,8
9,2012,VT,50,0.028216444,8
10,2012,VT,49,0.031213437,8
3,2012,VT,25,0.029353489,9
4,2012,VT,44,0.031340629,9
5,2012,VT,48,0.033555448,9
6,2012,VT,47,0.033434039,9
7,2012,VT,49,0.031674905,9
8,2012,VT,50,0.032473068,9
9,2012,VT,50,0.032561723,9
10,2012,VT,49,0.030047444,9
3,2012,VT,24,0.029078936,10
4,2012,VT,41,0.034355441,10
5,2012,VT,47,0.032792371,10
6,2012,VT,50,0.032908096,10
7,2012,VT,50,0.032575916,10
8,2012,VT,49,0.031669596,10
9,2012,VT,50,0.030056912,10
10,2012,VT,50,0.027824197,10
3,2012,VT,24,0.029156326,11
4,2012,VT,42,0.032454093,11
5,2012,VT,46,0.032398305,11
6,2012,VT,48,0.031306452,11
7,2012,VT,50,0.02908375,11
8,2012,VT,50,0.033112385,11
9,2012,VT,48,0.031125172,11
10,2012,VT,50,0.032238003,11
3,2012,VT,24,0.033113928,12
4,2012,VT,40,0.032055994,12
5,2012,VT,48,0.027710826,12
6,2012,VT,49,0.034162101,12
7,2012,VT,49,0.029258812,12
8,2012,VT,50,0.032292065,12
9,2012,VT,50,0.031046727,12
10,2012,VT,50,0.031661145,12
3,2012,VT,23,0.030155881,13
4,2012,VT,43,0.034621243,13
5,2012,VT,44,0.032724697,13
6,2012,VT,50,0.029449967,13
7,2012,VT,50,0.030443061,13
8,2012,VT,48,0.029551407,13
9,2012,VT,50,0.032124407,13
10,2012,VT,50,0.032751987,13
3,2012,VT,21,0.032768563,14
4,2012,VT,41,0.033896335,14
5,2012,VT,46,0.032523947,14
6,2012,VT,49,0.032993913,14
7,2012,VT,49,0.027382492,14
8,2012,VT,50,0.02959306,14
9,2012,VT,50,0.028997492,14
10,2012,VT,50,0.032392238,14
3,2012,VT,25,0.033459293,15
4,2012,VT,37,0.03091547,15
5,2012,VT,48,0.028170051,15
6,2012,VT,50,0.034160852,15
7,2012,VT,49,0.027777715,15
8,2012,VT,50,0.032756534,15
9,2012,VT,50,0.032997701,15
10,2012,VT,50,0.031349902,15
3,2012,VT,19,0.031962,16
4,2012,VT,36,0.030626863,16
5,2012,VT,49,0.034779569,16
6,2012,VT,49,0.030255495,16
7,2012,VT,50,0.030945491,16
8,2012,VT,49,0.029650661,16
9,2012,VT,50,0.029381647,16
10,2012,VT,50,0.03174164,16
3,2012,VT,19,0.030353044,17
4,2012,VT,41,0.037360373,17
5,2012,VT,49,0.032236494,17
6,2012,VT,50,0.029027696,17
7,2012,VT,50,0.032687731,17
8,2012,VT,50,0.026807227,17
9,2012,VT,50,0.030666544,17
10,2012,VT,50,0.030223327,17
3,2012,VT,21,0.031886602,18
4,2012,VT,40,0.034620124,18
5,2012,VT,50,0.029205463,18
6,2012,VT,49,0.032741035,18
7,2012,VT,47,0.032683626,18
8,2012,VT,50,0.032040871,18
9,2012,VT,50,0.029911642,18
10,2012,VT,50,0.028442538,18
3,2012,VT,21,0.031886602,19
4,2012,VT,42,0.032172738,19
5,2012,VT,45,0.032520128,19
6,2012,VT,49,0.032530204,19
7,2012,VT,50,0.033633252,19
8,2012,VT,50,0.028508578,19
9,2012,VT,50,0.028623505,19
10,2012,VT,50,0.033510715,19
3,2012,VT,23,0.029550652,20
4,2012,VT,44,0.025860671,20
5,2012,VT,47,0.03130814,20
6,2012,VT,50,0.030616265,20
7,2012,VT,50,0.02999058,20
8,2012,VT,49,0.030047238,20
9,2012,VT,50,0.029393815,20
10,2012,VT,49,0.031403964,20
3,2012,VT,19,0.030353044,21
4,2012,VT,33,0.032155667,21
5,2012,VT,47,0.03182044,21
6,2012,VT,50,0.028406875,21
7,2012,VT,50,0.035043836,21
8,2012,VT,50,0.029979618,21
9,2012,VT,50,0.032437614,21
10,2012,VT,50,0.028620786,21
3,2012,VT,27,0.032617768,22
4,2012,VT,44,0.030357209,22
5,2012,VT,45,0.033300553,22
6,2012,VT,49,0.031633217,22
7,2012,VT,50,0.032012413,22
8,2012,VT,50,0.032234708,22
9,2012,VT,48,0.032661138,22
10,2012,VT,50,0.028809441,22
3,2012,VT,20,0.032768563,23
4,2012,VT,41,0.034263717,23
5,2012,VT,45,0.032581248,23
6,2012,VT,49,0.029850822,23
7,2012,VT,50,0.031769561,23
8,2012,VT,50,0.032339419,23
9,2012,VT,48,0.031545346,23
10,2012,VT,50,0.031045616,23
3,2012,VT,22,0.031155436,24
4,2012,VT,45,0.030550761,24
5,2012,VT,49,0.027170357,24
6,2012,VT,50,0.032032445,24
7,2012,VT,50,0.031731405,24
8,2012,VT,50,0.029739107,24
9,2012,VT,50,0.030485436,24
10,2012,VT,50,0.033317815,24
3,2012,VT,23,0.029156326,25
4,2012,VT,45,0.034969718,25
5,2012,VT,48,0.035316078,25
6,2012,VT,49,0.031845953,25
7,2012,VT,49,0.031426795,25
8,2012,VT,50,0.032145554,25
9,2012,VT,50,0.028296043,25
10,2012,VT,50,0.033708843,25
3,2012,VT,28,0.032617768,26
4,2012,VT,44,0.034075663,26
5,2012,VT,45,0.034298938,26
6,2012,VT,48,0.027863819,26
7,2012,VT,48,0.032986653,26
8,2012,VT,50,0.032023643,26
9,2012,VT,49,0.031565248,26
10,2012,VT,50,0.030662486,26
3,2012,VT,26,0.031886602,27
4,2012,VT,38,0.030134284,27
5,2012,VT,46,0.033383172,27
6,2012,VT,50,0.034571036,27
7,2012,VT,50,0.029041064,27
8,2012,VT,50,0.03197139,27
9,2012,VT,49,0.032772372,27
10,2012,VT,50,0.030473978,27
3,2012,VT,20,0.03303853,28
4,2012,VT,37,0.029752563,28
5,2012,VT,47,0.034047478,28
6,2012,VT,49,0.031925777,28
7,2012,VT,50,0.029112406,28
8,2012,VT,50,0.031789318,28
9,2012,VT,50,0.032146474,28
10,2012,VT,50,0.031486233,28
3,2012,VT,21,0.03303853,29
4,2012,VT,37,0.029843125,29
5,2012,VT,47,0.034421008,29
6,2012,VT,48,0.032598188,29
7,2012,VT,50,0.030860384,29
8,2012,VT,49,0.033298318,29
9,2012,VT,50,0.030401014,29
10,2012,VT,50,0.032912564,29
3,2012,VT,21,0.032768563,30
4,2012,VT,41,0.031757171,30
5,2012,VT,48,0.031643057,30
6,2012,VT,49,0.029620994,30
7,2012,VT,50,0.030046036,30
8,2012,VT,50,0.028531776,30
9,2012,VT,50,0.031995974,30
10,2012,VT,50,0.029724218,30
3,2012,VT,20,0.032768563,31
4,2012,VT,46,0.03482179,31
5,2012,VT,47,0.031810866,31
6,2012,VT,49,0.029393026,31
7,2012,VT,50,0.031265314,31
8,2012,VT,50,0.031638733,31
9,2012,VT,50,0.029373835,31
10,2012,VT,50,0.031046196,31
3,2012,VT,20,0.031962,32
4,2012,VT,42,0.033860551,32
5,2012,VT,49,0.031718478,32
6,2012,VT,49,0.028750898,32
7,2012,VT,50,0.032130041,32
8,2012,VT,50,0.032841166,32
9,2012,VT,50,0.03260607,32
10,2012,VT,50,0.032813765,32
3,2012,VT,21,0.025668637,33
4,2012,VT,43,0.032232966,33
5,2012,VT,48,0.025823529,33
6,2012,VT,50,0.031724354,33
7,2012,VT,50,0.03116218,33
8,2012,VT,50,0.028670009,33
9,2012,VT,50,0.029385979,33
10,2012,VT,50,0.031220217,33
3,2012,VT,24,0.032768563,34
4,2012,VT,41,0.033809297,34
5,2012,VT,48,0.0349648,34
6,2012,VT,49,0.029561524,34
7,2012,VT,50,0.032012366,34
8,2012,VT,49,0.031419968,34
9,2012,VT,50,0.029530292,34
10,2012,VT,50,0.033931456,34
3,2012,VT,25,0.029089454,35
4,2012,VT,45,0.033896335,35
5,2012,VT,49,0.032279746,35
6,2012,VT,50,0.033479138,35
7,2012,VT,50,0.031767739,35
8,2012,VT,50,0.030115338,35
9,2012,VT,50,0.030468392,35
10,2012,VT,50,0.02949386,35
3,2012,VT,20,0.031155436,36
4,2012,VT,41,0.032793891,36
5,2012,VT,48,0.034802967,36
6,2012,VT,48,0.02947978,36
7,2012,VT,49,0.030444477,36
8,2012,VT,50,0.030967382,36
9,2012,VT,50,0.03171388,36
10,2012,VT,50,0.031806145,36
3,2012,VT,21,0.036921683,37
4,2012,VT,45,0.026864394,37
5,2012,VT,49,0.031432029,37
6,2012,VT,49,0.030429428,37
7,2012,VT,50,0.031411036,37
8,2012,VT,50,0.027775067,37
9,2012,VT,50,0.031096901,37
10,2012,VT,49,0.032362077,37
3,2012,VT,24,0.035190488,38
4,2012,VT,39,0.030134284,38
5,2012,VT,48,0.028374476,38
6,2012,VT,50,0.028651904,38
7,2012,VT,48,0.031795426,38
8,2012,VT,50,0.030707329,38
9,2012,VT,50,0.03184152,38
10,2012,VT,50,0.032700614,38
3,2012,VT,30,0.031155436,39
4,2012,VT,38,0.029678857,39
5,2012,VT,45,0.031349922,39
6,2012,VT,49,0.029010408,39
7,2012,VT,49,0.029837921,39
8,2012,VT,50,0.029369597,39
9,2012,VT,50,0.030382678,39
10,2012,VT,50,0.031152052,39
3,2012,VT,20,0.032768563,40
4,2012,VT,42,0.033762004,40
5,2012,VT,48,0.030773848,40
6,2012,VT,48,0.031334763,40
7,2012,VT,49,0.031125109,40
8,2012,VT,50,0.028851267,40
9,2012,VT,50,0.031636832,40
10,2012,VT,50,0.03396471,40
3,2012,VT,23,0.029550652,41
4,2012,VT,40,0.035087409,41
5,2012,VT,48,0.031114433,41
6,2012,VT,49,0.028802742,41
7,2012,VT,50,0.028638007,41
8,2012,VT,50,0.031930591,41
9,2012,VT,50,0.03340735,41
10,2012,VT,50,0.035473806,41
3,2012,VT,25,0.031155436,42
4,2012,VT,41,0.034089639,42
5,2012,VT,49,0.032811685,42
6,2012,VT,50,0.03300743,42
7,2012,VT,50,0.029047328,42
8,2012,VT,50,0.028986534,42
9,2012,VT,50,0.032313795,42
10,2012,VT,50,0.030212247,42
3,2012,VT,21,0.031886602,43
4,2012,VT,45,0.032258432,43
5,2012,VT,46,0.032264365,43
6,2012,VT,50,0.032926546,43
7,2012,VT,46,0.030853745,43
8,2012,VT,49,0.028391302,43
9,2012,VT,50,0.026780148,43
10,2012,VT,50,0.032162133,43
3,2012,VT,26,0.031155436,44
4,2012,VT,38,0.030929121,44
5,2012,VT,46,0.032256423,44
6,2012,VT,50,0.030212129,44
7,2012,VT,49,0.03294591,44
8,2012,VT,50,0.031106693,44
9,2012,VT,50,0.029407427,44
10,2012,VT,50,0.03329859,44
3,2012,VT,21,0.029550652,45
4,2012,VT,39,0.03091547,45
5,2012,VT,48,0.030748262,45
6,2012,VT,50,0.032599454,45
7,2012,VT,48,0.030976708,45
8,2012,VT,50,0.030844612,45
9,2012,VT,50,0.02947088,45
10,2012,VT,50,0.031250602,45
3,2012,VT,20,0.029550652,46
4,2012,VT,36,0.034504874,46
5,2012,VT,47,0.032471745,46
6,2012,VT,49,0.033296518,46
7,2012,VT,50,0.029756217,46
8,2012,VT,50,0.033131728,46
9,2012,VT,49,0.030927417,46
10,2012,VT,49,0.031537215,46
3,2012,VT,24,0.029550652,47
4,2012,VT,42,0.030891646,47
5,2012,VT,49,0.030772907,47
6,2012,VT,50,0.032709595,47
7,2012,VT,50,0.033805055,47
8,2012,VT,50,0.032591875,47
9,2012,VT,50,0.033599183,47
10,2012,VT,50,0.027616218,47
3,2012,VT,24,0.031155436,48
4,2012,VT,44,0.034920108,48
5,2012,VT,46,0.031295694,48
6,2012,VT,50,0.032529673,48
7,2012,VT,49,0.0315796,48
8,2012,VT,50,0.031157569,48
9,2012,VT,50,0.031349638,48
10,2012,VT,50,0.033163272,48
3,2012,VT,24,0.032768563,49
4,2012,VT,39,0.030234845,49
5,2012,VT,48,0.030547183,49
6,2012,VT,49,0.02709165,49
7,2012,VT,49,0.031273019,49
8,2012,VT,49,0.033770262,49
9,2012,VT,50,0.029368158,49
10,2012,VT,49,0.034047457,49
3,2012,VT,26,0.032693166,50
4,2012,VT,37,0.030550761,50
5,2012,VT,48,0.032376915,50
6,2012,VT,49,0.03311479,50
7,2012,VT,50,0.033344702,50
8,2012,VT,50,0.030635775,50
9,2012,VT,50,0.030430802,50
10,2012,VT,50,0.031250092,50
3,2014,RI,21,0.049116374,1
4,2014,RI,44,0.059662115,1
5,2014,RI,49,0.064844381,1
6,2014,RI,50,0.068602554,1
7,2014,RI,49,0.073884627,1
8,2014,RI,50,0.075150238,1
9,2014,RI,50,0.077862411,1
10,2014,RI,50,0.081089778,1
3,2014,RI,24,0.051232729,2
4,2014,RI,44,0.060781091,2
5,2014,RI,48,0.0675907,2
6,2014,RI,49,0.067438482,2
7,2014,RI,50,0.075289996,2
8,2014,RI,50,0.075524007,2
9,2014,RI,50,0.078371467,2
10,2014,RI,50,0.08065737,2
3,2014,RI,19,0.050312472,3
4,2014,RI,39,0.057899153,3
5,2014,RI,46,0.066970713,3
6,2014,RI,50,0.074171265,3
7,2014,RI,50,0.072013058,3
8,2014,RI,50,0.076826234,3
9,2014,RI,49,0.076777659,3
10,2014,RI,50,0.07682537,3
3,2014,RI,20,0.050516408,4
4,2014,RI,38,0.062688957,4
5,2014,RI,47,0.061760496,4
6,2014,RI,49,0.0707225,4
7,2014,RI,50,0.07174911,4
8,2014,RI,50,0.077063872,4
9,2014,RI,50,0.079445728,4
10,2014,RI,50,0.080060016,4
3,2014,RI,21,0.051949049,5
4,2014,RI,37,0.060781091,5
5,2014,RI,48,0.06564279,5
6,2014,RI,50,0.068241198,5
7,2014,RI,49,0.070760041,5
8,2014,RI,50,0.074200207,5
9,2014,RI,49,0.076389937,5
10,2014,RI,50,0.078871558,5
3,2014,RI,26,0.054676666,6
4,2014,RI,41,0.061273366,6
5,2014,RI,49,0.070254207,6
6,2014,RI,49,0.068637916,6
7,2014,RI,50,0.075651526,6
8,2014,RI,50,0.075570407,6
9,2014,RI,50,0.078965804,6
10,2014,RI,50,0.079693635,6
3,2014,RI,19,0.047182126,7
4,2014,RI,41,0.057590705,7
5,2014,RI,44,0.068797381,7
6,2014,RI,45,0.069531723,7
7,2014,RI,50,0.075548045,7
8,2014,RI,49,0.075414758,7
9,2014,RI,50,0.076477266,7
10,2014,RI,50,0.079988059,7
3,2014,RI,25,0.050108536,8
4,2014,RI,39,0.060113084,8
5,2014,RI,50,0.066942391,8
6,2014,RI,50,0.070838799,8
7,2014,RI,50,0.071803393,8
8,2014,RI,50,0.077717484,8
9,2014,RI,50,0.078862933,8
10,2014,RI,50,0.080136154,8
3,2014,RI,23,0.050312472,9
4,2014,RI,40,0.059232011,9
5,2014,RI,48,0.066128544,9
6,2014,RI,49,0.072838194,9
7,2014,RI,49,0.071148475,9
8,2014,RI,50,0.076919388,9
9,2014,RI,49,0.077137714,9
10,2014,RI,50,0.07945361,9
3,2014,RI,20,0.048124213,10
4,2014,RI,40,0.05653603,10
5,2014,RI,48,0.066955119,10
6,2014,RI,50,0.069678448,10
7,2014,RI,50,0.071847904,10
8,2014,RI,50,0.074992732,10
9,2014,RI,50,0.077839487,10
10,2014,RI,50,0.080312046,10
3,2014,RI,26,0.051028792,11
4,2014,RI,40,0.061181723,11
5,2014,RI,47,0.063070985,11
6,2014,RI,50,0.068291381,11
7,2014,RI,50,0.072762842,11
8,2014,RI,50,0.077441149,11
9,2014,RI,50,0.078583212,11
10,2014,RI,50,0.080636701,11
3,2014,RI,21,0.050108536,12
4,2014,RI,40,0.058444074,12
5,2014,RI,46,0.063722361,12
6,2014,RI,49,0.070116124,12
7,2014,RI,50,0.068958214,12
8,2014,RI,50,0.07818425,12
9,2014,RI,49,0.078937594,12
10,2014,RI,50,0.077591647,12
3,2014,RI,19,0.049116374,13
4,2014,RI,43,0.057355921,13
5,2014,RI,47,0.065794878,13
6,2014,RI,50,0.069705117,13
7,2014,RI,48,0.071344623,13
8,2014,RI,49,0.075284198,13
9,2014,RI,49,0.076948145,13
10,2014,RI,50,0.080559583,13
3,2014,RI,26,0.045531467,14
4,2014,RI,41,0.061181723,14
5,2014,RI,45,0.063174383,14
6,2014,RI,50,0.067862141,14
7,2014,RI,50,0.073694136,14
8,2014,RI,50,0.075371873,14
9,2014,RI,50,0.077231765,14
10,2014,RI,50,0.078660063,14
3,2014,RI,24,0.050312472,15
4,2014,RI,47,0.060395183,15
5,2014,RI,48,0.065646312,15
6,2014,RI,48,0.071170695,15
7,2014,RI,50,0.075920449,15
8,2014,RI,50,0.077741172,15
9,2014,RI,50,0.076813748,15
10,2014,RI,50,0.079317324,15
3,2014,RI,24,0.050108536,16
4,2014,RI,42,0.058890168,16
5,2014,RI,49,0.068040707,16
6,2014,RI,49,0.069447141,16
7,2014,RI,50,0.072951722,16
8,2014,RI,50,0.074154218,16
9,2014,RI,50,0.079762013,16
10,2014,RI,50,0.079818805,16
3,2014,RI,25,0.053236591,17
4,2014,RI,40,0.059937557,17
5,2014,RI,47,0.063568661,17
6,2014,RI,50,0.069668951,17
7,2014,RI,50,0.075487392,17
8,2014,RI,50,0.072044865,17
9,2014,RI,50,0.077186141,17
10,2014,RI,50,0.081412516,17
3,2014,RI,21,0.051949049,18
4,2014,RI,39,0.05765216,18
5,2014,RI,49,0.064763281,18
6,2014,RI,49,0.068594857,18
7,2014,RI,50,0.073933601,18
8,2014,RI,50,0.073985547,18
9,2014,RI,50,0.077717358,18
10,2014,RI,50,0.078378484,18
3,2014,RI,24,0.050108536,19
4,2014,RI,40,0.060821347,19
5,2014,RI,48,0.062839838,19
6,2014,RI,50,0.068688991,19
7,2014,RI,50,0.074385914,19
8,2014,RI,49,0.072494647,19
9,2014,RI,50,0.077947235,19
10,2014,RI,50,0.079984985,19
3,2014,RI,22,0.050516408,20
4,2014,RI,40,0.059964811,20
5,2014,RI,47,0.065868971,20
6,2014,RI,50,0.071164272,20
7,2014,RI,50,0.070895097,20
8,2014,RI,50,0.078557332,20
9,2014,RI,50,0.075821077,20
10,2014,RI,50,0.0790099,20
3,2014,RI,21,0.047182126,21
4,2014,RI,39,0.060234172,21
5,2014,RI,45,0.066860126,21
6,2014,RI,49,0.069352496,21
7,2014,RI,50,0.072404241,21
8,2014,RI,50,0.072992723,21
9,2014,RI,50,0.07629042,21
10,2014,RI,50,0.079802831,21
3,2014,RI,23,0.05259282,22
4,2014,RI,42,0.059662115,22
5,2014,RI,49,0.065352062,22
6,2014,RI,49,0.065121328,22
7,2014,RI,49,0.070880076,22
8,2014,RI,50,0.076571447,22
9,2014,RI,50,0.077474908,22
10,2014,RI,50,0.079896995,22
3,2014,RI,22,0.051949049,23
4,2014,RI,37,0.058740924,23
5,2014,RI,45,0.064041314,23
6,2014,RI,49,0.071624985,23
7,2014,RI,49,0.07269861,23
8,2014,RI,50,0.075511296,23
9,2014,RI,50,0.075309802,23
10,2014,RI,50,0.080953946,23
3,2014,RI,17,0.046240039,24
4,2014,RI,45,0.05886779,24
5,2014,RI,43,0.06701235,24
6,2014,RI,47,0.069894204,24
7,2014,RI,50,0.073687353,24
8,2014,RI,50,0.074005653,24
9,2014,RI,50,0.079520949,24
10,2014,RI,50,0.07969875,24
3,2014,RI,21,0.048124213,25
4,2014,RI,41,0.059816538,25
5,2014,RI,46,0.065265045,25
6,2014,RI,50,0.069236498,25
7,2014,RI,50,0.071413165,25
8,2014,RI,50,0.073065268,25
9,2014,RI,50,0.07785321,25
10,2014,RI,50,0.080119214,25
3,2014,RI,26,0.054676666,26
4,2014,RI,44,0.059246851,26
5,2014,RI,47,0.068555121,26
6,2014,RI,50,0.070311543,26
7,2014,RI,50,0.074831582,26
8,2014,RI,48,0.076167684,26
9,2014,RI,50,0.077216573,26
10,2014,RI,50,0.080760879,26
3,2014,RI,20,0.051232729,27
4,2014,RI,41,0.058196003,27
5,2014,RI,46,0.060247317,27
6,2014,RI,49,0.070596135,27
7,2014,RI,49,0.075087789,27
8,2014,RI,49,0.076792081,27
9,2014,RI,49,0.078395114,27
10,2014,RI,50,0.077062072,27
3,2014,RI,19,0.050312472,28
4,2014,RI,40,0.057215345,28
5,2014,RI,48,0.065421889,28
6,2014,RI,48,0.069049494,28
7,2014,RI,49,0.071159597,28
8,2014,RI,50,0.07549677,28
9,2014,RI,50,0.077475064,28
10,2014,RI,50,0.079590017,28
3,2014,RI,23,0.05259282,29
4,2014,RI,42,0.059549688,29
5,2014,RI,49,0.065173751,29
6,2014,RI,50,0.070092592,29
7,2014,RI,49,0.075483269,29
8,2014,RI,50,0.075650171,29
9,2014,RI,50,0.078726918,29
10,2014,RI,50,0.079464613,29
3,2014,RI,26,0.051232729,30
4,2014,RI,41,0.05653603,30
5,2014,RI,45,0.065951026,30
6,2014,RI,49,0.067601351,30
7,2014,RI,49,0.07587115,30
8,2014,RI,50,0.075141022,30
9,2014,RI,50,0.077170575,30
10,2014,RI,50,0.079161971,30
3,2014,RI,25,0.056884559,31
4,2014,RI,39,0.058890168,31
5,2014,RI,48,0.070177981,31
6,2014,RI,50,0.066693096,31
7,2014,RI,49,0.072350806,31
8,2014,RI,50,0.07454726,31
9,2014,RI,50,0.077714628,31
10,2014,RI,50,0.078720117,31
3,2014,RI,20,0.044822896,32
4,2014,RI,43,0.0605099,32
5,2014,RI,45,0.063976584,32
6,2014,RI,48,0.06921718,32
7,2014,RI,49,0.072641612,32
8,2014,RI,50,0.074586837,32
9,2014,RI,49,0.076891484,32
10,2014,RI,50,0.077496884,32
3,2014,RI,24,0.047182126,33
4,2014,RI,45,0.060085898,33
5,2014,RI,48,0.064690878,33
6,2014,RI,50,0.0702019,33
7,2014,RI,50,0.072116119,33
8,2014,RI,50,0.075420207,33
9,2014,RI,50,0.079786679,33
10,2014,RI,50,0.081144296,33
3,2014,RI,21,0.045531467,34
4,2014,RI,39,0.061368266,34
5,2014,RI,44,0.061035103,34
6,2014,RI,50,0.069059913,34
7,2014,RI,50,0.07441959,34
8,2014,RI,50,0.077619316,34
9,2014,RI,50,0.079130719,34
10,2014,RI,50,0.081056468,34
3,2014,RI,22,0.051232729,35
4,2014,RI,39,0.060435106,35
5,2014,RI,48,0.065294062,35
6,2014,RI,48,0.070945351,35
7,2014,RI,49,0.072977796,35
8,2014,RI,50,0.074221508,35
9,2014,RI,50,0.077683732,35
10,2014,RI,50,0.078904801,35
3,2014,RI,23,0.048124213,36
4,2014,RI,42,0.060246842,36
5,2014,RI,47,0.061937384,36
6,2014,RI,46,0.073203748,36
7,2014,RI,49,0.07216588,36
8,2014,RI,50,0.072956216,36
9,2014,RI,49,0.077003205,36
10,2014,RI,50,0.079436999,36
3,2014,RI,24,0.048124213,37
4,2014,RI,41,0.061315661,37
5,2014,RI,46,0.062564188,37
6,2014,RI,46,0.069704161,37
7,2014,RI,50,0.072105161,37
8,2014,RI,50,0.073042984,37
9,2014,RI,50,0.077525819,37
10,2014,RI,50,0.080505067,37
3,2014,RI,19,0.049116374,38
4,2014,RI,36,0.06152961,38
5,2014,RI,49,0.064416093,38
6,2014,RI,48,0.068428912,38
7,2014,RI,50,0.071388363,38
8,2014,RI,49,0.077720357,38
9,2014,RI,50,0.079131083,38
10,2014,RI,50,0.078547446,38
