"state_id","ban_year","sample_size","att_pop","att_waste","attempt"
"CA",2016,3,0.0382815184677597,0.038192112322272,1
"CA",2016,4,0.0391006481436208,0.0390133185462081,1
"CA",2016,5,0.0359163425812154,0.0358428757256431,1
"CA",2016,6,0.0403754238000032,0.0406596397225739,1
"CA",2016,7,0.0382784936378896,0.038304958757854,1
"CA",2016,8,0.0385708627589054,0.0386970126237433,1
"CA",2016,9,0.0362485300343721,0.0364041396576431,1
"CA",2016,10,0.0384733409163898,0.0386800274487677,1
"CA",2016,3,0.0420578330739361,0.0420554500233774,2
"CA",2016,4,0.0397094938227265,0.0393353392890572,2
"CA",2016,5,0.0386655225854619,0.0383980236619295,2
"CA",2016,6,0.0406018142213088,0.0409884001159573,2
"CA",2016,7,0.0361348690178043,0.0360410293935599,2
"CA",2016,8,0.0356759307261732,0.0359839095888657,2
"CA",2016,9,0.0370861361236329,0.0372391133924156,2
"CA",2016,10,0.0366987597714775,0.0367881512836869,2
"CA",2016,3,0.0439176662436202,0.0440057169892643,3
"CA",2016,4,0.0336867782911544,0.0335987139025235,3
"CA",2016,5,0.0416385823666299,0.0418721398166787,3
"CA",2016,6,0.0381363862432001,0.0383410341063282,3
"CA",2016,7,0.0386292040891645,0.0385843879540557,3
"CA",2016,8,0.0381550677196522,0.0379993768927309,3
"CA",2016,9,0.0367126972067154,0.0369556956044911,3
"CA",2016,10,0.0358855261176868,0.0362338780866358,3
"CA",2016,3,0.0446228424829871,0.0451629268364852,4
"CA",2016,4,0.0414797963713014,0.0415952452597677,4
"CA",2016,5,0.0412308184333848,0.0412508676808883,4
"CA",2016,6,0.0381275400698362,0.0382193788127309,4
"CA",2016,7,0.0379299242326565,0.0380454214205897,4
"CA",2016,8,0.0356431487673193,0.0357445670832678,4
"CA",2016,9,0.0369816909702096,0.0375675335486338,4
"CA",2016,10,0.0372196675837201,0.0374839576951177,4
"CA",2016,3,0.035024170613136,0.0348280213902773,5
"CA",2016,4,0.0382146359822823,0.0384635774197251,5
"CA",2016,5,0.0362027646585376,0.0360477064630354,5
"CA",2016,6,0.0395316150029219,0.0398368790849761,5
"CA",2016,7,0.0385206976370024,0.0387906355368068,5
"CA",2016,8,0.0333596589610993,0.033423596128411,5
"CA",2016,9,0.039068149180003,0.0393958373646965,5
"CA",2016,10,0.0354759998992228,0.035591991421438,5
"CA",2016,3,0.0386741379595487,0.0387866227259858,6
"CA",2016,4,0.0363632306268101,0.0360033054486144,6
"CA",2016,5,0.0360882873799139,0.0357519631565935,6
"CA",2016,6,0.038803732978709,0.0388756753152467,6
"CA",2016,7,0.0390086746359109,0.0390953411907979,6
"CA",2016,8,0.0389593032645517,0.0388184858899431,6
"CA",2016,9,0.0396729780019336,0.0400623355731137,6
"CA",2016,10,0.0389479743228369,0.0393729699088937,6
"CA",2016,3,0.0405343373852798,0.0408096502838529,7
"CA",2016,4,0.0425546923290121,0.0424416029513004,7
"CA",2016,5,0.039761892842704,0.0398944057840903,7
"CA",2016,6,0.0399793384920276,0.0400360448238847,7
"CA",2016,7,0.0384239738433297,0.0384462570462172,7
"CA",2016,8,0.0369116749948242,0.0370166687227383,7
"CA",2016,9,0.0341649951479518,0.0345203634526386,7
"CA",2016,10,0.0361189308713804,0.0363507566269046,7
"CA",2016,3,0.0384735248970935,0.0383464353583753,8
"CA",2016,4,0.0440016422267872,0.0437578613191177,8
"CA",2016,5,0.0423825434526198,0.0426889889717439,8
"CA",2016,6,0.0375661046127776,0.0376686293815653,8
"CA",2016,7,0.033477086420753,0.0336254825997038,8
"CA",2016,8,0.0369873908441126,0.0370036742134131,8
"CA",2016,9,0.0365363705556738,0.036610343597411,8
"CA",2016,10,0.0315618979999634,0.0315201128176384,8
"CA",2016,3,0.0437357179012028,0.0433026766873224,9
"CA",2016,4,0.0405710042796987,0.0404579227089603,9
"CA",2016,5,0.0390224047536507,0.0389426280713902,9
"CA",2016,6,0.0400659182324893,0.04031477292121,9
"CA",2016,7,0.0368880058712042,0.036691633115297,9
"CA",2016,8,0.0360298156786974,0.0363040537798471,9
"CA",2016,9,0.0346279041041808,0.034698797893461,9
"CA",2016,10,0.0368679702349148,0.0370545778214687,9
"CA",2016,3,0.0362000782277934,0.0360909030474661,10
"CA",2016,4,0.0384094574561549,0.038726338893946,10
"CA",2016,5,0.0396929582668598,0.0396743994478056,10
"CA",2016,6,0.0397491039823612,0.0400629578178081,10
"CA",2016,7,0.0393860487836122,0.0395259298393413,10
"CA",2016,8,0.036273476042751,0.0363223810269259,10
"CA",2016,9,0.0370140941499276,0.036992675736573,10
"CA",2016,10,0.0377589236253961,0.0379062966247786,10
"CA",2016,3,0.04566158065819,0.0460348333434335,11
"CA",2016,4,0.0390919950980173,0.0390204735079683,11
"CA",2016,5,0.0373569601237061,0.0377095314250466,11
"CA",2016,6,0.0361243560818375,0.0361807525213391,11
"CA",2016,7,0.0366530984753786,0.0368549368722778,11
"CA",2016,8,0.0393749115691482,0.0395907497329833,11
"CA",2016,9,0.0372303055527645,0.0374112630620234,11
"CA",2016,10,0.0377265502188142,0.037756015715835,11
"CA",2016,3,0.0397683110042414,0.0396775329508157,12
"CA",2016,4,0.0411916768634302,0.0412816985577875,12
"CA",2016,5,0.039661046696579,0.0399811811534074,12
"CA",2016,6,0.0353718933928126,0.0356654330316866,12
"CA",2016,7,0.0381907785930885,0.0383748101062052,12
"CA",2016,8,0.036177916522296,0.0365505100373543,12
"CA",2016,9,0.035736696030141,0.0356146794243171,12
"CA",2016,10,0.0352970434396264,0.0354625864265402,12
