"year","county_id","intercept2","intercept","ban_year","attempt","tons_pc","y","y_0","effect_size","treated_state","y_0_effect"
2018,"MA",0.031722155571477,0.0322466654033957,2013,49,0.744084730959284,0.794982423307842,0.826704578879319,0.0709745925710785,"MA",0.768029558216714
2018,"MA",0.0341675988144937,0.0337596305913515,2013,17,0.744084730959284,0.782699471978323,0.816867070792817,0.0709745925710785,"MA",0.758890263258566
2018,"MA",0.0367278915638342,0.0371504879332575,2013,9,0.744084730959284,0.794943065476884,0.831670957040718,0.0709745925710785,"MA",0.772643449711554
2018,"MA",0.0397528629786253,0.0398960198402228,2013,3,0.744084730959284,0.766152343392183,0.805905206370809,0.0709745925710785,"MA",0.748706412697729
2018,"MA",0.041868112683431,0.0423905310325719,2013,26,0.744084730959284,0.808808540453811,0.850676653137242,0.0709745925710785,"MA",0.790300224271098
2018,"MA",0.0420426192618202,0.0418607441579252,2013,10,0.744084730959284,0.768744753680513,0.810787372942334,0.0709745925710785,"MA",0.753242069485976
2018,"MA",0.0502732595404808,0.0502934863185818,2013,11,0.744084730959284,0.786036882847179,0.83631014238766,0.0709745925710785,"MA",0.776953370768635
2018,"MA",0.0534739970674551,0.0542967314694321,2013,39,0.744084730959284,0.789977384832369,0.843451381899824,0.0709745925710785,"MA",0.783587763715971
2018,"MA",0.0540347195199521,0.0535257891608444,2013,35,0.744084730959284,0.787297127332993,0.841331846852945,0.0709745925710785,"MA",0.781618661805484
2018,"MA",0.0674528402995375,0.0683897687668329,2013,32,0.744084730959284,0.775271517290452,0.842724357589989,0.0709745925710785,"MA",0.782912339660316
2006,"RI",-0.217424390374677,-0.249241713273006,2014,42,0.692594186948727,0.97056259285625,0.753138202481573,NA,"RI",NA
2006,"RI",-0.217424390374677,-0.249241713273006,2014,43,0.692594186948727,0.97056259285625,0.753138202481573,NA,"RI",NA
2006,"RI",-0.217424390374677,-0.249241713273006,2014,44,0.692594186948727,0.97056259285625,0.753138202481573,NA,"RI",NA
2006,"RI",-0.217424390374677,-0.249241713273006,2014,45,0.692594186948727,0.97056259285625,0.753138202481573,NA,"RI",NA
2006,"RI",-0.155149327054394,-0.185530560337231,2014,17,0.692594186948727,0.88656718210389,0.731417855049496,NA,"RI",NA
2006,"RI",-0.155149327054394,-0.185530560337231,2014,18,0.692594186948727,0.88656718210389,0.731417855049496,NA,"RI",NA
2006,"RI",-0.155149327054394,-0.185530560337231,2014,19,0.692594186948727,0.88656718210389,0.731417855049496,NA,"RI",NA
2006,"RI",-0.147319304038023,-0.178689931986544,2014,34,0.692594186948727,0.915534278033972,0.768214973995949,NA,"RI",NA
2006,"RI",-0.147319304038023,-0.178689931986544,2014,35,0.692594186948727,0.915534278033972,0.768214973995949,NA,"RI",NA
2006,"RI",-0.142360031667865,-0.172935824831836,2014,22,0.692594186948727,0.879445791537192,0.737085759869327,NA,"RI",NA
2006,"RI",-0.142360031667865,-0.172935824831836,2014,23,0.692594186948727,0.879445791537192,0.737085759869327,NA,"RI",NA
2006,"RI",-0.142360031667865,-0.172935824831836,2014,24,0.692594186948727,0.879445791537192,0.737085759869327,NA,"RI",NA
2006,"RI",-0.136732171413957,-0.16861345605058,2014,48,0.692594186948727,0.89922454020449,0.762492368790532,NA,"RI",NA
2006,"RI",-0.136732171413957,-0.16861345605058,2014,49,0.692594186948727,0.89922454020449,0.762492368790532,NA,"RI",NA
2006,"RI",-0.1317728990438,-0.162859348895873,2014,25,0.692594186948727,0.86313605370771,0.73136315466391,NA,"RI",NA
2006,"RI",-0.1317728990438,-0.162859348895873,2014,26,0.692594186948727,0.86313605370771,0.73136315466391,NA,"RI",NA
2006,"RI",-0.1317728990438,-0.162859348895873,2014,27,0.692594186948727,0.86313605370771,0.73136315466391,NA,"RI",NA
2006,"RI",-0.1317728990438,-0.162859348895873,2014,28,0.692594186948727,0.86313605370771,0.73136315466391,NA,"RI",NA
2006,"RI",-0.115131417118312,-0.143637362594267,2014,1,0.692594186948727,0.84428158747203,0.729150170353718,NA,"RI",NA
2006,"RI",-0.115131417118312,-0.143637362594267,2014,2,0.692594186948727,0.84428158747203,0.729150170353718,NA,"RI",NA
2006,"RI",-0.115131417118312,-0.143637362594267,2014,3,0.692594186948727,0.84428158747203,0.729150170353718,NA,"RI",NA
2006,"RI",-0.115131417118312,-0.143637362594267,2014,4,0.692594186948727,0.84428158747203,0.729150170353718,NA,"RI",NA
2006,"RI",-0.115131417118312,-0.143637362594267,2014,5,0.692594186948727,0.84428158747203,0.729150170353718,NA,"RI",NA
2006,"RI",-0.0953033159839197,-0.126954367754706,2014,38,0.692594186948727,0.83421488748065,0.738911571496731,NA,"RI",NA
2006,"RI",-0.0953033159839197,-0.126954367754706,2014,39,0.692594186948727,0.83421488748065,0.738911571496731,NA,"RI",NA
2006,"RI",-0.0953033159839197,-0.126954367754706,2014,40,0.692594186948727,0.83421488748065,0.738911571496731,NA,"RI",NA
2006,"RI",-0.0953033159839197,-0.126954367754706,2014,41,0.692594186948727,0.83421488748065,0.738911571496731,NA,"RI",NA
2006,"RI",-0.0942715039598854,-0.126263995746751,2014,50,0.692594186948727,0.812400563038129,0.718129059078244,NA,"RI",NA
2006,"RI",-0.0850442407177399,-0.114978779050768,2014,12,0.692594186948727,0.831538867281612,0.746494626563872,NA,"RI",NA
2006,"RI",-0.0850442407177399,-0.114978779050768,2014,13,0.692594186948727,0.831538867281612,0.746494626563872,NA,"RI",NA
2006,"RI",-0.0850442407177399,-0.114978779050768,2014,14,0.692594186948727,0.831538867281612,0.746494626563872,NA,"RI",NA
2006,"RI",-0.0850442407177399,-0.114978779050768,2014,15,0.692594186948727,0.831538867281612,0.746494626563872,NA,"RI",NA
2006,"RI",-0.0850442407177399,-0.114978779050768,2014,16,0.692594186948727,0.831538867281612,0.746494626563872,NA,"RI",NA
2006,"RI",-0.0800849683475824,-0.109224671896061,2014,6,0.692594186948727,0.795450380784832,0.71536541243725,NA,"RI",NA
2006,"RI",-0.0800849683475824,-0.109224671896061,2014,7,0.692594186948727,0.795450380784832,0.71536541243725,NA,"RI",NA
2006,"RI",-0.0800849683475824,-0.109224671896061,2014,8,0.692594186948727,0.795450380784832,0.71536541243725,NA,"RI",NA
2006,"RI",-0.0800849683475824,-0.109224671896061,2014,9,0.692594186948727,0.795450380784832,0.71536541243725,NA,"RI",NA
2006,"RI",-0.0800849683475824,-0.109224671896061,2014,10,0.692594186948727,0.795450380784832,0.71536541243725,NA,"RI",NA
2006,"RI",-0.0800849683475824,-0.109224671896061,2014,11,0.692594186948727,0.795450380784832,0.71536541243725,NA,"RI",NA
2006,"RI",-0.058067559602789,-0.0896802955467096,2014,36,0.692594186948727,0.793944177274902,0.735876617672113,NA,"RI",NA
2006,"RI",-0.058067559602789,-0.0896802955467096,2014,37,0.692594186948727,0.793944177274902,0.735876617672113,NA,"RI",NA
2006,"RI",-0.0251982296472655,-0.0564025864682433,2014,29,0.692594186948727,0.779186572658372,0.753988343011107,NA,"RI",NA
2006,"RI",-0.0251982296472655,-0.0564025864682433,2014,30,0.692594186948727,0.779186572658372,0.753988343011107,NA,"RI",NA
2006,"RI",-0.0251982296472655,-0.0564025864682433,2014,31,0.692594186948727,0.779186572658372,0.753988343011107,NA,"RI",NA
2006,"RI",-0.0251982296472655,-0.0564025864682433,2014,32,0.692594186948727,0.779186572658372,0.753988343011107,NA,"RI",NA
2006,"RI",-0.0251982296472655,-0.0564025864682433,2014,33,0.692594186948727,0.779186572658372,0.753988343011107,NA,"RI",NA
2006,"RI",-0.020238957277108,-0.050648479313536,2014,20,0.692594186948727,0.743098086161592,0.722859128884484,NA,"RI",NA
2006,"RI",-0.020238957277108,-0.050648479313536,2014,21,0.692594186948727,0.743098086161592,0.722859128884484,NA,"RI",NA
2006,"RI",0.00984821912346372,-0.0219898957700371,2014,46,0.692594186948727,0.730355365971175,0.740203585094639,NA,"RI",NA
2006,"RI",0.00984821912346372,-0.0219898957700371,2014,47,0.692594186948727,0.730355365971175,0.740203585094639,NA,"RI",NA
2007,"RI",-0.217424390374677,-0.249241713273006,2014,42,0.655643257216164,0.935473310093246,0.718048919718569,NA,"RI",NA
2007,"RI",-0.217424390374677,-0.249241713273006,2014,43,0.655643257216164,0.935473310093246,0.718048919718569,NA,"RI",NA
2007,"RI",-0.217424390374677,-0.249241713273006,2014,44,0.655643257216164,0.935473310093246,0.718048919718569,NA,"RI",NA
2007,"RI",-0.217424390374677,-0.249241713273006,2014,45,0.655643257216164,0.935473310093246,0.718048919718569,NA,"RI",NA
2007,"RI",-0.155149327054394,-0.185530560337231,2014,17,0.655643257216164,0.850793955139926,0.695644628085532,NA,"RI",NA
2007,"RI",-0.155149327054394,-0.185530560337231,2014,18,0.655643257216164,0.850793955139926,0.695644628085532,NA,"RI",NA
2007,"RI",-0.155149327054394,-0.185530560337231,2014,19,0.655643257216164,0.850793955139926,0.695644628085532,NA,"RI",NA
2007,"RI",-0.147319304038023,-0.178689931986544,2014,34,0.655643257216164,0.855752539631891,0.708433235593869,NA,"RI",NA
2007,"RI",-0.147319304038023,-0.178689931986544,2014,35,0.655643257216164,0.855752539631891,0.708433235593869,NA,"RI",NA
2007,"RI",-0.142360031667865,-0.172935824831836,2014,22,0.655643257216164,0.86570552532498,0.723345493657115,NA,"RI",NA
2007,"RI",-0.142360031667865,-0.172935824831836,2014,23,0.655643257216164,0.86570552532498,0.723345493657115,NA,"RI",NA
2007,"RI",-0.142360031667865,-0.172935824831836,2014,24,0.655643257216164,0.86570552532498,0.723345493657115,NA,"RI",NA
2007,"RI",-0.136732171413957,-0.16861345605058,2014,48,0.655643257216164,0.836156730129343,0.699424558715386,NA,"RI",NA
2007,"RI",-0.136732171413957,-0.16861345605058,2014,49,0.655643257216164,0.836156730129343,0.699424558715386,NA,"RI",NA
2007,"RI",-0.1317728990438,-0.162859348895873,2014,25,0.655643257216164,0.846109715822432,0.714336816778632,NA,"RI",NA
2007,"RI",-0.1317728990438,-0.162859348895873,2014,26,0.655643257216164,0.846109715822432,0.714336816778632,NA,"RI",NA
2007,"RI",-0.1317728990438,-0.162859348895873,2014,27,0.655643257216164,0.846109715822432,0.714336816778632,NA,"RI",NA
2007,"RI",-0.1317728990438,-0.162859348895873,2014,28,0.655643257216164,0.846109715822432,0.714336816778632,NA,"RI",NA
2007,"RI",-0.115131417118312,-0.143637362594267,2014,1,0.655643257216164,0.801138915473971,0.68600749835566,NA,"RI",NA
2007,"RI",-0.115131417118312,-0.143637362594267,2014,2,0.655643257216164,0.801138915473971,0.68600749835566,NA,"RI",NA
2007,"RI",-0.115131417118312,-0.143637362594267,2014,3,0.655643257216164,0.801138915473971,0.68600749835566,NA,"RI",NA
2007,"RI",-0.115131417118312,-0.143637362594267,2014,4,0.655643257216164,0.801138915473971,0.68600749835566,NA,"RI",NA
2007,"RI",-0.115131417118312,-0.143637362594267,2014,5,0.655643257216164,0.801138915473971,0.68600749835566,NA,"RI",NA
2007,"RI",-0.0953033159839197,-0.126954367754706,2014,38,0.655643257216164,0.802929324463502,0.707626008479582,NA,"RI",NA
2007,"RI",-0.0953033159839197,-0.126954367754706,2014,39,0.655643257216164,0.802929324463502,0.707626008479582,NA,"RI",NA
2007,"RI",-0.0953033159839197,-0.126954367754706,2014,40,0.655643257216164,0.802929324463502,0.707626008479582,NA,"RI",NA
2007,"RI",-0.0953033159839197,-0.126954367754706,2014,41,0.655643257216164,0.802929324463502,0.707626008479582,NA,"RI",NA
2007,"RI",-0.0942715039598854,-0.126263995746751,2014,50,0.655643257216164,0.819058920858862,0.724787416898976,NA,"RI",NA
2007,"RI",-0.0850442407177399,-0.114978779050768,2014,12,0.655643257216164,0.771073184678572,0.686028943960832,NA,"RI",NA
2007,"RI",-0.0850442407177399,-0.114978779050768,2014,13,0.655643257216164,0.771073184678572,0.686028943960832,NA,"RI",NA
2007,"RI",-0.0850442407177399,-0.114978779050768,2014,14,0.655643257216164,0.771073184678572,0.686028943960832,NA,"RI",NA
2007,"RI",-0.0850442407177399,-0.114978779050768,2014,15,0.655643257216164,0.771073184678572,0.686028943960832,NA,"RI",NA
2007,"RI",-0.0850442407177399,-0.114978779050768,2014,16,0.655643257216164,0.771073184678572,0.686028943960832,NA,"RI",NA
2007,"RI",-0.0800849683475824,-0.109224671896061,2014,6,0.655643257216164,0.78102617037166,0.700941202024078,NA,"RI",NA
2007,"RI",-0.0800849683475824,-0.109224671896061,2014,7,0.655643257216164,0.78102617037166,0.700941202024078,NA,"RI",NA
2007,"RI",-0.0800849683475824,-0.109224671896061,2014,8,0.655643257216164,0.78102617037166,0.700941202024078,NA,"RI",NA
2007,"RI",-0.0800849683475824,-0.109224671896061,2014,9,0.655643257216164,0.78102617037166,0.700941202024078,NA,"RI",NA
2007,"RI",-0.0800849683475824,-0.109224671896061,2014,10,0.655643257216164,0.78102617037166,0.700941202024078,NA,"RI",NA
2007,"RI",-0.0800849683475824,-0.109224671896061,2014,11,0.655643257216164,0.78102617037166,0.700941202024078,NA,"RI",NA
2007,"RI",-0.058067559602789,-0.0896802955467096,2014,36,0.655643257216164,0.771044147559887,0.712976587957098,NA,"RI",NA
2007,"RI",-0.058067559602789,-0.0896802955467096,2014,37,0.655643257216164,0.771044147559887,0.712976587957098,NA,"RI",NA
2007,"RI",-0.0251982296472655,-0.0564025864682433,2014,29,0.655643257216164,0.723208554002148,0.698010324354882,NA,"RI",NA
2007,"RI",-0.0251982296472655,-0.0564025864682433,2014,30,0.655643257216164,0.723208554002148,0.698010324354882,NA,"RI",NA
2007,"RI",-0.0251982296472655,-0.0564025864682433,2014,31,0.655643257216164,0.723208554002148,0.698010324354882,NA,"RI",NA
2007,"RI",-0.0251982296472655,-0.0564025864682433,2014,32,0.655643257216164,0.723208554002148,0.698010324354882,NA,"RI",NA
2007,"RI",-0.0251982296472655,-0.0564025864682433,2014,33,0.655643257216164,0.723208554002148,0.698010324354882,NA,"RI",NA
2007,"RI",-0.020238957277108,-0.050648479313536,2014,20,0.655643257216164,0.733161539695236,0.712922582418128,NA,"RI",NA
2007,"RI",-0.020238957277108,-0.050648479313536,2014,21,0.655643257216164,0.733161539695236,0.712922582418128,NA,"RI",NA
2007,"RI",0.00984821912346372,-0.0219898957700371,2014,46,0.655643257216164,0.703095808899837,0.7129440280233,NA,"RI",NA
2007,"RI",0.00984821912346372,-0.0219898957700371,2014,47,0.655643257216164,0.703095808899837,0.7129440280233,NA,"RI",NA
2008,"RI",-0.217424390374677,-0.249241713273006,2014,42,0.63416044816094,0.919503316406631,0.702078926031954,NA,"RI",NA
2008,"RI",-0.217424390374677,-0.249241713273006,2014,43,0.63416044816094,0.919503316406631,0.702078926031954,NA,"RI",NA
2008,"RI",-0.217424390374677,-0.249241713273006,2014,44,0.63416044816094,0.919503316406631,0.702078926031954,NA,"RI",NA
2008,"RI",-0.217424390374677,-0.249241713273006,2014,45,0.63416044816094,0.919503316406631,0.702078926031954,NA,"RI",NA
2008,"RI",-0.155149327054394,-0.185530560337231,2014,17,0.63416044816094,0.836375907162249,0.681226580107855,NA,"RI",NA
2008,"RI",-0.155149327054394,-0.185530560337231,2014,18,0.63416044816094,0.836375907162249,0.681226580107855,NA,"RI",NA
2008,"RI",-0.155149327054394,-0.185530560337231,2014,19,0.63416044816094,0.836375907162249,0.681226580107855,NA,"RI",NA
2008,"RI",-0.147319304038023,-0.178689931986544,2014,34,0.63416044816094,0.847099998418581,0.699780694380558,NA,"RI",NA
2008,"RI",-0.147319304038023,-0.178689931986544,2014,35,0.63416044816094,0.847099998418581,0.699780694380558,NA,"RI",NA
2008,"RI",-0.142360031667865,-0.172935824831836,2014,22,0.63416044816094,0.85293417648344,0.710574144815574,NA,"RI",NA
2008,"RI",-0.142360031667865,-0.172935824831836,2014,23,0.63416044816094,0.85293417648344,0.710574144815574,NA,"RI",NA
2008,"RI",-0.142360031667865,-0.172935824831836,2014,24,0.63416044816094,0.85293417648344,0.710574144815574,NA,"RI",NA
2008,"RI",-0.136732171413957,-0.16861345605058,2014,48,0.63416044816094,0.833291919893988,0.696559748480031,NA,"RI",NA
2008,"RI",-0.136732171413957,-0.16861345605058,2014,49,0.63416044816094,0.833291919893988,0.696559748480031,NA,"RI",NA
2008,"RI",-0.1317728990438,-0.162859348895873,2014,25,0.63416044816094,0.839126097958847,0.707353198915047,NA,"RI",NA
2008,"RI",-0.1317728990438,-0.162859348895873,2014,26,0.63416044816094,0.839126097958847,0.707353198915047,NA,"RI",NA
2008,"RI",-0.1317728990438,-0.162859348895873,2014,27,0.63416044816094,0.839126097958847,0.707353198915047,NA,"RI",NA
2008,"RI",-0.1317728990438,-0.162859348895873,2014,28,0.63416044816094,0.839126097958847,0.707353198915047,NA,"RI",NA
2008,"RI",-0.115131417118312,-0.143637362594267,2014,1,0.63416044816094,0.805246178013152,0.69011476089484,NA,"RI",NA
2008,"RI",-0.115131417118312,-0.143637362594267,2014,2,0.63416044816094,0.805246178013152,0.69011476089484,NA,"RI",NA
2008,"RI",-0.115131417118312,-0.143637362594267,2014,3,0.63416044816094,0.805246178013152,0.69011476089484,NA,"RI",NA
2008,"RI",-0.115131417118312,-0.143637362594267,2014,4,0.63416044816094,0.805246178013152,0.69011476089484,NA,"RI",NA
2008,"RI",-0.115131417118312,-0.143637362594267,2014,5,0.63416044816094,0.805246178013152,0.69011476089484,NA,"RI",NA
2008,"RI",-0.0953033159839197,-0.126954367754706,2014,38,0.63416044816094,0.786523672372698,0.691220356388778,NA,"RI",NA
2008,"RI",-0.0953033159839197,-0.126954367754706,2014,39,0.63416044816094,0.786523672372698,0.691220356388778,NA,"RI",NA
2008,"RI",-0.0953033159839197,-0.126954367754706,2014,40,0.63416044816094,0.786523672372698,0.691220356388778,NA,"RI",NA
2008,"RI",-0.0953033159839197,-0.126954367754706,2014,41,0.63416044816094,0.786523672372698,0.691220356388778,NA,"RI",NA
2008,"RI",-0.0942715039598854,-0.126263995746751,2014,50,0.63416044816094,0.797525074457113,0.703253570497227,NA,"RI",NA
