"ban_year","type","att","mape","r_sq","i"
2014,"No Constraint",-0.0507125498839707,0.0509140759058942,0.898807738151562,1
2015,"No Constraint",-0.0607472704785416,0.0511129168206854,0.773200246238532,1
2016,"No Constraint",-0.0701180249035856,0.0549264768329225,0.973653234181133,1
2014,"No Constraint",-0.0514216675449174,0.0598866287838536,0.606621101971584,2
2015,"No Constraint",-0.0616064099349212,0.0535347304109603,0.557225370639002,2
2016,"No Constraint",-0.0715623356481671,0.070116099051586,0.766283542706456,2
2014,"No Constraint",0.0360664694370255,0.0309554267349879,0.777375406361125,3
2015,"No Constraint",0.0338451759848765,0.0400550976030168,0.782403720680313,3
2016,"No Constraint",0.0265314858866697,0.0417927710654646,0.773082217225738,3
2014,"No Constraint",-0.0756412228421047,0.0330772738901426,0.571416301506909,4
2015,"No Constraint",-0.0891374257500454,0.0448826466448041,0.555910499025979,4
2016,"No Constraint",-0.109668141182084,0.0615729555520587,0.555491812554581,4
2014,"No Constraint",-0.0376286307784815,0.0971826187542826,0.798138053793945,5
2015,"No Constraint",-0.00440697450586406,0.0837429367849648,0.947053379415625,5
2016,"No Constraint",-0.00487580080515279,0.0735655760532506,0.949457573699819,5
2014,"No Constraint",0.107536297521497,0.0465842294352872,0.599026929303148,6
2015,"No Constraint",0.117500306742915,0.0756084470522868,0.583789925715164,6
2016,"No Constraint",0.115268291854624,0.103513305170829,0.571223045886093,6
2014,"No Constraint",0.0638820981077702,0.123724205369181,0.758170343296725,7
2015,"No Constraint",0.0487871871859148,0.122909993445534,0.632263554936784,7
2016,"No Constraint",0.0497561952232083,0.0570970842406288,0.544523060024994,7
2014,"No Constraint",-0.0782373330696015,0.057045797127533,0.565961547691059,8
2015,"No Constraint",-0.07298502895412,0.0643528756697336,0.552198747159214,8
2016,"No Constraint",-0.0476768327924605,0.115705979502949,0.710034000275397,8
2014,"No Constraint",0.0452945425210217,0.0699534187539813,0.995938150667108,9
2015,"No Constraint",0.0622448510928554,0.105027865535248,0.993283922870891,9
2016,"No Constraint",0.0837175561584896,0.091066755731696,0.986681252467374,9
2014,"No Constraint",-0.108322563676605,0.0718165545889488,0.78305339999141,10
2015,"No Constraint",-0.0765354055137545,0.0902009321292466,0.769669647556866,10
2016,"No Constraint",-0.0841740479249282,0.0910152815785818,0.758646783576448,10
2014,"No Constraint",0.022288248052537,0.0800213450075291,0.992794296648117,11
2015,"No Constraint",0.0191392773844736,0.0682031388108867,0.994205269423327,11
2016,"No Constraint",-0.0287694089675122,0.0360894666217824,0.982993931650937,11
2014,"No Constraint",-0.0235808529970278,0.0635942645967166,0.783880523924699,12
2015,"No Constraint",-0.0271747372790138,0.0378015757269523,0.556898467026452,12
2016,"No Constraint",-0.0271441518427799,0.0550207046063347,0.760988535839764,12
2014,"No Constraint",0.0489931412279632,0.0897416364677453,0.768978245739712,13
2015,"No Constraint",0.0308055818877174,0.0795417214713597,0.991365833018825,13
2016,"No Constraint",-0.00410150487808127,0.0545170660044091,0.989254942937162,13
2014,"No Constraint",0.0429720153286257,0.0756247083090992,0.787397836545919,14
2015,"No Constraint",0.0179172239476144,0.0684485062400057,0.7832394392183,14
2016,"No Constraint",-0.00136120338388452,0.0685990958177405,0.774539650346505,14
2014,"No Constraint",0.0435131244456843,0.044877405610034,0.55711616791871,15
2015,"No Constraint",0.0297482022507515,0.0405288455484058,0.358657611078206,15
2016,"No Constraint",0.027670758959871,0.0479769834279641,0.461806888552584,15
2014,"No Constraint",-0.0323365401883765,0.0472370941858694,0.982446610539205,16
2015,"No Constraint",-0.060663373045253,0.0422024031915861,0.971105295739949,16
2016,"No Constraint",-0.0871380604246895,0.057713429152502,0.971800454526212,16
2014,"No Constraint",-0.0316600193450434,0.044912969731495,0.46796278153846,17
2015,"No Constraint",-0.0246859091246494,0.0170934978387158,0.715245028509761,17
2016,"No Constraint",-0.0337183889352267,0.0216634475798439,0.902643652261009,17
2014,"No Constraint",0.0396363858874115,0.0815812849311493,0.743907855424302,18
2015,"No Constraint",0.039254006424166,0.0940007527389529,0.790352754498193,18
2016,"No Constraint",-0.0138734143015348,0.0847689749648606,0.767838394498472,18
2014,"No Constraint",-0.014394052124965,0.0516297546615269,0.995296768318952,19
2015,"No Constraint",-0.00209905261731304,0.0395818933961406,0.991025616998607,19
2016,"No Constraint",-0.0204981772929761,0.0545063601499112,0.981930288974095,19
2014,"No Constraint",-0.0306428890685558,0.0427336954364386,0.730192694741602,20
2015,"No Constraint",-0.0347459124730383,0.0495647053917544,0.775907411746971,20
2016,"No Constraint",-0.0574473948799737,0.0534101144839907,0.77246304467226,20
2014,"No Constraint",0.0105528683658713,0.0523400829303809,0.571921550342626,21
2015,"No Constraint",0.000633618374129775,0.0542019449669262,0.551011761877777,21
2016,"No Constraint",-0.00946648885563401,0.0465163390320473,0.558695837778784,21
2014,"No Constraint",-0.0259765976805291,0.0895144184285317,0.363103342643068,22
2015,"No Constraint",-0.05051581277958,0.0738997213164327,0.341653938556798,22
2016,"No Constraint",-0.0845685429378792,0.107396112077281,0.324505768069406,22
2014,"No Constraint",-0.063449345624175,0.0674561820118378,0.768934014954814,23
2015,"No Constraint",-0.0371068476755673,0.0538870790602693,0.924432998640504,23
2016,"No Constraint",-0.048896138203426,0.0474794959831755,0.974362615989629,23
2014,"No Constraint",-0.0774087909905086,0.0556624836194406,0.994234968553466,24
2015,"No Constraint",-0.081822342369848,0.0779626904828994,0.928216121788814,24
2016,"No Constraint",-0.0687896227027665,0.080005514936087,0.695143362753667,24
