"state_id","ban_year","sample_size","att","r_sq","mape","i"
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,3,-0.606533338692969,0.859315133731296,0.0435896868558193,1
"CT",2014,4,-0.483206603916157,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916157,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916157,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916157,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916157,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916157,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916157,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916157,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916157,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916157,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916157,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916157,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
"CT",2014,4,-0.483206603916156,0.970276029076531,0.0538911423297691,1
