"att2","mape","r_sq","treated_location","treated_state_2","sample_size"
0.220397829965474,0.012351124721259,0.80739766838154,"AL","MA",2
0.00477971150760154,0.0112935350682814,0.212288156756373,"AZ","MA",2
-0.22412078002075,0.258335456179039,0.0609802522098205,"CO","MA",2
0.432096926965032,0.610529657956333,0.259337088839751,"DE","MA",2
0.0792667668749916,0.00557795526037074,0.695626849290484,"FL","MA",2
0.0375131471325362,0.00971955133696588,0.342852293575522,"GA","MA",2
-0.024429256529125,0.00894102515681399,0.0215444153293941,"IA","MA",2
-0.00782557166577502,0.0241937217180296,0.261992257617299,"IL","MA",2
-0.146196383896219,0.0366390105026997,0.457289424335827,"IN","MA",2
0.408515929301571,0.00664508383111301,0.867443617922569,"KY","MA",2
-0.238090099632532,0.0442962501677703,0.0343277855081362,"MD","MA",2
0.0231740125523166,0.0237326072118377,0.80645157855873,"MI","MA",2
0.137470550532163,0.0188576072233131,0.0891007875529759,"MN","MA",2
0.0405548717399621,0.0145483059263538,0.0734587414278743,"MO","MA",2
0.00733372238687615,0.01091665439259,0.436320343217568,"MS","MA",2
0.0245554400100142,0.0035113370559558,0.26796407121525,"NC","MA",2
0.135902639118813,0.00299916660954873,0.586505364292291,"NJ","MA",2
0.23227893799756,0.219274859176443,0.486171507142029,"NM","MA",2
-0.129399740390347,0.0450736109535428,0.945605465141444,"NY","MA",2
-0.297746252740023,0.00617417224545757,0.553653336878841,"OH","MA",2
0.00937071931023679,0.043452279485526,0.423282570145493,"OK","MA",2
0.107041852083624,0.00770449359703006,0.765194693397697,"OR","MA",2
0.00623889737004996,0.012256602240136,0.909039613359909,"PA","MA",2
0.175768354530577,0.0275109572400509,0.821504396210229,"SC","MA",2
0.00637544618580861,0.0522194794429556,0.811044602836082,"TN","MA",2
-0.053580317631961,0.0178030843839932,0.307258208996577,"TX","MA",2
0.222813891587852,0.0160522801452525,0.757435045660754,"UT","MA",2
0.00060547108827634,0.0180919855673955,0.123909967692031,"WA","MA",2
-0.243380415251718,0.0178922035346453,0.997480075786564,"WI","MA",2
0.14730681238866,0.0571856809400494,0.178520049577252,"AL","CA",2
-0.0347316625075097,0.00336613165266834,0.205769131296545,"AZ","CA",2
-0.0335165859837333,0.0835251434337087,0.270128882476666,"CO","CA",2
-0.0890352605719891,0.374872783686788,0.0455451837692565,"DE","CA",2
0.105599145061794,0.00573927476393003,0.774440178348665,"FL","CA",2
-0.0318031315516174,0.0090459778005379,0.600250152523027,"GA","CA",2
-0.0263322116150595,0.00754765072411737,0.0238149949673094,"IA","CA",2
0.0587092226227906,0.0175125117794711,0.0309651399761438,"IL","CA",2
-0.268353423870906,0.00561709286233261,0.0906675051594741,"IN","CA",2
0.255752645630477,0.0140781240586434,0.592711834422316,"KY","CA",2
-0.163374449738835,0.118503900118353,0.374559025422852,"MD","CA",2
0.000972527554166386,0.0257576364735925,0.218679263673177,"MI","CA",2
-0.0290871163348743,0.0366907992533737,0.65093023641574,"MN","CA",2
-0.0204241491738669,0.0318077547165937,0.14653852304373,"MO","CA",2
-0.0111977216388546,0.0159127021252508,0.443430049274279,"MS","CA",2
0.0233901201852224,0.00683086749097161,0.43601360060868,"NC","CA",2
0.365053944710356,0.0105684276182558,0.117367616999622,"NJ","CA",2
0.327897973067087,0.0449727715804166,0.0595493591509961,"NM","CA",2
-0.235696578233743,0.00817732267374083,0.752337053814336,"NY","CA",2
-0.0348289087568575,0.017695809378836,0.824584733120555,"OH","CA",2
-0.0644654357083941,0.0218693142397409,0.0755361222096301,"OK","CA",2
0.0024253248908912,0.0225835882657176,0.611325716125029,"OR","CA",2
0.0134344413687956,0.00709036999437707,0.903067188055329,"PA","CA",2
0.258911595293338,0.0258524432626902,0.800078394878175,"SC","CA",2
-0.0722259106942937,0.00347400719621003,0.687672214756285,"TN","CA",2
-0.0417239188932955,0.0549566754078641,0.770754904338842,"TX","CA",2
0.375078306970765,0.00648220242527201,0.67990669395991,"UT","CA",2
0.121756755289294,0.00808312890499002,0.841241634096855,"WA","CA",2
-0.147285122187435,0.0128471889241148,0.427009334339458,"WI","CA",2
0.227622716840474,0.022901608311133,0.214499207401222,"AL","CT",2
-0.0250767946469536,0.0131548399585545,0.984612398486008,"AZ","CT",2
-0.187603495919308,0.187028554866407,0.673644148815914,"CO","CT",2
0.52392075525366,0.840537193639201,0.424651911211359,"DE","CT",2
0.108216796753539,0.00382220465065643,0.997203034551314,"FL","CT",2
-0.010689151051764,0.00838603378605098,0.885704267690057,"GA","CT",2
0.0503934684533181,0.0999414709869164,0.0990307520605063,"IA","CT",2
0.00380445799904115,0.0305512717700225,0.691304460018642,"IL","CT",2
-0.0711167399416705,0.023521905847966,0.999604986414942,"IN","CT",2
0.245094616467903,0.000919622344748747,0.637519921386878,"KY","CT",2
-0.177949482019558,0.181542017427245,0.872124073090802,"MD","CT",2
-0.00420192186557371,0.00793238228967566,0.686414774046208,"MI","CT",2
-0.0494308446551327,0.0236962866026775,0.868470973955046,"MN","CT",2
0.0570009760453725,0.00582178377687071,0.237956183915785,"MO","CT",2
0.00307152113532695,0.00196759443987079,0.577739103816345,"MS","CT",2
-0.034777667699571,0.00413374429782754,0.191408562631591,"NC","CT",2
0.00741736127295249,0.00648368640869029,0.695199450924516,"NJ","CT",2
0.23499755262885,0.17933021156028,0.457260289758321,"NM","CT",2
-0.116668737670957,0.0325477707376243,0.451633669165303,"NY","CT",2
-0.0376831355473044,0.0389939934732894,0.572667812715436,"OH","CT",2
0.364054647765891,0.0359343909199416,0.13688241182514,"OK","CT",2
0.178123493821106,0.0202894745944912,0.685099351787834,"OR","CT",2
-0.293808497564029,0.00728428615899844,0.691946012593275,"PA","CT",2
0.139014162803387,0.00744479269224269,0.683654389600103,"SC","CT",2
0.0814592972633625,0.00920154745106465,0.869518883547836,"TN","CT",2
-0.134093075624346,0.00313495908727848,0.927103532423964,"TX","CT",2
0.131920847803682,0.0131194990026196,0.945388779222764,"UT","CT",2
0.0395829889581496,0.0172234513540241,0.461265065196941,"WA","CT",2
-0.206276754896184,0.00788253468830536,0.918640331835043,"WI","CT",2
0.14730681238866,0.0571856809400494,0.178520049577252,"AL","RI",2
-0.0347316625075097,0.00336613165266834,0.205769131296545,"AZ","RI",2
-0.0335165859837333,0.0835251434337087,0.270128882476666,"CO","RI",2
-0.0890352605719891,0.374872783686788,0.0455451837692565,"DE","RI",2
0.105599145061794,0.00573927476393003,0.774440178348665,"FL","RI",2
-0.0318031315516174,0.0090459778005379,0.600250152523027,"GA","RI",2
-0.0263322116150595,0.00754765072411737,0.0238149949673094,"IA","RI",2
0.0587092226227906,0.0175125117794711,0.0309651399761438,"IL","RI",2
-0.268353423870906,0.00561709286233261,0.0906675051594741,"IN","RI",2
0.255752645630477,0.0140781240586434,0.592711834422316,"KY","RI",2
-0.163374449738835,0.118503900118353,0.374559025422852,"MD","RI",2
0.000972527554166386,0.0257576364735925,0.218679263673177,"MI","RI",2
-0.0290871163348743,0.0366907992533737,0.65093023641574,"MN","RI",2
-0.0204241491738669,0.0318077547165937,0.14653852304373,"MO","RI",2
-0.0111977216388546,0.0159127021252508,0.443430049274279,"MS","RI",2
0.0233901201852224,0.00683086749097161,0.43601360060868,"NC","RI",2
0.365053944710356,0.0105684276182558,0.117367616999622,"NJ","RI",2
0.327897973067087,0.0449727715804166,0.0595493591509961,"NM","RI",2
-0.235696578233743,0.00817732267374083,0.752337053814336,"NY","RI",2
-0.0348289087568575,0.017695809378836,0.824584733120555,"OH","RI",2
-0.0644654357083941,0.0218693142397409,0.0755361222096301,"OK","RI",2
0.0024253248908912,0.0225835882657176,0.611325716125029,"OR","RI",2
0.0134344413687956,0.00709036999437707,0.903067188055329,"PA","RI",2
0.258911595293338,0.0258524432626902,0.800078394878175,"SC","RI",2
-0.0722259106942937,0.00347400719621003,0.687672214756285,"TN","RI",2
-0.0417239188932955,0.0549566754078641,0.770754904338842,"TX","RI",2
0.375078306970765,0.00648220242527201,0.67990669395991,"UT","RI",2
0.121756755289294,0.00808312890499002,0.841241634096855,"WA","RI",2
-0.147285122187435,0.0128471889241148,0.427009334339458,"WI","RI",2
0.220397829965474,0.012351124721259,0.80739766838154,"AL","VT",2
0.00477971150760154,0.0112935350682814,0.212288156756373,"AZ","VT",2
-0.22412078002075,0.258335456179039,0.0609802522098205,"CO","VT",2
0.432096926965032,0.610529657956333,0.259337088839751,"DE","VT",2
0.0792667668749916,0.00557795526037074,0.695626849290484,"FL","VT",2
0.0375131471325362,0.00971955133696588,0.342852293575522,"GA","VT",2
-0.024429256529125,0.00894102515681399,0.0215444153293941,"IA","VT",2
-0.00782557166577502,0.0241937217180296,0.261992257617299,"IL","VT",2
-0.146196383896219,0.0366390105026997,0.457289424335827,"IN","VT",2
0.408515929301571,0.00664508383111301,0.867443617922569,"KY","VT",2
-0.238090099632532,0.0442962501677703,0.0343277855081362,"MD","VT",2
0.0231740125523166,0.0237326072118377,0.80645157855873,"MI","VT",2
0.137470550532163,0.0188576072233131,0.0891007875529759,"MN","VT",2
0.0405548717399621,0.0145483059263538,0.0734587414278743,"MO","VT",2
0.00733372238687615,0.01091665439259,0.436320343217568,"MS","VT",2
0.0245554400100142,0.0035113370559558,0.26796407121525,"NC","VT",2
0.135902639118813,0.00299916660954873,0.586505364292291,"NJ","VT",2
0.23227893799756,0.219274859176443,0.486171507142029,"NM","VT",2
-0.129399740390347,0.0450736109535428,0.945605465141444,"NY","VT",2
-0.297746252740023,0.00617417224545757,0.553653336878841,"OH","VT",2
0.00937071931023679,0.043452279485526,0.423282570145493,"OK","VT",2
0.107041852083624,0.00770449359703006,0.765194693397697,"OR","VT",2
0.00623889737004996,0.012256602240136,0.909039613359909,"PA","VT",2
0.175768354530577,0.0275109572400509,0.821504396210229,"SC","VT",2
0.00637544618580861,0.0522194794429556,0.811044602836082,"TN","VT",2
-0.053580317631961,0.0178030843839932,0.307258208996577,"TX","VT",2
0.222813891587852,0.0160522801452525,0.757435045660754,"UT","VT",2
0.00060547108827634,0.0180919855673955,0.123909967692031,"WA","VT",2
-0.243380415251718,0.0178922035346453,0.997480075786564,"WI","VT",2
0.295957838546537,0.00162814068760059,0.363470159538144,"AL","MA",3
0.0333257934520627,0.00135373189935036,0.422322286658813,"AZ","MA",3
-0.198718393558496,0.26382088516589,0.332564656403066,"CO","MA",3
0.257877617215642,0.526062605879145,0.0286293119060129,"DE","MA",3
0.0387871280958882,0.00444579416970627,0.547675945124124,"FL","MA",3
0.00754553733779537,0.00410138961288964,0.174218854084282,"GA","MA",3
0.086701996895837,0.000414273611160451,0.349726988842512,"IA","MA",3
0.128188642416871,0.000891296816458893,0.370478685727417,"IL","MA",3
-0.232734469656767,0.0360214877352947,0.121300492604336,"IN","MA",3
0.234147199692191,0.000521413467870098,0.984373344497284,"KY","MA",3
-0.245742735519964,0.0215485731443714,0.0408567380181497,"MD","MA",3
-0.0952993986728724,0.0184186071602435,0.237572811689867,"MI","MA",3
0.0881711844142358,0.00829951551126566,0.51023736553282,"MN","MA",3
-0.00147226280318077,0.00733932953451433,0.175195097456077,"MO","MA",3
0.0207236466390108,0.0131465267783328,0.430887908636647,"MS","MA",3
0.00380829076318184,0.00162875224206937,0.255906262482914,"NC","MA",3
0.215785650246406,0.00072784186525304,0.187459085069278,"NJ","MA",3
0.259416777945477,0.200157200296479,0.340773161137301,"NM","MA",3
-0.130324762667428,0.00594507408422129,0.816557365698179,"NY","MA",3
-0.259027350052127,0.00112617303145777,0.81903740776625,"OH","MA",3
0.157656285954635,0.0390181354058086,0.343724660178365,"OK","MA",3
-0.0157004924240619,0.0080925191313486,0.829716177813441,"OR","MA",3
0.136404636395736,0.00138845817014558,0.619733442850417,"PA","MA",3
-0.0382555330652616,0.0261053091133455,0.477152355159571,"SC","MA",3
-0.0199563991832826,0.0253730107073858,0.542799942261304,"TN","MA",3
-0.0120178558424469,0.0122756710979651,0.2101500161614,"TX","MA",3
0.278612410178671,0.00747530092228744,0.626889003653141,"UT","MA",3
-0.0349468847343321,0.00484833181111496,0.0228246517569672,"WA","MA",3
-0.0988842615007773,0.00189819835671737,0.916246010775532,"WI","MA",3
0.0839647960384971,0.0598634586112377,0.27641551414108,"AL","CA",3
-0.0255493695546155,0.00640354947709651,0.127307780561432,"AZ","CA",3
-0.0793488708407312,0.0593800378971829,0.403847468506937,"CO","CA",3
-0.0754008539606611,0.381921966442537,0.0230793395731976,"DE","CA",3
0.016439500862741,0.0175769268949992,0.59955715015964,"FL","CA",3
-0.0630580448373301,0.001998191755638,0.419742742362035,"GA","CA",3
-0.00321681851213873,0.00101681106216609,0.0266563911361873,"IA","CA",3
0.27338685281364,0.00234021372945974,0.10560341902674,"IL","CA",3
-0.293619344454759,0.00250987640195789,0.52678042315421,"IN","CA",3
0.276337993714817,0.00657728280500402,0.847413350053032,"KY","CA",3
-0.181651516636369,0.114892791970152,0.440859030617156,"MD","CA",3
-0.0649129571965351,0.00467891821643606,0.393692034418735,"MI","CA",3
-0.107751023309372,0.0101918735666743,0.038015699734562,"MN","CA",3
-0.0057213280407745,0.00644303884913593,0.400800798130676,"MO","CA",3
-0.033013003088501,0.0119189664351286,0.251854969622627,"MS","CA",3
0.0479554081826311,0.000456861279182033,0.32471772277172,"NC","CA",3
0.378619807292648,0.00922268807086465,0.819238250733088,"NJ","CA",3
0.227318691683929,0.0399701268482504,0.0348099359177812,"NM","CA",3
-0.120609254854138,0.000224952780848127,0.362716061119572,"NY","CA",3
-0.180030867021934,0.0177048430401182,0.45238204908329,"OH","CA",3
-0.0857009744331204,0.0220501250978247,0.122575881770348,"OK","CA",3
0.223365266267748,0.00541940742844328,0.0137731510391552,"OR","CA",3
0.197396009794803,0.00424833671403704,0.651329741817092,"PA","CA",3
0.329184353925785,0.0339467565103423,0.535396234285525,"SC","CA",3
-0.0672834862984285,0.00119258458637587,0.266416800625193,"TN","CA",3
0.0859537979022336,0.00954568690708486,0.315168635959318,"TX","CA",3
0.00325509853846762,0.000477713014997248,0.110445941201535,"UT","CA",3
-0.00299351139791859,0.00122375518687885,0.215978767016075,"WA","CA",3
-0.0983479293659796,0.00180723578902437,0.560447292845603,"WI","CA",3
0.214151737421024,0.00122442273370345,0.0700404630340146,"AL","CT",3
0.0145241660546187,0.00821986080448235,0.880594095715324,"AZ","CT",3
-0.235158975364988,0.164438021562096,0.991192178061596,"CO","CT",3
0.418904881222641,0.873870948369793,0.186492531681482,"DE","CT",3
0.144945959613002,0.00265101558293411,0.967523526213026,"FL","CT",3
0.00837046665873309,0.0051762144994988,0.184903432041354,"GA","CT",3
-0.0413118154067122,0.105183269363997,0.0576169343361401,"IA","CT",3
0.0654020542797986,0.00638908803630253,0.956200765872614,"IL","CT",3
-0.236554184530428,0.0126199756772954,0.642460033654479,"IN","CT",3
0.284435882855712,0.00343626734039816,0.306587158385071,"KY","CT",3
-0.264318282937547,0.14715552532002,0.858515939400021,"MD","CT",3
-0.126700501530052,0.00151755255543511,0.934209721319001,"MI","CT",3
0.012776510906156,0.0323628806720223,0.604408926100465,"MN","CT",3
-0.0479580170670265,0.00558161101282494,0.137050035596602,"MO","CT",3
0.196909547688777,0.000407395343656083,0.625371776137164,"MS","CT",3
0.00222325221581276,0.00572999533044682,0.358928487260728,"NC","CT",3
0.194515373273174,0.00305407704359633,0.999998934686936,"NJ","CT",3
0.234659381677275,0.1725026082649,0.133802879698272,"NM","CT",3
-0.124957718603515,0.00637775543094208,0.992023576698473,"NY","CT",3
-0.166146348532359,0.00341495297348908,0.95139245031407,"OH","CT",3
0.248355446576686,0.00661472959751359,0.23390743280003,"OK","CT",3
-0.00031405386604028,0.00298082169203974,0.491992626522202,"OR","CT",3
-0.180230150622462,0.00234362198369155,0.942523097258068,"PA","CT",3
0.173774179182065,4.13223158238987e-05,0.90423008590171,"SC","CT",3
0.0871024295592844,0.00982844856298588,0.478167010171804,"TN","CT",3
-0.119451992454571,0.00273393780800727,0.969401378149415,"TX","CT",3
-0.100319467060769,0.0041660409941012,0.146327660280154,"UT","CT",3
-0.0762004828357705,0.00362838906356687,0.936278199611938,"WA","CT",3
-0.130442995891372,0.0113536089172828,0.580736325147743,"WI","CT",3
0.0839647960384971,0.0598634586112377,0.27641551414108,"AL","RI",3
-0.0255493695546155,0.00640354947709651,0.127307780561432,"AZ","RI",3
-0.0793488708407312,0.0593800378971829,0.403847468506937,"CO","RI",3
-0.0754008539606611,0.381921966442537,0.0230793395731976,"DE","RI",3
0.016439500862741,0.0175769268949992,0.59955715015964,"FL","RI",3
-0.0630580448373301,0.001998191755638,0.419742742362035,"GA","RI",3
-0.00321681851213873,0.00101681106216609,0.0266563911361873,"IA","RI",3
0.27338685281364,0.00234021372945974,0.10560341902674,"IL","RI",3
-0.293619344454759,0.00250987640195789,0.52678042315421,"IN","RI",3
0.276337993714817,0.00657728280500402,0.847413350053032,"KY","RI",3
-0.181651516636369,0.114892791970152,0.440859030617156,"MD","RI",3
-0.0649129571965351,0.00467891821643606,0.393692034418735,"MI","RI",3
-0.107751023309372,0.0101918735666743,0.038015699734562,"MN","RI",3
-0.0057213280407745,0.00644303884913593,0.400800798130676,"MO","RI",3
-0.033013003088501,0.0119189664351286,0.251854969622627,"MS","RI",3
0.0479554081826311,0.000456861279182033,0.32471772277172,"NC","RI",3
0.378619807292648,0.00922268807086465,0.819238250733088,"NJ","RI",3
0.227318691683929,0.0399701268482504,0.0348099359177812,"NM","RI",3
-0.120609254854138,0.000224952780848127,0.362716061119572,"NY","RI",3
-0.180030867021934,0.0177048430401182,0.45238204908329,"OH","RI",3
-0.0857009744331204,0.0220501250978247,0.122575881770348,"OK","RI",3
0.223365266267748,0.00541940742844328,0.0137731510391552,"OR","RI",3
0.197396009794803,0.00424833671403704,0.651329741817092,"PA","RI",3
0.329184353925785,0.0339467565103423,0.535396234285525,"SC","RI",3
-0.0672834862984285,0.00119258458637587,0.266416800625193,"TN","RI",3
0.0859537979022336,0.00954568690708486,0.315168635959318,"TX","RI",3
0.00325509853846762,0.000477713014997248,0.110445941201535,"UT","RI",3
-0.00299351139791859,0.00122375518687885,0.215978767016075,"WA","RI",3
-0.0983479293659796,0.00180723578902437,0.560447292845603,"WI","RI",3
0.295957838546537,0.00162814068760059,0.363470159538144,"AL","VT",3
0.0333257934520627,0.00135373189935036,0.422322286658813,"AZ","VT",3
-0.198718393558496,0.26382088516589,0.332564656403066,"CO","VT",3
0.257877617215642,0.526062605879145,0.0286293119060129,"DE","VT",3
0.0387871280958882,0.00444579416970627,0.547675945124124,"FL","VT",3
0.00754553733779537,0.00410138961288964,0.174218854084282,"GA","VT",3
0.086701996895837,0.000414273611160451,0.349726988842512,"IA","VT",3
0.128188642416871,0.000891296816458893,0.370478685727417,"IL","VT",3
-0.232734469656767,0.0360214877352947,0.121300492604336,"IN","VT",3
0.234147199692191,0.000521413467870098,0.984373344497284,"KY","VT",3
-0.245742735519964,0.0215485731443714,0.0408567380181497,"MD","VT",3
-0.0952993986728724,0.0184186071602435,0.237572811689867,"MI","VT",3
0.0881711844142358,0.00829951551126566,0.51023736553282,"MN","VT",3
-0.00147226280318077,0.00733932953451433,0.175195097456077,"MO","VT",3
0.0207236466390108,0.0131465267783328,0.430887908636647,"MS","VT",3
0.00380829076318184,0.00162875224206937,0.255906262482914,"NC","VT",3
0.215785650246406,0.00072784186525304,0.187459085069278,"NJ","VT",3
0.259416777945477,0.200157200296479,0.340773161137301,"NM","VT",3
-0.130324762667428,0.00594507408422129,0.816557365698179,"NY","VT",3
-0.259027350052127,0.00112617303145777,0.81903740776625,"OH","VT",3
0.157656285954635,0.0390181354058086,0.343724660178365,"OK","VT",3
-0.0157004924240619,0.0080925191313486,0.829716177813441,"OR","VT",3
0.136404636395736,0.00138845817014558,0.619733442850417,"PA","VT",3
-0.0382555330652616,0.0261053091133455,0.477152355159571,"SC","VT",3
-0.0199563991832826,0.0253730107073858,0.542799942261304,"TN","VT",3
-0.0120178558424469,0.0122756710979651,0.2101500161614,"TX","VT",3
0.278612410178671,0.00747530092228744,0.626889003653141,"UT","VT",3
-0.0349468847343321,0.00484833181111496,0.0228246517569672,"WA","VT",3
-0.0988842615007773,0.00189819835671737,0.916246010775532,"WI","VT",3
0.275456811267803,0.0148297114650665,0.922376938368188,"AL","MA",4
0.154891701962346,0.000543858271738353,0.675650617235495,"AZ","MA",4
-0.18682040422926,0.266817327306999,0.159254478653158,"CO","MA",4
0.261435725046815,0.562834585007927,0.0301963295591864,"DE","MA",4
0.0674160659018548,0.000608183324644639,0.350593787721313,"FL","MA",4
0.00597386472016159,0.000209159717301191,0.35020799332564,"GA","MA",4
-0.0242761459005006,0.000523634355113172,0.0344051971493782,"IA","MA",4
0.118873389100541,1.8959373688325e-05,0.115152459335797,"IL","MA",4
-0.249984742952825,0.0258477620224835,0.0488097067652143,"IN","MA",4
0.216864334041626,0.00171809274281236,0.340136702544828,"KY","MA",4
-0.245249289064325,0.0455782575533363,0.149815436663505,"MD","MA",4
0.113341563014541,0.00727568008156809,0.179648637466549,"MI","MA",4
0.0633438889404339,0.0126961394532947,0.441627660231564,"MN","MA",4
-0.0910590514487396,0.0141393778545455,0.168821240044345,"MO","MA",4
0.0151030845766658,0.0122408993425566,0.292069257960042,"MS","MA",4
-0.00778908415471444,0.000835132019752385,0.437239191296285,"NC","MA",4
0.132151704970861,0.000157013753510299,0.168604375790002,"NJ","MA",4
0.231979389735167,0.191792717446822,0.22336295067465,"NM","MA",4
-0.241303774036324,0.00132961963793511,0.092658521817226,"NY","MA",4
-0.224051430497493,0.00169285016421263,0.514095951715307,"OH","MA",4
0.019088993414064,0.0411403785197016,0.109054171767015,"OK","MA",4
0.0453266440682568,0.000410883600315556,0.184266522467767,"OR","MA",4
-0.0750964349342926,0.00100492259616932,0.0963773102136709,"PA","MA",4
0.00994504357564348,0.0148773260531772,0.0291944496906401,"SC","MA",4
-0.0252165921583796,0.0235286902666364,0.0678976826604669,"TN","MA",4
0.171457087400096,0.0142770532015343,0.509809120378689,"TX","MA",4
0.0588447747096007,0.00877435055947706,0.405915897763344,"UT","MA",4
0.0462121134770758,0.00507531439018869,0.682434790579229,"WA","MA",4
-0.163085432721222,0.00105896555606882,0.162416124471069,"WI","MA",4
0.0775080189793781,0.0618837884835053,0.420229820844631,"AL","CA",4
-0.02898817635337,0.00217641803713427,0.139766984588518,"AZ","CA",4
-0.0798499457562749,0.0614849211000512,0.259911973622485,"CO","CA",4
-0.0371590932366791,0.392542266491363,0.000133593269117734,"DE","CA",4
0.207014576466414,0.000939499981956826,0.483060321943941,"FL","CA",4
0.00231649592387551,0.000109256564470804,0.724453879733637,"GA","CA",4
0.0179800599695391,0.000431581387015975,0.121067872248275,"IA","CA",4
-0.142838611499502,0.00172422594573299,0.0880415343763802,"IL","CA",4
-0.267855283617033,0.00031065572792451,0.18497882863302,"IN","CA",4
0.259425849299106,0.000662741722246398,0.646337878721496,"KY","CA",4
-0.19198838471903,0.12602131821308,0.426887084708782,"MD","CA",4
-0.0161464306034243,0.00222397087394865,0.516481070776482,"MI","CA",4
