"county_id","actual_treatment_effect","seed"
"CA",6.0448939661485,1
"CT",-1.1018815892425,1
"MA",-6.95279800769535,1
"RI",0.268877862387388,1
"VT",-1.20449427347055,1
"All",-1.66684453689215,1
"CA",5.97967467494574,2
"CT",-1.1018815892425,2
"MA",-9.22482999908111,2
"RI",0.268877862387388,2
"VT",-1.20449427347055,2
"All",-1.77785371812474,2
"CA",6.04489396614849,3
"CT",-5.73307313589877,3
"MA",-7.07753929039586,3
"RI",0.268877862387388,3
"VT",-3.10752690920888,3
"All",-1.66684453689216,3
"CA",5.60213579999202,4
"CT",-3.47932020182557,4
"MA",-7.07753929039586,4
"RI",0.268877862387388,4
"VT",-1.20449427347055,4
"All",-1.66684453689215,4
"CA",5.30054461231668,5
"CT",-6.33774049543234,5
"MA",-7.07753929039587,5
"RI",0.268877862387388,5
"VT",-0.956673365612755,5
"All",-1.66684453689216,5
"CA",5.22237313892986,6
"CT",-5.73307313589877,6
"MA",-7.07753929039586,6
"RI",0.268877862387388,6
"VT",-3.10752690920888,6
"All",-1.66684453689216,6
"CA",5.22237313892986,7
"CT",-6.33774049543234,7
"MA",-7.07753929039587,7
"RI",0.268877862387388,7
"VT",-1.3568943748536,7
"All",-1.66684453689215,7
"CA",5.35177932195608,8
"CT",-4.22539185282664,8
"MA",-5.8742308355825,8
"RI",0.268877862387388,8
"VT",-1.90369882298395,8
"All",-1.93414726102554,8
"CA",5.66689110633027,9
"CT",-3.47932020182556,9
"MA",-9.22482999908111,9
"RI",0.268877862387388,9
"VT",-0.956673365612762,9
"All",-1.66684453689216,9
"CA",5.42567004618522,10
"CT",-1.1018815892425,10
"MA",-7.07753929039587,10
"RI",0.268877862387388,10
"VT",-1.35689437485362,10
"All",-2.43544358054593,10
"CA",5.66689110633027,11
"CT",-5.73307313589877,11
"MA",-7.07753929039587,11
"RI",0.268877862387388,11
"VT",-2.24735617045715,11
"All",-1.68215357039581,11
"CA",5.35177932195608,12
"CT",-3.47932020182556,12
"MA",-7.07753929039587,12
"RI",0.268877862387388,12
"VT",-0.956673365612755,12
"All",-1.52505511661264,12
"CA",6.04489396614849,13
"CT",-6.33774049543233,13
"MA",-9.22482999908111,13
"RI",0.268877862387388,13
"VT",-0.956673365612762,13
"All",-1.97052755651903,13
"CA",5.08619198675168,14
"CT",-6.33774049543234,14
"MA",-9.22482999908111,14
"RI",0.268877862387388,14
"VT",-2.24735617045715,14
"All",-1.88367560785746,14
"CA",5.52955766439527,15
"CT",-1.1018815892425,15
"MA",-7.07753929039586,15
"RI",0.268877862387388,15
"VT",-0.956673365612762,15
"All",-1.66684453689215,15
"CA",5.97967467494576,16
"CT",-1.1018815892425,16
"MA",-9.22482999908111,16
"RI",0.268877862387388,16
"VT",-3.10752690920887,16
"All",-1.66684453689215,16
"CA",5.97967467494576,17
"CT",-1.1018815892425,17
"MA",-7.07753929039587,17
"RI",0.268877862387388,17
"VT",-2.24735617045715,17
"All",-2.22104706367313,17
"CA",5.56858527687233,18
"CT",-6.33774049543234,18
"MA",-9.22482999908111,18
"RI",0.268877862387388,18
"VT",-1.20449427347055,18
"All",-1.66684453689216,18
"CA",6.04489396614849,19
"CT",-6.33774049543234,19
"MA",-9.22482999908111,19
"RI",0.268877862387388,19
"VT",-0.956673365612762,19
"All",-1.79312820881285,19
"CA",5.66689110633027,20
"CT",-1.1018815892425,20
"MA",-7.07753929039586,20
"RI",0.268877862387388,20
"VT",-0.294843167721223,20
"All",-1.66684453689216,20
"CA",5.56858527687233,21
"CT",-3.47932020182556,21
"MA",-7.07753929039587,21
"RI",0.268877862387388,21
"VT",-0.956673365612755,21
"All",-1.66684453689216,21
"CA",5.28740953882916,22
"CT",-6.33774049543234,22
"MA",-7.07753929039587,22
"RI",0.268877862387388,22
"VT",-2.24735617045714,22
"All",-1.97052755651903,22
"CA",5.90500560396314,23
"CT",-4.22539185282666,23
"MA",-7.07753929039587,23
"RI",0.268877862387388,23
"VT",-1.20449427347055,23
"All",-1.79312820881286,23
"CA",5.97967467494575,24
"CT",-1.1018815892425,24
"MA",-7.07753929039587,24
"RI",0.268877862387388,24
"VT",-0.29484316772124,24
"All",-1.82961319006588,24
"CA",5.22237313892986,25
"CT",-1.1018815892425,25
"MA",-7.07753929039586,25
"RI",0.268877862387388,25
"VT",-0.85345211571731,25
"All",-1.66684453689216,25
"CA",5.97967467494574,26
"CT",-1.1018815892425,26
"MA",-7.07753929039586,26
"RI",0.268877862387388,26
"VT",-2.24735617045715,26
"All",-1.91891660871019,26
"CA",5.52955766439527,27
"CT",-3.47932020182556,27
"MA",-7.07753929039587,27
"RI",0.268877862387388,27
"VT",-2.23273745603288,27
"All",-1.82961319006589,27
"CA",6.04489396614849,28
"CT",-1.1018815892425,28
"MA",-7.07753929039586,28
"RI",0.268877862387388,28
"VT",-2.23273745603288,28
"All",-2.22104706367313,28
"CA",5.66689110633027,29
"CT",-1.89756646230764,29
"MA",-7.07753929039587,29
"RI",0.268877862387388,29
"VT",-1.20449427347055,29
"All",-1.66684453689216,29
"CA",5.22237313892986,30
"CT",-1.1018815892425,30
"MA",-7.07753929039587,30
"RI",0.268877862387388,30
"VT",-3.10752690920887,30
"All",-1.66684453689216,30
"CA",5.52955766439527,31
"CT",-1.1018815892425,31
"MA",-9.22482999908111,31
"RI",0.268877862387388,31
"VT",-2.24735617045715,31
"All",-1.66684453689215,31
"CA",5.66689110633027,32
"CT",-6.33774049543234,32
"MA",-7.07753929039587,32
"RI",0.268877862387388,32
"VT",-1.35689437485362,32
"All",-1.66684453689216,32
"CA",5.35177932195608,33
"CT",-4.22539185282666,33
"MA",-7.07753929039587,33
"RI",0.268877862387388,33
"VT",-0.956673365612755,33
"All",-1.52505511661264,33
"CA",5.56858527687233,34
"CT",-6.33774049543233,34
"MA",-7.07753929039586,34
"RI",0.268877862387388,34
"VT",-0.294843167721223,34
"All",-1.52505511661264,34
"CA",5.22237313892987,35
"CT",-1.55193289829197,35
"MA",-7.07753929039587,35
"RI",0.268877862387388,35
"VT",-0.956673365612762,35
"All",-1.68215357039581,35
"CA",5.46497051994867,36
"CT",-1.1018815892425,36
"MA",-7.07753929039586,36
"RI",0.268877862387388,36
"VT",-0.956673365612755,36
"All",-2.01403114791608,36
"CA",5.97967467494574,37
"CT",-1.1018815892425,37
"MA",-7.07753929039586,37
"RI",0.268877862387388,37
"VT",-2.24735617045714,37
"All",-1.68215357039581,37
"CA",5.35177932195608,38
"CT",-3.47932020182556,38
"MA",-7.07753929039586,38
"RI",0.268877862387388,38
"VT",-0.956673365612762,38
"All",-1.66684453689216,38
"CA",5.66689110633027,39
"CT",-6.33774049543234,39
"MA",-7.07753929039587,39
"RI",0.268877862387388,39
"VT",-2.23273745603287,39
"All",-2.24139986296412,39
"CA",5.28740953882917,40
"CT",-6.33774049543234,40
"MA",-7.07753929039587,40
"RI",0.268877862387388,40
"VT",-0.956673365612762,40
"All",-1.77785371812474,40
"CA",5.56858527687233,41
"CT",-3.47932020182556,41
"MA",-9.22482999908112,41
"RI",0.268877862387388,41
"VT",-3.10752690920887,41
"All",-1.66684453689216,41
"CA",6.04489396614849,42
"CT",-6.33774049543234,42
"MA",-9.22482999908111,42
"RI",0.268877862387388,42
"VT",-2.24735617045715,42
"All",-2.38113538795931,42
"CA",5.35177932195608,43
"CT",-1.1018815892425,43
"MA",-7.07753929039587,43
"RI",0.268877862387388,43
"VT",-0.956673365612755,43
"All",-1.52505511661264,43
"CA",5.22237313892986,44
"CT",-3.47932020182556,44
"MA",-7.07753929039587,44
"RI",0.268877862387388,44
"VT",-0.956673365612762,44
"All",-1.98574218534466,44
"CA",5.37436345972323,45
"CT",-1.1018815892425,45
"MA",-7.07753929039586,45
"RI",0.268877862387388,45
"VT",-1.20449427347055,45
"All",-1.66684453689216,45
"CA",5.35177932195608,46
"CT",-3.47932020182556,46
"MA",-9.22482999908111,46
"RI",0.268877862387388,46
"VT",-2.24735617045714,46
"All",-1.66684453689215,46
"CA",5.22237313892987,47
"CT",-3.47932020182556,47
"MA",-9.22482999908112,47
"RI",0.268877862387388,47
"VT",-2.24735617045715,47
"All",-1.66684453689216,47
"CA",5.35177932195608,48
"CT",-1.1018815892425,48
"MA",-7.07753929039587,48
"RI",0.268877862387388,48
"VT",-0.956673365612762,48
"All",-1.52505511661265,48
"CA",5.42567004618522,49
"CT",-3.47932020182557,49
"MA",-7.07753929039587,49
"RI",0.268877862387388,49
"VT",-2.24735617045714,49
"All",-1.66684453689215,49
