"r_sq","mape","att","cf","intercept","att2","intercept2","sample_size","county_id","iterations","ban_year","donor_number","chosen_donor"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","FL"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_2","TN"
0.837767337354179,0.0233148496561058,-0.254615172082902,0.989308652848112,-0.202563806548885,-0.257160231517549,-0.201885908184382,2,"MA",20000,2014,"donor_1","TN"
