"county_id","actual_treatment_effect","seed"
"CA",1.79702917935186,1
"CT",-1.189465633946,1
"MA",-11.1933899421317,1
"RI",-1.65464900108023,1
"VT",-1.73027984720901,1
"All",-3.9178848681856,1
"CA",2.14994472573528,2
"CT",-2.37299721955821,2
"MA",-9.5346555435673,2
"RI",-1.65464900108023,2
"VT",-0.407277438273768,2
"All",-3.9178848681856,2
"CA",1.79702917935185,3
"CT",-4.24069722047362,3
"MA",-10.3088805220463,3
"RI",-1.65464900108023,3
"VT",-1.56892044846985,3
"All",-3.9178848681856,3
"CA",2.14994472573528,4
"CT",-2.37299721955821,4
"MA",-11.1933899421317,4
"RI",-1.65464900108023,4
"VT",-1.35032005339611,4
"All",-3.9178848681856,4
"CA",1.88843326916093,5
"CT",-2.37299721955823,5
"MA",-10.4679587476589,5
"RI",-1.65464900108023,5
"VT",-1.62547180141157,5
"All",-3.9178848681856,5
"CA",1.67169481957383,6
"CT",-2.37299721955821,6
"MA",-10.3088805220463,6
"RI",-1.65464900108023,6
"VT",-0.407277438273742,6
"All",-3.9178848681856,6
"CA",2.11341533453404,7
"CT",-1.09340903791154,7
"MA",-10.3088805220463,7
"RI",-1.65464900108023,7
"VT",-0.824616470476809,7
"All",-3.9178848681856,7
"CA",1.67169481957383,8
"CT",-0.605275564626214,8
"MA",-10.7397368485635,8
"RI",-1.65464900108023,8
"VT",-1.35032005339611,8
"All",-3.53818665478946,8
"CA",1.92480184177231,9
"CT",-2.37299721955821,9
"MA",-11.1933899421317,9
"RI",-1.65464900108023,9
"VT",-0.465171066500565,9
"All",-3.9178848681856,9
"CA",2.18265436287104,10
"CT",-1.09340903791153,10
"MA",-9.5346555435673,10
"RI",-1.65464900108023,10
"VT",-1.73027984720901,10
"All",-3.9178848681856,10
"CA",2.18265436287102,11
"CT",-2.37299721955821,11
"MA",-9.5346555435673,11
"RI",-1.65464900108023,11
"VT",-0.407277438273755,11
"All",-3.9178848681856,11
"CA",2.14994472573528,12
"CT",-1.09340903791153,12
"MA",-9.19872074297162,12
"RI",-1.65464900108023,12
"VT",-0.407277438273755,12
"All",-3.9178848681856,12
"CA",2.11341533453404,13
"CT",-2.37299721955821,13
"MA",-11.1933899421317,13
"RI",-1.65464900108023,13
"VT",-0.68770748550598,13
"All",-4.38840060519195,13
"CA",2.57734428723484,14
"CT",-4.24069722047362,14
"MA",-9.53465554356731,14
"RI",-1.65464900108023,14
"VT",-1.94720141098528,14
"All",-3.9178848681856,14
"CA",2.53795234246908,15
"CT",-1.09340903791153,15
"MA",-11.1933899421317,15
"RI",-1.65464900108023,15
"VT",-0.465171066500565,15
"All",-3.9178848681856,15
"CA",2.11341533453404,16
"CT",-1.09340903791152,16
"MA",-8.37761948292838,16
"RI",-1.65464900108023,16
"VT",-0.767140345001028,16
"All",-3.9178848681856,16
"CA",2.54050863071336,17
"CT",-1.189465633946,17
"MA",-11.1933899421317,17
"RI",-1.65464900108023,17
"VT",-1.56892044846985,17
"All",-3.9178848681856,17
"CA",2.02160731820262,18
"CT",-1.09340903791153,18
"MA",-9.19872074297162,18
"RI",-1.65464900108023,18
"VT",-1.35032005339611,18
"All",-3.9178848681856,18
