"year","ban_year","attempt","tons_pc","y_0","y_0_effect","sample_size"
1999,2007,2,1.08722848977568,1.04954966739111,NA,2
1999,2007,3,1.08722848977568,1.04954966739111,NA,2
1999,2007,4,1.08722848977568,1.04954966739111,NA,2
1999,2007,5,1.08722848977568,1.04954966739111,NA,2
1999,2007,6,1.08722848977568,1.04954966739111,NA,2
1999,2007,7,1.08722848977568,1.04954966739111,NA,2
1999,2007,8,1.08722848977568,1.04954966739111,NA,2
1999,2007,9,1.08722848977568,1.04954966739111,NA,2
1999,2007,10,1.08722848977568,1.04954966739111,NA,2
1999,2007,11,1.08722848977568,1.04954966739111,NA,2
1999,2007,12,1.08722848977568,1.04954966739111,NA,2
1999,2007,13,1.08722848977568,1.04954966739111,NA,2
1999,2007,14,1.08722848977568,1.04954966739111,NA,2
1999,2007,15,1.08722848977568,1.04954966739111,NA,2
1999,2007,16,1.08722848977568,1.04954966739111,NA,2
1999,2007,17,1.08722848977568,1.04954966739111,NA,2
1999,2007,18,1.08722848977568,1.04954966739111,NA,2
1999,2007,19,1.08722848977568,1.04954966739111,NA,2
1999,2007,20,1.08722848977568,1.04954966739111,NA,2
1999,2007,21,1.08722848977568,1.04954966739111,NA,2
1999,2007,22,1.08722848977568,1.04954966739111,NA,2
1999,2007,23,1.08722848977568,1.04954966739111,NA,2
1999,2007,24,1.08722848977568,1.04954966739111,NA,2
1999,2007,25,1.08722848977568,1.04954966739111,NA,2
1999,2007,26,1.08722848977568,1.04954966739111,NA,2
1999,2007,27,1.08722848977568,1.04954966739111,NA,2
1999,2007,28,1.08722848977568,1.04954966739111,NA,2
1999,2007,29,1.08722848977568,1.04954966739111,NA,2
1999,2007,30,1.08722848977568,1.04954966739111,NA,2
1999,2007,31,1.08722848977568,1.04954966739111,NA,2
1999,2007,32,1.08722848977568,1.04954966739111,NA,2
1999,2007,33,1.08722848977568,1.04954966739111,NA,2
1999,2007,34,1.08722848977568,1.04954966739111,NA,2
1999,2007,35,1.08722848977568,1.04954966739111,NA,2
1999,2007,36,1.08722848977568,1.04954966739111,NA,2
1999,2007,37,1.08722848977568,1.04954966739111,NA,2
1999,2007,38,1.08722848977568,1.04954966739111,NA,2
1999,2007,39,1.08722848977568,1.04954966739111,NA,2
1999,2007,40,1.08722848977568,1.04954966739111,NA,2
1999,2007,41,1.08722848977568,1.04954966739111,NA,2
1999,2007,42,1.08722848977568,1.04954966739111,NA,2
1999,2007,43,1.08722848977568,1.04954966739111,NA,2
1999,2007,44,1.08722848977568,1.04954966739111,NA,2
1999,2007,45,1.08722848977568,1.04954966739111,NA,2
1999,2007,46,1.08722848977568,1.04954966739111,NA,2
1999,2007,47,1.08722848977568,1.04954966739111,NA,2
1999,2007,48,1.08722848977568,1.04954966739111,NA,2
1999,2007,49,1.08722848977568,1.04954966739111,NA,2
1999,2007,50,1.08722848977568,1.04954966739111,NA,2
2000,2007,1,1.0981691786903,1.10068701493101,NA,2
2000,2007,2,1.0981691786903,1.10068701493101,NA,2
2000,2007,3,1.0981691786903,1.10068701493101,NA,2
2000,2007,4,1.0981691786903,1.10068701493101,NA,2
2000,2007,5,1.0981691786903,1.10068701493101,NA,2
2000,2007,6,1.0981691786903,1.10068701493101,NA,2
2000,2007,7,1.0981691786903,1.10068701493101,NA,2
2000,2007,8,1.0981691786903,1.10068701493101,NA,2
2000,2007,9,1.0981691786903,1.10068701493101,NA,2
2000,2007,10,1.0981691786903,1.10068701493101,NA,2
2000,2007,11,1.0981691786903,1.10068701493101,NA,2
2000,2007,12,1.0981691786903,1.10068701493101,NA,2
2000,2007,13,1.0981691786903,1.10068701493101,NA,2
2000,2007,14,1.0981691786903,1.10068701493101,NA,2
2000,2007,15,1.0981691786903,1.10068701493101,NA,2
2000,2007,16,1.0981691786903,1.10068701493101,NA,2
2000,2007,17,1.0981691786903,1.10068701493101,NA,2
2000,2007,18,1.0981691786903,1.10068701493101,NA,2
2000,2007,19,1.0981691786903,1.10068701493101,NA,2
2000,2007,20,1.0981691786903,1.10068701493101,NA,2
2000,2007,21,1.0981691786903,1.10068701493101,NA,2
2000,2007,22,1.0981691786903,1.10068701493101,NA,2
2000,2007,23,1.0981691786903,1.10068701493101,NA,2
2000,2007,24,1.0981691786903,1.10068701493101,NA,2
2000,2007,25,1.0981691786903,1.10068701493101,NA,2
2000,2007,26,1.0981691786903,1.10068701493101,NA,2
2000,2007,27,1.0981691786903,1.10068701493101,NA,2
2000,2007,28,1.0981691786903,1.10068701493101,NA,2
2000,2007,29,1.0981691786903,1.10068701493101,NA,2
2000,2007,30,1.0981691786903,1.10068701493101,NA,2
2000,2007,31,1.0981691786903,1.10068701493101,NA,2
2000,2007,32,1.0981691786903,1.10068701493101,NA,2
2000,2007,33,1.0981691786903,1.10068701493101,NA,2
2000,2007,34,1.0981691786903,1.10068701493101,NA,2
2000,2007,35,1.0981691786903,1.10068701493101,NA,2
2000,2007,36,1.0981691786903,1.10068701493101,NA,2
2000,2007,37,1.0981691786903,1.10068701493101,NA,2
2000,2007,38,1.0981691786903,1.10068701493101,NA,2
2000,2007,39,1.0981691786903,1.10068701493101,NA,2
2000,2007,40,1.0981691786903,1.10068701493101,NA,2
2000,2007,41,1.0981691786903,1.10068701493101,NA,2
2000,2007,42,1.0981691786903,1.10068701493101,NA,2
2000,2007,43,1.0981691786903,1.10068701493101,NA,2
2000,2007,44,1.0981691786903,1.10068701493101,NA,2
2000,2007,45,1.0981691786903,1.10068701493101,NA,2
2000,2007,46,1.0981691786903,1.10068701493101,NA,2
2000,2007,47,1.0981691786903,1.10068701493101,NA,2
2000,2007,48,1.0981691786903,1.10068701493101,NA,2
2000,2007,49,1.0981691786903,1.10068701493101,NA,2
2000,2007,50,1.0981691786903,1.10068701493101,NA,2
2001,2007,1,1.11251033717925,1.07988482586246,NA,2
2001,2007,2,1.11251033717925,1.07988482586246,NA,2
2001,2007,3,1.11251033717925,1.07988482586246,NA,2
2001,2007,4,1.11251033717925,1.07988482586246,NA,2
2001,2007,5,1.11251033717925,1.07988482586246,NA,2
2001,2007,6,1.11251033717925,1.07988482586246,NA,2
2001,2007,7,1.11251033717925,1.07988482586246,NA,2
2001,2007,8,1.11251033717925,1.07988482586246,NA,2
2001,2007,9,1.11251033717925,1.07988482586246,NA,2
2001,2007,10,1.11251033717925,1.07988482586246,NA,2
2001,2007,11,1.11251033717925,1.07988482586246,NA,2
2001,2007,12,1.11251033717925,1.07988482586246,NA,2
2001,2007,13,1.11251033717925,1.07988482586246,NA,2
2001,2007,14,1.11251033717925,1.07988482586246,NA,2
2001,2007,15,1.11251033717925,1.07988482586246,NA,2
2001,2007,16,1.11251033717925,1.07988482586246,NA,2
2001,2007,17,1.11251033717925,1.07988482586246,NA,2
2001,2007,18,1.11251033717925,1.07988482586246,NA,2
2001,2007,19,1.11251033717925,1.07988482586246,NA,2
2001,2007,20,1.11251033717925,1.07988482586246,NA,2
2001,2007,21,1.11251033717925,1.07988482586246,NA,2
2001,2007,22,1.11251033717925,1.07988482586246,NA,2
2001,2007,23,1.11251033717925,1.07988482586246,NA,2
2001,2007,24,1.11251033717925,1.07988482586246,NA,2
2001,2007,25,1.11251033717925,1.07988482586246,NA,2
2001,2007,26,1.11251033717925,1.07988482586246,NA,2
2001,2007,27,1.11251033717925,1.07988482586246,NA,2
2001,2007,28,1.11251033717925,1.07988482586246,NA,2
2001,2007,29,1.11251033717925,1.07988482586246,NA,2
2001,2007,30,1.11251033717925,1.07988482586246,NA,2
2001,2007,31,1.11251033717925,1.07988482586246,NA,2
2001,2007,32,1.11251033717925,1.07988482586246,NA,2
2001,2007,33,1.11251033717925,1.07988482586246,NA,2
2001,2007,34,1.11251033717925,1.07988482586246,NA,2
2001,2007,35,1.11251033717925,1.07988482586246,NA,2
2001,2007,36,1.11251033717925,1.07988482586246,NA,2
2001,2007,37,1.11251033717925,1.07988482586246,NA,2
2001,2007,38,1.11251033717925,1.07988482586246,NA,2
2001,2007,39,1.11251033717925,1.07988482586246,NA,2
2001,2007,40,1.11251033717925,1.07988482586246,NA,2
2001,2007,41,1.11251033717925,1.07988482586246,NA,2
2001,2007,42,1.11251033717925,1.07988482586246,NA,2
2001,2007,43,1.11251033717925,1.07988482586246,NA,2
2001,2007,44,1.11251033717925,1.07988482586246,NA,2
2001,2007,45,1.11251033717925,1.07988482586246,NA,2
2001,2007,46,1.11251033717925,1.07988482586246,NA,2
2001,2007,47,1.11251033717925,1.07988482586246,NA,2
2001,2007,48,1.11251033717925,1.07988482586246,NA,2
2001,2007,49,1.11251033717925,1.07988482586246,NA,2
2001,2007,50,1.11251033717925,1.07988482586246,NA,2
2002,2007,1,1.10557731966137,1.09782040420044,NA,2
2002,2007,2,1.10557731966137,1.09782040420044,NA,2
2002,2007,3,1.10557731966137,1.09782040420044,NA,2
2002,2007,4,1.10557731966137,1.09782040420044,NA,2
2002,2007,5,1.10557731966137,1.09782040420044,NA,2
2002,2007,6,1.10557731966137,1.09782040420044,NA,2
2002,2007,7,1.10557731966137,1.09782040420044,NA,2
2002,2007,8,1.10557731966137,1.09782040420044,NA,2
2002,2007,9,1.10557731966137,1.09782040420044,NA,2
2002,2007,10,1.10557731966137,1.09782040420044,NA,2
2002,2007,11,1.10557731966137,1.09782040420044,NA,2
2002,2007,12,1.10557731966137,1.09782040420044,NA,2
2002,2007,13,1.10557731966137,1.09782040420044,NA,2
2002,2007,14,1.10557731966137,1.09782040420044,NA,2
2002,2007,15,1.10557731966137,1.09782040420044,NA,2
2002,2007,16,1.10557731966137,1.09782040420044,NA,2
2002,2007,17,1.10557731966137,1.09782040420044,NA,2
2002,2007,18,1.10557731966137,1.09782040420044,NA,2
2002,2007,19,1.10557731966137,1.09782040420044,NA,2
2002,2007,20,1.10557731966137,1.09782040420044,NA,2
2002,2007,21,1.10557731966137,1.09782040420044,NA,2
2002,2007,22,1.10557731966137,1.09782040420044,NA,2
2002,2007,23,1.10557731966137,1.09782040420044,NA,2
2002,2007,24,1.10557731966137,1.09782040420044,NA,2
2002,2007,25,1.10557731966137,1.09782040420044,NA,2
2002,2007,26,1.10557731966137,1.09782040420044,NA,2
2002,2007,27,1.10557731966137,1.09782040420044,NA,2
2002,2007,28,1.10557731966137,1.09782040420044,NA,2
2002,2007,29,1.10557731966137,1.09782040420044,NA,2
2002,2007,30,1.10557731966137,1.09782040420044,NA,2
2002,2007,31,1.10557731966137,1.09782040420044,NA,2
2002,2007,32,1.10557731966137,1.09782040420044,NA,2
2002,2007,33,1.10557731966137,1.09782040420044,NA,2
2002,2007,34,1.10557731966137,1.09782040420044,NA,2
2002,2007,35,1.10557731966137,1.09782040420044,NA,2
2002,2007,36,1.10557731966137,1.09782040420044,NA,2
2002,2007,37,1.10557731966137,1.09782040420044,NA,2
2002,2007,38,1.10557731966137,1.09782040420044,NA,2
2002,2007,39,1.10557731966137,1.09782040420044,NA,2
2002,2007,40,1.10557731966137,1.09782040420044,NA,2
2002,2007,41,1.10557731966137,1.09782040420044,NA,2
2002,2007,42,1.10557731966137,1.09782040420044,NA,2
2002,2007,43,1.10557731966137,1.09782040420044,NA,2
2002,2007,44,1.10557731966137,1.09782040420044,NA,2
2002,2007,45,1.10557731966137,1.09782040420044,NA,2
2002,2007,46,1.10557731966137,1.09782040420044,NA,2
2002,2007,47,1.10557731966137,1.09782040420044,NA,2
2002,2007,48,1.10557731966137,1.09782040420044,NA,2
2002,2007,49,1.10557731966137,1.09782040420044,NA,2
2002,2007,50,1.10557731966137,1.09782040420044,NA,2
2003,2007,1,1.16032154565164,1.12822448781173,NA,2
2003,2007,2,1.16032154565164,1.12822448781173,NA,2
2003,2007,3,1.16032154565164,1.12822448781173,NA,2
2003,2007,4,1.16032154565164,1.12822448781173,NA,2
2003,2007,5,1.16032154565164,1.12822448781173,NA,2
2003,2007,6,1.16032154565164,1.12822448781173,NA,2
2003,2007,7,1.16032154565164,1.12822448781173,NA,2
2003,2007,8,1.16032154565164,1.12822448781173,NA,2
2003,2007,9,1.16032154565164,1.12822448781173,NA,2
2003,2007,10,1.16032154565164,1.12822448781173,NA,2
2003,2007,11,1.16032154565164,1.12822448781173,NA,2
2003,2007,12,1.16032154565164,1.12822448781173,NA,2
2003,2007,13,1.16032154565164,1.12822448781173,NA,2
2003,2007,14,1.16032154565164,1.12822448781173,NA,2
2003,2007,15,1.16032154565164,1.12822448781173,NA,2
2003,2007,16,1.16032154565164,1.12822448781173,NA,2
2003,2007,17,1.16032154565164,1.12822448781173,NA,2
2003,2007,18,1.16032154565164,1.12822448781173,NA,2
2003,2007,19,1.16032154565164,1.12822448781173,NA,2
2003,2007,20,1.16032154565164,1.12822448781173,NA,2
2003,2007,21,1.16032154565164,1.12822448781173,NA,2
2003,2007,22,1.16032154565164,1.12822448781173,NA,2
2003,2007,23,1.16032154565164,1.12822448781173,NA,2
2003,2007,24,1.16032154565164,1.12822448781173,NA,2
2003,2007,25,1.16032154565164,1.12822448781173,NA,2
2003,2007,26,1.16032154565164,1.12822448781173,NA,2
2003,2007,27,1.16032154565164,1.12822448781173,NA,2
2003,2007,28,1.16032154565164,1.12822448781173,NA,2
2003,2007,29,1.16032154565164,1.12822448781173,NA,2
2003,2007,30,1.16032154565164,1.12822448781173,NA,2
2003,2007,31,1.16032154565164,1.12822448781173,NA,2
2003,2007,32,1.16032154565164,1.12822448781173,NA,2
2003,2007,33,1.16032154565164,1.12822448781173,NA,2
2003,2007,34,1.16032154565164,1.12822448781173,NA,2
2003,2007,35,1.16032154565164,1.12822448781173,NA,2
2003,2007,36,1.16032154565164,1.12822448781173,NA,2
2003,2007,37,1.16032154565164,1.12822448781173,NA,2
2003,2007,38,1.16032154565164,1.12822448781173,NA,2
2003,2007,39,1.16032154565164,1.12822448781173,NA,2
2003,2007,40,1.16032154565164,1.12822448781173,NA,2
2003,2007,41,1.16032154565164,1.12822448781173,NA,2
2003,2007,42,1.16032154565164,1.12822448781173,NA,2
2003,2007,43,1.16032154565164,1.12822448781173,NA,2
2003,2007,44,1.16032154565164,1.12822448781173,NA,2
2003,2007,45,1.16032154565164,1.12822448781173,NA,2
2003,2007,46,1.16032154565164,1.12822448781173,NA,2
2003,2007,47,1.16032154565164,1.12822448781173,NA,2
2003,2007,48,1.16032154565164,1.12822448781173,NA,2
2003,2007,49,1.16032154565164,1.12822448781173,NA,2
2003,2007,50,1.16032154565164,1.12822448781173,NA,2
2004,2007,1,1.16938478725383,1.1498779487907,NA,2
2004,2007,2,1.16938478725383,1.1498779487907,NA,2
2004,2007,3,1.16938478725383,1.1498779487907,NA,2
2004,2007,4,1.16938478725383,1.1498779487907,NA,2
2004,2007,5,1.16938478725383,1.1498779487907,NA,2
2004,2007,6,1.16938478725383,1.1498779487907,NA,2
2004,2007,7,1.16938478725383,1.1498779487907,NA,2
2004,2007,8,1.16938478725383,1.1498779487907,NA,2
2004,2007,9,1.16938478725383,1.1498779487907,NA,2
2004,2007,10,1.16938478725383,1.1498779487907,NA,2
2004,2007,11,1.16938478725383,1.1498779487907,NA,2
2004,2007,12,1.16938478725383,1.1498779487907,NA,2
2004,2007,13,1.16938478725383,1.1498779487907,NA,2
2004,2007,14,1.16938478725383,1.1498779487907,NA,2
2004,2007,15,1.16938478725383,1.1498779487907,NA,2
2004,2007,16,1.16938478725383,1.1498779487907,NA,2
2004,2007,17,1.16938478725383,1.1498779487907,NA,2
2004,2007,18,1.16938478725383,1.1498779487907,NA,2
2004,2007,19,1.16938478725383,1.1498779487907,NA,2
2004,2007,20,1.16938478725383,1.1498779487907,NA,2
2004,2007,21,1.16938478725383,1.1498779487907,NA,2
2004,2007,22,1.16938478725383,1.1498779487907,NA,2
2004,2007,23,1.16938478725383,1.1498779487907,NA,2
2004,2007,24,1.16938478725383,1.1498779487907,NA,2
2004,2007,25,1.16938478725383,1.1498779487907,NA,2
2004,2007,26,1.16938478725383,1.1498779487907,NA,2
2004,2007,27,1.16938478725383,1.1498779487907,NA,2
2004,2007,28,1.16938478725383,1.1498779487907,NA,2
2004,2007,29,1.16938478725383,1.1498779487907,NA,2
2004,2007,30,1.16938478725383,1.1498779487907,NA,2
2004,2007,31,1.16938478725383,1.1498779487907,NA,2
2004,2007,32,1.16938478725383,1.1498779487907,NA,2
2004,2007,33,1.16938478725383,1.1498779487907,NA,2
2004,2007,34,1.16938478725383,1.1498779487907,NA,2
2004,2007,35,1.16938478725383,1.1498779487907,NA,2
2004,2007,36,1.16938478725383,1.1498779487907,NA,2
2004,2007,37,1.16938478725383,1.1498779487907,NA,2
2004,2007,38,1.16938478725383,1.1498779487907,NA,2
2004,2007,39,1.16938478725383,1.1498779487907,NA,2
2004,2007,40,1.16938478725383,1.1498779487907,NA,2
2004,2007,41,1.16938478725383,1.1498779487907,NA,2
2004,2007,42,1.16938478725383,1.1498779487907,NA,2
2004,2007,43,1.16938478725383,1.1498779487907,NA,2
2004,2007,44,1.16938478725383,1.1498779487907,NA,2
2004,2007,45,1.16938478725383,1.1498779487907,NA,2
2004,2007,46,1.16938478725383,1.1498779487907,NA,2
2004,2007,47,1.16938478725383,1.1498779487907,NA,2
2004,2007,48,1.16938478725383,1.1498779487907,NA,2
2004,2007,49,1.16938478725383,1.1498779487907,NA,2
2004,2007,50,1.16938478725383,1.1498779487907,NA,2
2005,2007,1,1.20462414313028,1.20209608452957,NA,2
2005,2007,2,1.20462414313028,1.20209608452957,NA,2
2005,2007,3,1.20462414313028,1.20209608452957,NA,2
2005,2007,4,1.20462414313028,1.20209608452957,NA,2
2005,2007,5,1.20462414313028,1.20209608452957,NA,2
2005,2007,6,1.20462414313028,1.20209608452957,NA,2
2005,2007,7,1.20462414313028,1.20209608452957,NA,2
2005,2007,8,1.20462414313028,1.20209608452957,NA,2
2005,2007,9,1.20462414313028,1.20209608452957,NA,2
2005,2007,10,1.20462414313028,1.20209608452957,NA,2
2005,2007,11,1.20462414313028,1.20209608452957,NA,2
2005,2007,12,1.20462414313028,1.20209608452957,NA,2
2005,2007,13,1.20462414313028,1.20209608452957,NA,2
2005,2007,14,1.20462414313028,1.20209608452957,NA,2
2005,2007,15,1.20462414313028,1.20209608452957,NA,2
2005,2007,16,1.20462414313028,1.20209608452957,NA,2
2005,2007,17,1.20462414313028,1.20209608452957,NA,2
2005,2007,18,1.20462414313028,1.20209608452957,NA,2
2005,2007,19,1.20462414313028,1.20209608452957,NA,2
2005,2007,20,1.20462414313028,1.20209608452957,NA,2
2005,2007,21,1.20462414313028,1.20209608452957,NA,2
2005,2007,22,1.20462414313028,1.20209608452957,NA,2
2005,2007,23,1.20462414313028,1.20209608452957,NA,2
2005,2007,24,1.20462414313028,1.20209608452957,NA,2
2005,2007,25,1.20462414313028,1.20209608452957,NA,2
2005,2007,26,1.20462414313028,1.20209608452957,NA,2
2005,2007,27,1.20462414313028,1.20209608452957,NA,2
2005,2007,28,1.20462414313028,1.20209608452957,NA,2
2005,2007,29,1.20462414313028,1.20209608452957,NA,2
2005,2007,30,1.20462414313028,1.20209608452957,NA,2
2005,2007,31,1.20462414313028,1.20209608452957,NA,2
2005,2007,32,1.20462414313028,1.20209608452957,NA,2
2005,2007,33,1.20462414313028,1.20209608452957,NA,2
2005,2007,34,1.20462414313028,1.20209608452957,NA,2
2005,2007,35,1.20462414313028,1.20209608452957,NA,2
2005,2007,36,1.20462414313028,1.20209608452957,NA,2
2005,2007,37,1.20462414313028,1.20209608452957,NA,2
2005,2007,38,1.20462414313028,1.20209608452957,NA,2
2005,2007,39,1.20462414313028,1.20209608452957,NA,2
2005,2007,40,1.20462414313028,1.20209608452957,NA,2
2005,2007,41,1.20462414313028,1.20209608452957,NA,2
2005,2007,42,1.20462414313028,1.20209608452957,NA,2
2005,2007,43,1.20462414313028,1.20209608452957,NA,2
2005,2007,44,1.20462414313028,1.20209608452957,NA,2
2005,2007,45,1.20462414313028,1.20209608452957,NA,2
2005,2007,46,1.20462414313028,1.20209608452957,NA,2
2005,2007,47,1.20462414313028,1.20209608452957,NA,2
2005,2007,48,1.20462414313028,1.20209608452957,NA,2
2005,2007,49,1.20462414313028,1.20209608452957,NA,2
2005,2007,50,1.20462414313028,1.20209608452957,NA,2
2006,2007,1,1.14937933309561,1.15576956485976,NA,2
2006,2007,2,1.14937933309561,1.15576956485976,NA,2
2006,2007,3,1.14937933309561,1.15576956485976,NA,2
2006,2007,4,1.14937933309561,1.15576956485976,NA,2
2006,2007,5,1.14937933309561,1.15576956485976,NA,2
2006,2007,6,1.14937933309561,1.15576956485976,NA,2
2006,2007,7,1.14937933309561,1.15576956485976,NA,2
2006,2007,8,1.14937933309561,1.15576956485976,NA,2
2006,2007,9,1.14937933309561,1.15576956485976,NA,2
2006,2007,10,1.14937933309561,1.15576956485976,NA,2
2006,2007,11,1.14937933309561,1.15576956485976,NA,2
2006,2007,12,1.14937933309561,1.15576956485976,NA,2
2006,2007,13,1.14937933309561,1.15576956485976,NA,2
2006,2007,14,1.14937933309561,1.15576956485976,NA,2
2006,2007,15,1.14937933309561,1.15576956485976,NA,2
2006,2007,16,1.14937933309561,1.15576956485976,NA,2
2006,2007,17,1.14937933309561,1.15576956485976,NA,2
2006,2007,18,1.14937933309561,1.15576956485976,NA,2
2006,2007,19,1.14937933309561,1.15576956485976,NA,2
2006,2007,20,1.14937933309561,1.15576956485976,NA,2
2006,2007,21,1.14937933309561,1.15576956485976,NA,2
2006,2007,22,1.14937933309561,1.15576956485976,NA,2
2006,2007,23,1.14937933309561,1.15576956485976,NA,2
2006,2007,24,1.14937933309561,1.15576956485976,NA,2
2006,2007,25,1.14937933309561,1.15576956485976,NA,2
2006,2007,26,1.14937933309561,1.15576956485976,NA,2
2006,2007,27,1.14937933309561,1.15576956485976,NA,2
2006,2007,28,1.14937933309561,1.15576956485976,NA,2
2006,2007,29,1.14937933309561,1.15576956485976,NA,2
2006,2007,30,1.14937933309561,1.15576956485976,NA,2
