"att2","mape","r_sq","treated_location","treated_state_2","sample_size"
0.182205740953867,0.013130923848197,0.254873558388134,"AL","MA",2
0.0300757204704105,0.0121174918108232,0.946178342935386,"AZ","MA",2
-0.223107258348265,0.227321197123207,0.903207084609516,"CO","MA",2
0.488038831888793,0.598736753114519,0.262940902307413,"DE","MA",2
0.0821499100863062,0.0055158705773474,0.551737533260468,"FL","MA",2
-0.0449642174986187,0.0116788363795386,0.387556218845953,"GA","MA",2
-0.00977036240488405,0.00391113583445228,0.505536743708776,"IA","MA",2
0.0576280621476094,0.00519250590665463,0.757413299929527,"IL","MA",2
-0.244046815911415,0.0219421410700223,0.514535184434058,"IN","MA",2
0.41094109088402,0.00898156423972223,0.410766899260629,"KY","MA",2
-0.233344626906657,0.0391008306702903,0.276996150861654,"MD","MA",2
0.0176238792101819,0.0198384277505813,0.311045891197735,"MI","MA",2
-0.0202034005739399,0.0179146601638092,0.188697612248558,"MN","MA",2
-0.0546649960213148,0.00103000122687067,0.458428105518467,"MO","MA",2
0.00344956860344315,0.0114698157260606,0.996355291328096,"MS","MA",2
-0.0230990907390796,0.00220017735564033,0.840414237434016,"NC","MA",2
0.13439356413369,0.0045791637721491,0.722857173822482,"NJ","MA",2
0.209816971553364,0.0998747401225933,0.0296673513812336,"NM","MA",2
-0.0479637921540306,0.014343187694123,0.461342958075905,"NY","MA",2
-0.288299317996361,0.0134232381154469,0.494212470747023,"OH","MA",2
0.242273070113907,0.0371248182754599,0.995140169321473,"OK","MA",2
0.261254397989929,0.00954688741014532,0.923717297754283,"OR","MA",2
-0.0175900153764182,0.0025006316469,0.14496662850432,"PA","MA",2
0.189514663600302,0.020360324402767,0.481234405937342,"SC","MA",2
-0.108478780188763,0.0362053683521304,0.999904104546177,"TN","MA",2
-0.0381160243121281,0.0121548064741709,0.423156405119777,"TX","MA",2
0.185676998655954,0.0127083287294323,0.299135457460383,"UT","MA",2
-0.194185371275357,0.010120977584034,0.901220293001106,"WA","MA",2
-0.141719975201552,0.00451416049190656,0.413162711618437,"WI","MA",2
0.0428377821070448,0.0480080779102269,0.401425110064135,"AL","CA",2
0.0749413840637746,0.00096918826036593,0.12010963302247,"AZ","CA",2
-0.0166892088285502,0.0340094759134007,0.476562096148427,"CO","CA",2
-0.121643124953079,0.317981245152916,0.103194031580505,"DE","CA",2
0.0946083286228806,0.0241550439577112,0.706610493796869,"FL","CA",2
0.117787838108096,0.0137513713853817,0.373842714004487,"GA","CA",2
0.0578572631894308,0.00359851094364124,0.442634475845935,"IA","CA",2
-0.00735057623540751,0.0212307827129791,0.235870615998768,"IL","CA",2
-0.116375345453631,0.00940539500216047,0.462982349790313,"IN","CA",2
0.261698718978853,0.0277358981735996,0.755501499783725,"KY","CA",2
-0.17052289278746,0.124289237110686,0.619523664735215,"MD","CA",2
-0.0090492754910103,0.0215326882546696,0.427856620514939,"MI","CA",2
-0.128592179173456,0.0133477237221925,0.511320950000234,"MN","CA",2
0.120470751639349,0.00957293384393321,0.183623935509926,"MO","CA",2
-0.017694902723929,0.017298222531978,0.519422662711611,"MS","CA",2
0.0252786567492349,0.000697024659380522,0.668520446184653,"NC","CA",2
0.0187442118489135,0.0061905836209549,0.183394439764779,"NJ","CA",2
0.165759037378086,0.0294965756100343,0.0167608842863338,"NM","CA",2
-0.0302656211597204,0.0114898134720311,0.276267088664967,"NY","CA",2
-0.0224636148540588,0.015637964834752,0.828644457970045,"OH","CA",2
-0.0466732614823471,0.00895436021914265,0.262738216096804,"OK","CA",2
0.0359358078826014,0.00664023568431831,0.0614188741883269,"OR","CA",2
0.0882408991487958,0.00599078087016786,0.091960946637527,"PA","CA",2
-0.0551838558339753,0.0242954593410765,0.0685894082458142,"SC","CA",2
-0.100129946879374,0.00265982142060645,0.337528325324164,"TN","CA",2
0.033426311249809,0.0087729879105625,0.338879247157287,"TX","CA",2
0.0970772000767156,0.0139902065583521,0.34394590874487,"UT","CA",2
0.0304532501043792,0.0044634578896418,0.858088084304468,"WA","CA",2
-0.0259668574636983,0.00781591268865981,0.517827128611594,"WI","CA",2
0.227622716840474,0.022901608311133,0.214499207401222,"AL","CT",2
-0.0250767946469536,0.0131548399585545,0.984612398486008,"AZ","CT",2
-0.187603495919308,0.187028554866407,0.673644148815914,"CO","CT",2
0.52392075525366,0.840537193639201,0.424651911211359,"DE","CT",2
0.108216796753539,0.00382220465065643,0.997203034551314,"FL","CT",2
-0.010689151051764,0.00838603378605098,0.885704267690057,"GA","CT",2
0.0503934684533181,0.0999414709869164,0.0990307520605063,"IA","CT",2
0.00380445799904115,0.0305512717700225,0.691304460018642,"IL","CT",2
-0.0711167399416705,0.023521905847966,0.999604986414942,"IN","CT",2
0.245094616467903,0.000919622344748747,0.637519921386878,"KY","CT",2
-0.177949482019558,0.181542017427245,0.872124073090802,"MD","CT",2
-0.00420192186557371,0.00793238228967566,0.686414774046208,"MI","CT",2
-0.0494308446551327,0.0236962866026775,0.868470973955046,"MN","CT",2
0.0570009760453725,0.00582178377687071,0.237956183915785,"MO","CT",2
0.00307152113532695,0.00196759443987079,0.577739103816345,"MS","CT",2
-0.034777667699571,0.00413374429782754,0.191408562631591,"NC","CT",2
0.00741736127295249,0.00648368640869029,0.695199450924516,"NJ","CT",2
0.23499755262885,0.17933021156028,0.457260289758321,"NM","CT",2
-0.116668737670957,0.0325477707376243,0.451633669165303,"NY","CT",2
