"year","county_id","intercept2","intercept","ban_year","attempt","tons_pc","y","y_0","effect_size","treated_state","y_0_effect"
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,1,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,2,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,3,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,4,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,5,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,6,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,7,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,8,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,9,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,10,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,11,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,12,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,13,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,14,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,15,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,16,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,17,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,18,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,19,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,20,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,21,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,22,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,23,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,24,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,25,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,26,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,27,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,28,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,29,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,30,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,31,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,32,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,33,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,34,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,35,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,36,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,37,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,38,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,39,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,40,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
2006,"CA",-0.0954365136336603,-0.0955193870790874,2016,41,1.14985631906453,1.17152271413205,1.07608620049839,NA,"CA",NA
