"county_id","actual_treatment_effect","seed"
"CA",5.30529758972727,1
"CT",-2.45910878455721,1
"MA",-9.98305628692723,1
"RI",-2.2412972550945,1
"VT",-1.49403125570999,1
"All",-2.69791099936365,1
"CA",5.3883585716714,2
"CT",-1.26816601123916,2
"MA",-8.17954024802393,2
"RI",-2.2412972550945,2
"VT",-0.16459753104818,2
"All",-2.09467578882404,2
"CA",4.84680548759074,3
"CT",-2.45910878455721,3
"MA",-7.29191452713928,3
"RI",-4.16860991127275,3
"VT",-1.33187663715162,3
"All",-2.20908083259641,3
"CA",4.93412957938535,4
"CT",-2.45910878455721,4
"MA",-8.17954024802394,4
"RI",-4.16860991127275,4
"VT",-1.11222092330954,4
"All",-2.25525529909841,4
"CA",5.3883585716714,5
"CT",-5.42886028312409,5
"MA",-7.29191452713928,5
"RI",-2.24129725509451,5
"VT",-0.740279742071743,5
"All",-2.56055480166334,5
"CA",5.3883585716714,6
"CT",-2.03318458517489,6
"MA",-9.98305628692723,6
"RI",-4.16860991127275,6
"VT",-0.164597531048177,6
"All",-2.70057431267233,6
"CA",4.84680548759074,7
"CT",-2.4591087845572,7
"MA",-8.17954024802393,7
"RI",-4.16860991127275,7
"VT",-2.72223678959312,7
"All",-3.09286516596921,7
"CA",5.46091910149251,8
"CT",-2.45910878455721,8
"MA",-7.29191452713928,8
"RI",-4.16860991127275,8
"VT",-1.11222092330953,8
"All",-2.53354661787381,8
"CA",5.46091910149252,9
"CT",-2.45910878455721,9
"MA",-8.17954024802393,9
"RI",-4.16860991127275,9
"VT",-1.33187663715162,9
"All",-2.10350449494415,9
"CA",5.46091910149251,10
"CT",-2.45910878455721,10
"MA",-8.17954024802394,10
"RI",-4.16860991127275,10
"VT",-1.49403125571001,10
"All",-2.77229212143935,10
"CA",5.38835857167141,11
"CT",-2.45910878455721,11
"MA",-9.98305628692723,11
"RI",-2.2412972550945,11
"VT",-0.164597531048177,11
"All",-2.2048996101596,11
"CA",2.29615029326724,12
"CT",-2.45910878455721,12
"MA",-7.29191452713926,12
"RI",-2.2412972550945,12
"VT",-0.164597531048177,12
"All",-2.58420292717322,12
"CA",5.66597215990411,13
"CT",-2.45910878455721,13
"MA",-8.84126200220089,13
"RI",-4.16860991127275,13
"VT",-0.517979129503482,13
"All",-3.37596142938833,13
"CA",2.69483244795705,14
"CT",-5.4288602831241,14
"MA",-8.17954024802393,14
"RI",-2.24129725509451,14
"VT",-1.71199591152606,14
"All",-2.38214893926878,14
"CA",5.66597215990411,15
"CT",-2.45910878455721,15
"MA",-8.17954024802393,15
"RI",-4.16860991127274,15
"VT",-1.89537228292067,15
"All",-2.08173313349378,15
"CA",2.15136673316163,16
"CT",-2.45910878455721,16
"MA",-8.17954024802393,16
"RI",-2.2412972550945,16
"VT",-0.526214351872319,16
"All",-2.20290422429196,16
"CA",5.6327160303621,17
"CT",-2.45910878455721,17
"MA",-7.29191452713928,17
"RI",-4.16860991127275,17
"VT",-1.33187663715162,17
"All",-2.0130217701628,17
"CA",5.46091910149251,18
"CT",-2.45910878455721,18
"MA",-8.17954024802393,18
"RI",-2.24129725509451,18
"VT",-1.11222092330953,18
"All",-3.15322430556381,18
"CA",4.93412957938535,19
"CT",-5.4288602831241,19
"MA",-9.13011914801763,19
"RI",-4.16860991127275,19
"VT",-1.89537228292067,19
"All",-2.46546880048385,19
"CA",4.93412957938535,20
"CT",-2.45910878455721,20
"MA",-8.17954024802393,20
"RI",-2.24129725509451,20
"VT",-1.33187663715163,20
"All",-2.15288465281081,20
"CA",5.30529758972727,21
"CT",-5.4288602831241,21
"MA",-8.17954024802393,21
"RI",-2.24129725509451,21
"VT",-1.33187663715162,21
"All",-2.41552359202923,21
"CA",4.84680548759074,22
"CT",-5.4288602831241,22
"MA",-9.98305628692723,22
"RI",-4.16860991127275,22
"VT",-0.16459753104818,22
"All",-2.15917458227611,22
"CA",5.6327160303621,23
"CT",-2.45910878455721,23
"MA",-8.17954024802393,23
"RI",-4.16860991127275,23
"VT",-1.11222092330953,23
"All",-2.22667173831017,23
"CA",4.84680548759074,24
"CT",-5.4288602831241,24
"MA",-8.17954024802393,24
"RI",-3.26732540653943,24
"VT",-0.526214351872319,24
"All",-2.47837205093049,24
"CA",2.69483244795706,25
"CT",-5.42886028312409,25
"MA",-9.13011914801763,25
"RI",-4.16860991127275,25
"VT",-1.11222092330954,25
"All",-2.04970050780818,25
"CA",4.84680548759074,26
"CT",-2.45910878455721,26
"MA",-8.17954024802393,26
"RI",-2.24129725509451,26
"VT",-1.33187663715163,26
"All",-2.01104758468665,26
"CA",4.93412957938535,27
"CT",-2.45910878455721,27
"MA",-8.17954024802393,27
"RI",-4.16860991127275,27
"VT",-0.164597531048177,27
"All",-2.22655680819618,27
"CA",4.93412957938535,28
"CT",-1.26816601123916,28
"MA",-8.17954024802393,28
"RI",-4.16860991127274,28
"VT",-2.63060673141317,28
"All",-2.25718938023014,28
"CA",5.46091910149251,29
"CT",-5.4288602831241,29
"MA",-7.29191452713928,29
"RI",-4.16860991127274,29
"VT",-0.164597531048177,29
"All",-2.27439152509479,29
"CA",5.3883585716714,30
"CT",-2.45910878455721,30
"MA",-8.17954024802393,30
"RI",-4.16860991127275,30
"VT",-0.16459753104818,30
"All",-2.90334169284092,30
"CA",5.3883585716714,31
"CT",-2.45910878455721,31
"MA",-8.17954024802393,31
"RI",-4.16860991127275,31
"VT",-0.612322585488566,31
"All",-2.01975647100075,31
"CA",5.46091910149251,32
