"county_id","actual_treatment_effect","seed"
"VT",-1.97346837856087,15
"All",-3.57954359609613,15
"CA",2.43269945609123,16
"CT",-4.97747559564714,16
"MA",-9.85396580267733,16
"RI",-2.32994404656151,16
"VT",-2.36552907604227,16
"All",-2.6491844149999,16
"CA",2.5535198398641,17
"CT",-4.97747559564714,17
"MA",-10.6271516361843,17
"RI",-2.51228292805232,17
"VT",-3.6490433766646,17
"All",-3.31772500777996,17
"CA",2.32994868475465,18
"CT",-4.97747559564714,18
"MA",-10.4663707186977,18
"RI",-2.32994404656152,18
"VT",-2.36552907604226,18
"All",-3.44697651747065,18
"CA",1.93054293927862,19
"CT",-4.97747559564714,19
"MA",-10.8560118664163,19
"RI",-1.70497287148228,19
"VT",-2.21623330123717,19
"All",-2.66783770338175,19
"CA",2.67021706387268,20
"CT",-4.97747559564714,20
"MA",-10.5082247561558,20
"RI",-2.32994404656152,20
"VT",-2.36552907604227,20
"All",-3.44828550094308,20
"CA",2.74486895400304,21
"CT",-4.97747559564714,21
"MA",-10.6271516361843,21
"RI",-2.77581599539013,21
"VT",-1.97346837856087,21
"All",-2.62059368010987,21
"CA",2.32994868475465,22
"CT",-4.97747559564714,22
"MA",-10.6271516361843,22
"RI",-2.17946975212783,22
"VT",-2.21623330123717,22
"All",-2.55287614625861,22
"CA",2.23520215226528,23
"CT",-4.97747559564714,23
"MA",-9.85396580267732,23
"RI",-2.51228292805232,23
"VT",-2.28727265349921,23
"All",-3.50417528992071,23
"CA",2.52006295610418,24
"CT",-4.97747559564714,24
"MA",-10.9729420563475,24
"RI",-2.88326497326197,24
"VT",-2.21623330123717,24
"All",-2.66340888890699,24
"CA",2.63700373153026,25
"CT",-4.97747559564714,25
"MA",-10.5082247561558,25
"RI",-1.2581165061647,25
"VT",-1.97346837856087,25
"All",-2.21710334409477,25
"CA",2.67021706387268,26
"CT",-4.97747559564714,26
"MA",-10.9729420563475,26
"RI",-1.71807558917258,26
"VT",-3.23795439385516,26
"All",-2.25835013369772,26
"CA",2.63700373153026,27
"CT",-4.97747559564714,27
"MA",-10.6271516361843,27
"RI",-2.88326497326197,27
"VT",-1.32520181371913,27
"All",-3.09536082019731,27
"CA",2.67021706387268,28
"CT",-4.97747559564714,28
"MA",-10.6271516361843,28
"RI",-1.70497287148228,28
"VT",-1.39754124437969,28
"All",-2.59082499297977,28
"CA",2.67021706387268,29
"CT",-4.97747559564714,29
"MA",-10.9729420563475,29
"RI",-2.15653535848629,29
