year,county_name,state_name,median_20
2020,Phillips,Arkansas,41.3
2020,Pike,Arkansas,44.1
2020,Poinsett,Arkansas,41
2020,Polk,Arkansas,45.2
2020,Pope,Arkansas,36.3
2020,Prairie,Arkansas,45.5
2020,Pulaski,Arkansas,38.3
2020,Randolph,Arkansas,40.9
2020,St. Francis,Arkansas,42.2
2020,Saline,Arkansas,40
2020,Scott,Arkansas,42
2020,Searcy,Arkansas,48.8
2020,Sebastian,Arkansas,38.2
2020,Sevier,Arkansas,36.2
2020,Sharp,Arkansas,48.4
2020,Stone,Arkansas,49.8
2020,Union,Arkansas,41.4
2020,Van Buren,Arkansas,50.2
2020,Washington,Arkansas,32
2020,White,Arkansas,38.4
2020,Woodruff,Arkansas,46.2
2020,Yell,Arkansas,40.3
2020,Alameda,California,37.7
2020,Alpine,California,50.1
2020,Amador,California,51.6
2020,Butte,California,37.9
2020,Calaveras,California,51.6
2020,Colusa,California,35.5
2020,Contra Costa,California,40.1
2020,Del Norte,California,40.2
2020,El Dorado,California,46.3
2020,Fresno,California,33.3
2020,Glenn,California,37.5
2020,Humboldt,California,39.1
2020,Imperial,California,34.6
2020,Inyo,California,44.8
2020,Kern,California,32.8
2020,Kings,California,32.9
2020,Lake,California,45
2020,Lassen,California,37.2
2020,Los Angeles,California,37.5
2020,Madera,California,35
2020,Marin,California,46.5
2020,Mariposa,California,52.1
2020,Mendocino,California,43.2
2020,Merced,California,32
2020,Modoc,California,48.7
2020,Mono,California,39.5
2020,Monterey,California,35
2020,Napa,California,42.9
2020,Nevada,California,49.7
2020,Orange,California,39
2020,Placer,California,42.4
2020,Plumas,California,53
2020,Riverside,California,36.8
2020,Sacramento,California,36.9
2020,San Benito,California,36.6
2020,San Bernardino,California,34.9
2020,San Diego,California,37.1
2020,San Francisco,California,38.2
2020,San Joaquin,California,35.4
2020,San Luis Obispo,California,41.4
2020,San Mateo,California,39.9
2020,Santa Barbara,California,35.7
2020,Santa Clara,California,37.5
2020,Santa Cruz,California,40.2
2020,Shasta,California,42.8
2020,Sierra,California,53.9
2020,Siskiyou,California,48.5
2020,Solano,California,39
2020,Sonoma,California,42.6
2020,Stanislaus,California,35.5
2020,Sutter,California,36.9
2020,Tehama,California,40.4
2020,Trinity,California,47.6
2020,Tulare,California,32.3
2020,Tuolumne,California,48.9
2020,Ventura,California,39.5
2020,Yolo,California,33.3
2020,Yuba,California,34.3
2020,Adams,Colorado,34.4
2020,Alamosa,Colorado,35
2020,Arapahoe,Colorado,36.6
2020,Archuleta,Colorado,52.2
2020,Baca,Colorado,45.5
2020,Bent,Colorado,42.3
2020,Boulder,Colorado,37.6
2020,Broomfield,Colorado,37.7
2020,Chaffee,Colorado,49.3
2020,Cheyenne,Colorado,44
2020,Clear Creek,Colorado,48.3
2020,Conejos,Colorado,41
2020,Costilla,Colorado,52.2
2020,Crowley,Colorado,41.8
2020,Custer,Colorado,58.3
2020,Delta,Colorado,48.9
2020,Denver,Colorado,34.1
2020,Dolores,Colorado,49.1
2020,Douglas,Colorado,39.1
2020,Eagle,Colorado,37.6
2020,Elbert,Colorado,45.9
2020,El Paso,Colorado,35.2
2020,Fremont,Colorado,46.1
2020,Garfield,Colorado,36.8
2020,Gilpin,Colorado,47.7
2020,Grand,Colorado,44
2020,Gunnison,Colorado,37.3
2020,Hinsdale,Colorado,56.3
2020,Huerfano,Colorado,56
2020,Jackson,Colorado,48
2020,Jefferson,Colorado,40.3
2020,Kiowa,Colorado,44
2020,Kit Carson,Colorado,40.2
2020,Lake,Colorado,36
2020,La Plata,Colorado,41.7
2020,Larimer,Colorado,37.4
2020,Las Animas,Colorado,48.4
2020,Lincoln,Colorado,39.2
2020,Logan,Colorado,39.6
2020,Mesa,Colorado,40.7
2020,Mineral,Colorado,56.8
2020,Moffat,Colorado,38.6
2020,Montezuma,Colorado,45.3
2020,Montrose,Colorado,45.5
2020,Morgan,Colorado,36.5
2020,Otero,Colorado,41.1
2020,Ouray,Colorado,54.6
2020,Park,Colorado,49.5
2020,Phillips,Colorado,41.4
2020,Pitkin,Colorado,43
2020,Prowers,Colorado,38.1
2020,Pueblo,Colorado,40.8
2020,Rio Blanco,Colorado,38.1
2020,Rio Grande,Colorado,43.8
2020,Routt,Colorado,41.6
2020,Saguache,Colorado,47
2020,San Juan,Colorado,47.5
2020,San Miguel,Colorado,41
2020,Sedgwick,Colorado,49.6
2020,Summit,Colorado,38.1
2020,Teller,Colorado,51.6
2020,Washington,Colorado,42.5
2020,Weld,Colorado,34.5
2020,Yuma,Colorado,38
2020,Fairfield,Connecticut,40.3
2020,Hartford,Connecticut,40.7
2020,Litchfield,Connecticut,47.8
2020,Middlesex,Connecticut,46.4
2020,New Haven,Connecticut,40.4
2020,New London,Connecticut,42.3
2020,Tolland,Connecticut,39.3
2020,Windham,Connecticut,41.3
2020,Kent,Delaware,38.5
2020,New Castle,Delaware,39
2020,Sussex,Delaware,50.8
2020,District of Columbia,District of Columbia,33.9
2020,Alachua,Florida,32.2
2020,Baker,Florida,38.5
2020,Bay,Florida,42.3
2020,Bradford,Florida,41.7
2020,Brevard,Florida,48.5
2020,Broward,Florida,41.4
2020,Calhoun,Florida,42.8
2020,Charlotte,Florida,60.2
2020,Citrus,Florida,57.9
2020,Clay,Florida,40.2
2020,Collier,Florida,52.9
2020,Columbia,Florida,42.9
2020,DeSoto,Florida,42.7
2020,Dixie,Florida,47.5
2020,Duval,Florida,37.7
2020,Escambia,Florida,39.6
2020,Flagler,Florida,54
2020,Franklin,Florida,50.7
2020,Gadsden,Florida,43.4
2020,Gilchrist,Florida,44.2
2020,Glades,Florida,45.3
2020,Gulf,Florida,48.8
2020,Hamilton,Florida,43
2020,Hardee,Florida,37.4
2020,Hendry,Florida,35.3
2020,Hernando,Florida,49.7
2020,Highlands,Florida,54.7
2020,Hillsborough,Florida,37.6
2020,Holmes,Florida,43.1
2020,Indian River,Florida,55.1
2020,Jackson,Florida,42.9
2020,Jefferson,Florida,49.8
2020,Lafayette,Florida,44.3
2020,Lake,Florida,48.2
2020,Lee,Florida,49.7
2020,Leon,Florida,33.1
2020,Levy,Florida,48.3
2020,Liberty,Florida,39.7
2020,Madison,Florida,45.3
2020,Manatee,Florida,49.4
2020,Marion,Florida,50.3
2020,Martin,Florida,53.3
2020,Miami-Dade,Florida,41
2020,Monroe,Florida,49.7
2020,Nassau,Florida,46.9
2020,Okaloosa,Florida,38.1
2020,Okeechobee,Florida,42.2
2020,Orange,Florida,35.6
2020,Osceola,Florida,37.6
2020,Palm Beach,Florida,45.3
2020,Pasco,Florida,45
2020,Pinellas,Florida,49.3
2020,Polk,Florida,40.8
2020,Putnam,Florida,46.8
2020,St. Johns,Florida,44
2020,St. Lucie,Florida,45.9
2020,Santa Rosa,Florida,40.3
2020,Sarasota,Florida,57.6
2020,Seminole,Florida,39.4
2020,Sumter,Florida,68.5
2020,Suwannee,Florida,44.7
2020,Taylor,Florida,43.7
2020,Union,Florida,41.4
2020,Volusia,Florida,48.2
2020,Wakulla,Florida,42.7
2020,Walton,Florida,44.5
2020,Washington,Florida,43.1
2020,Appling,Georgia,40.1
2020,Atkinson,Georgia,37.5
2020,Bacon,Georgia,38.6
2020,Baker,Georgia,47
2020,Baldwin,Georgia,38.4
2020,Banks,Georgia,40.6
2020,Barrow,Georgia,36.4
2020,Bartow,Georgia,38.9
2020,Ben Hill,Georgia,41.1
2020,Berrien,Georgia,39.9
2020,Bibb,Georgia,37.9
2020,Bleckley,Georgia,37.3
2020,Brantley,Georgia,40.3
2020,Brooks,Georgia,44.1
2020,Bryan,Georgia,35.5
2020,Bulloch,Georgia,28.9
2020,Burke,Georgia,41.6
2020,Butts,Georgia,40.2
2020,Calhoun,Georgia,41.6
2020,Camden,Georgia,34.6
2020,Candler,Georgia,40.8
2020,Carroll,Georgia,36.3
2020,Catoosa,Georgia,41
2020,Charlton,Georgia,40.8
2020,Chatham,Georgia,36.4
2020,Chattahoochee,Georgia,23.8
2020,Chattooga,Georgia,40.8
2020,Cherokee,Georgia,39.4
2020,Clarke,Georgia,28.3
2020,Clay,Georgia,47.1
2020,Clayton,Georgia,34.3
2020,Clinch,Georgia,39.8
2020,Cobb,Georgia,37
2020,Coffee,Georgia,36.6
2020,Colquitt,Georgia,37.9
2020,Columbia,Georgia,36.7
2020,Cook,Georgia,39.1
2020,Coweta,Georgia,39.5
2020,Crawford,Georgia,45.5
2020,Crisp,Georgia,41.9
2020,Dade,Georgia,41.3
2020,Dawson,Georgia,44.3
2020,Decatur,Georgia,40
2020,DeKalb,Georgia,35.8
2020,Dodge,Georgia,41.8
2020,Dooly,Georgia,43.4
2020,Dougherty,Georgia,38
2020,Douglas,Georgia,37.5
2020,Early,Georgia,42.5
2020,Echols,Georgia,37.2
2020,Effingham,Georgia,36.7
2020,Elbert,Georgia,44.8
2020,Emanuel,Georgia,39.5
2020,Evans,Georgia,39.5
2020,Fannin,Georgia,53.2
2020,Fayette,Georgia,44
2020,Floyd,Georgia,38.6
2020,Forsyth,Georgia,38.7
2020,Franklin,Georgia,40.7
2020,Fulton,Georgia,35.5
2020,Gilmer,Georgia,49.4
2020,Glascock,Georgia,44.1
2020,Glynn,Georgia,43.7
2020,Gordon,Georgia,39.1
2020,Grady,Georgia,40.6
2020,Greene,Georgia,51.6
2020,Gwinnett,Georgia,36
2020,Habersham,Georgia,40.2
2020,Hall,Georgia,37.8
2020,Hancock,Georgia,48
2020,Haralson,Georgia,40.3
2020,Harris,Georgia,43.7
2020,Hart,Georgia,45.7
2020,Heard,Georgia,41
2020,Henry,Georgia,37.7
2020,Houston,Georgia,36.4
2020,Irwin,Georgia,40.5
2020,Jackson,Georgia,38.2
2020,Jasper,Georgia,41.7
2020,Jeff Davis,Georgia,37
2020,Jefferson,Georgia,43.4
2020,Jenkins,Georgia,42.5
2020,Johnson,Georgia,43.8
2020,Jones,Georgia,41.1
2020,Lamar,Georgia,40.2
2020,Lanier,Georgia,35.1
2020,Laurens,Georgia,40.6
2020,Lee,Georgia,38.5
2020,Liberty,Georgia,29
2020,Lincoln,Georgia,48.7
2020,Long,Georgia,31.8
2020,Lowndes,Georgia,32.8
2020,Lumpkin,Georgia,36.7
2020,McDuffie,Georgia,42.1
2020,McIntosh,Georgia,50.2
2020,Macon,Georgia,41.7
2020,Madison,Georgia,40.9
2020,Marion,Georgia,44.6
2020,Meriwether,Georgia,46.2
2020,Miller,Georgia,45.5
2020,Mitchell,Georgia,42.3
2020,Monroe,Georgia,43.2
2020,Montgomery,Georgia,39.2
2020,Morgan,Georgia,43.1
2020,Murray,Georgia,38.8
2020,Muscogee,Georgia,35.8
2020,Newton,Georgia,38
2020,Oconee,Georgia,39.7
2020,Oglethorpe,Georgia,43.3
2020,Paulding,Georgia,36.4
2020,Peach,Georgia,39.1
2020,Pickens,Georgia,47.7
2020,Pierce,Georgia,40.5
2020,Pike,Georgia,40.6
2020,Polk,Georgia,39
2020,Pulaski,Georgia,42.9
2020,Putnam,Georgia,48.9
2020,Quitman,Georgia,53.7
2020,Rabun,Georgia,49.7
2020,Randolph,Georgia,41.9
2020,Richmond,Georgia,35.5
2020,Rockdale,Georgia,39.7
2020,Schley,Georgia,39.1
2020,Screven,Georgia,43.2
2020,Seminole,Georgia,45.7
2020,Spalding,Georgia,40.4
2020,Stephens,Georgia,43.7
2020,Stewart,Georgia,40.9
2020,Sumter,Georgia,38.7
2020,Talbot,Georgia,51.4
2020,Taliaferro,Georgia,51
2020,Tattnall,Georgia,38.4
2020,Taylor,Georgia,45.3
2020,Telfair,Georgia,40
2020,Terrell,Georgia,44.1
2020,Thomas,Georgia,40.8
2020,Tift,Georgia,37.1
2020,Toombs,Georgia,39
2020,Towns,Georgia,57.2
2020,Treutlen,Georgia,40.5
2020,Troup,Georgia,38.1
2020,Turner,Georgia,40.7
2020,Twiggs,Georgia,50.1
2020,Union,Georgia,55.9
2020,Upson,Georgia,42.7
2020,Walker,Georgia,41.6
2020,Walton,Georgia,39.7
2020,Ware,Georgia,39.8
2020,Warren,Georgia,47.7
2020,Washington,Georgia,42.2
2020,Wayne,Georgia,40.1
2020,Webster,Georgia,45.5
2020,Wheeler,Georgia,39.9
2020,White,Georgia,45.9
2020,Whitfield,Georgia,36.1
2020,Wilcox,Georgia,42.3
2020,Wilkes,Georgia,47.9
2020,Wilkinson,Georgia,44.9
2020,Worth,Georgia,42.3
2020,Hawaii,Hawaii,44.3
2020,Honolulu,Hawaii,39.8
2020,Kalawao,Hawaii,50.3
2020,Kauai,Hawaii,43
2020,Maui,Hawaii,42.4
2020,Ada,Idaho,37.4
2020,Adams,Idaho,54.9
2020,Bannock,Idaho,34.7
2020,Bear Lake,Idaho,40.1
2020,Benewah,Idaho,47.5
2020,Bingham,Idaho,34.8
2020,Blaine,Idaho,45.4
2020,Boise,Idaho,53.9
2020,Bonner,Idaho,49.3
2020,Bonneville,Idaho,33.1
2020,Boundary,Idaho,46.9
2020,Butte,Idaho,42.7
2020,Camas,Idaho,47
2020,Canyon,Idaho,34.5
2020,Caribou,Idaho,37.5
2020,Cassia,Idaho,33.1
2020,Clark,Idaho,37.9
2020,Clearwater,Idaho,52.1
2020,Custer,Idaho,54
2020,Elmore,Idaho,32.7
2020,Franklin,Idaho,33.9
2020,Fremont,Idaho,37.7
2020,Gem,Idaho,44.1
2020,Gooding,Idaho,37.1
2020,Idaho,Idaho,51.4
2020,Jefferson,Idaho,32.1
2020,Jerome,Idaho,33.4
2020,Kootenai,Idaho,41.2
2020,Latah,Idaho,31
2020,Lemhi,Idaho,52.6
2020,Lewis,Idaho,48.8
2020,Lincoln,Idaho,36.5
2020,Madison,Idaho,23.1
2020,Minidoka,Idaho,35.2
2020,Nez Perce,Idaho,40.9
2020,Oneida,Idaho,40.3
2020,Owyhee,Idaho,38.8
2020,Payette,Idaho,39.4
2020,Power,Idaho,35.3
2020,Shoshone,Idaho,48.2
2020,Teton,Idaho,37.7
2020,Twin Falls,Idaho,35.8
2020,Valley,Idaho,49.5
2020,Washington,Idaho,46
2020,Adams,Illinois,41.3
2020,Alexander,Illinois,49.1
2020,Bond,Illinois,41.7
2020,Boone,Illinois,39.9
2020,Brown,Illinois,40.1
2020,Bureau,Illinois,44.8
2020,Calhoun,Illinois,49
2020,Carroll,Illinois,46.5
2020,Cass,Illinois,39
2020,Champaign,Illinois,30.8
2020,Christian,Illinois,43.5
2020,Clark,Illinois,43.4
2020,Clay,Illinois,42.9
2020,Clinton,Illinois,41.3
2020,Coles,Illinois,38.8
2020,Cook,Illinois,37.4
2020,Crawford,Illinois,43.1
2020,Cumberland,Illinois,42.8
2020,DeKalb,Illinois,34.3
2020,De Witt,Illinois,43.6
2020,Douglas,Illinois,39.6
2020,DuPage,Illinois,40.1
2020,Edgar,Illinois,45.5
2020,Edwards,Illinois,43.6
2020,Effingham,Illinois,40.5
2020,Fayette,Illinois,41.4
2020,Ford,Illinois,42.9
2020,Franklin,Illinois,44.1
2020,Fulton,Illinois,44.2
2020,Gallatin,Illinois,47.3
2020,Greene,Illinois,44.3
2020,Grundy,Illinois,38.7
2020,Hamilton,Illinois,43.2
2020,Hancock,Illinois,46.1
2020,Hardin,Illinois,52.2
2020,Henderson,Illinois,50.1
2020,Henry,Illinois,43.2
2020,Iroquois,Illinois,44.5
2020,Jackson,Illinois,34.9
2020,Jasper,Illinois,44.1
2020,Jefferson,Illinois,42.2
2020,Jersey,Illinois,44.2
2020,Jo Daviess,Illinois,50.1
2020,Johnson,Illinois,42.8
2020,Kane,Illinois,38.3
2020,Kankakee,Illinois,39.6
2020,Kendall,Illinois,35.8
2020,Knox,Illinois,43.3
2020,Lake,Illinois,39.3
2020,LaSalle,Illinois,42.5
2020,Lawrence,Illinois,41.4
2020,Lee,Illinois,43.7
2020,Livingston,Illinois,42.4
2020,Logan,Illinois,41.9
2020,McDonough,Illinois,37
2020,McHenry,Illinois,40.8
2020,McLean,Illinois,35.1
2020,Macon,Illinois,41.3
2020,Macoupin,Illinois,44.4
2020,Madison,Illinois,40.3
2020,Marion,Illinois,42.7
2020,Marshall,Illinois,46.2
2020,Mason,Illinois,46.1
2020,Massac,Illinois,44.3
2020,Menard,Illinois,43.6
2020,Mercer,Illinois,45.1
2020,Monroe,Illinois,42.8
2020,Montgomery,Illinois,43.7
2020,Morgan,Illinois,42.5
2020,Moultrie,Illinois,41.1
2020,Ogle,Illinois,41.9
2020,Peoria,Illinois,38.5
2020,Perry,Illinois,42
2020,Piatt,Illinois,43.7
2020,Pike,Illinois,43
2020,Pope,Illinois,52.5
2020,Pulaski,Illinois,46
2020,Putnam,Illinois,47
2020,Randolph,Illinois,43.1
2020,Richland,Illinois,43.2
2020,Rock Island,Illinois,40.6
2020,St. Clair,Illinois,39.3
2020,Saline,Illinois,43.2
2020,Sangamon,Illinois,41.1
2020,Schuyler,Illinois,47.5
2020,Scott,Illinois,44.4
2020,Shelby,Illinois,45.4
2020,Stark,Illinois,45.5
2020,Stephenson,Illinois,45.9
2020,Tazewell,Illinois,41.9
2020,Union,Illinois,44.9
2020,Vermilion,Illinois,41.7
2020,Wabash,Illinois,43.1
2020,Warren,Illinois,40.9
2020,Washington,Illinois,44.4
2020,Wayne,Illinois,42.8
2020,White,Illinois,45.1
2020,Whiteside,Illinois,44.4
2020,Will,Illinois,39
2020,Williamson,Illinois,41.9
2020,Winnebago,Illinois,40
2020,Woodford,Illinois,41.1
2020,Adams,Indiana,34
2020,Allen,Indiana,36.2
2020,Bartholomew,Indiana,37.8
2020,Benton,Indiana,40.2
2020,Blackford,Indiana,44.9
2020,Boone,Indiana,38.7
2020,Brown,Indiana,50.1
2020,Carroll,Indiana,42.5
2020,Cass,Indiana,40.6
2020,Clark,Indiana,39.4
2020,Clay,Indiana,41.8
2020,Clinton,Indiana,38.3
2020,Crawford,Indiana,45
2020,Daviess,Indiana,35.2
2020,Dearborn,Indiana,42.5
2020,Decatur,Indiana,40.6
2020,DeKalb,Indiana,39.8
2020,Delaware,Indiana,36.7
2020,Dubois,Indiana,41.2
2020,Elkhart,Indiana,35.7
2020,Fayette,Indiana,43.8
2020,Floyd,Indiana,40.1
2020,Fountain,Indiana,43.9
2020,Franklin,Indiana,42.9
2020,Fulton,Indiana,41.9
2020,Gibson,Indiana,40.6
2020,Grant,Indiana,40.8
2020,Greene,Indiana,43.7
2020,Hamilton,Indiana,38
2020,Hancock,Indiana,40.6
2020,Harrison,Indiana,42.2
2020,Hendricks,Indiana,38.4
2020,Henry,Indiana,43.4
2020,Howard,Indiana,41.7
2020,Huntington,Indiana,41.8
2020,Jackson,Indiana,38.6
2020,Jasper,Indiana,41.1
2020,Jay,Indiana,39.9
2020,Jefferson,Indiana,40.6
2020,Jennings,Indiana,40.4
2020,Johnson,Indiana,37.8
2020,Knox,Indiana,40
2020,Kosciusko,Indiana,39
2020,LaGrange,Indiana,30.8
2020,Lake,Indiana,39.5
2020,LaPorte,Indiana,41.4
2020,Lawrence,Indiana,43.9
2020,Madison,Indiana,41.5
2020,Marion,Indiana,34.7
2020,Marshall,Indiana,40.2
2020,Martin,Indiana,43.2
2020,Miami,Indiana,40.4
2020,Monroe,Indiana,31
2020,Montgomery,Indiana,40.5
2020,Morgan,Indiana,43
2020,Newton,Indiana,44.7
2020,Noble,Indiana,39
2020,Ohio,Indiana,47.2
2020,Orange,Indiana,42.5
2020,Owen,Indiana,45.1
2020,Parke,Indiana,41.1
2020,Perry,Indiana,42.1
2020,Pike,Indiana,43.7
2020,Porter,Indiana,40.6
2020,Posey,Indiana,42.9
2020,Pulaski,Indiana,44.4
2020,Putnam,Indiana,40.5
2020,Randolph,Indiana,43.3
2020,Ripley,Indiana,42
2020,Rush,Indiana,41.9
2020,St. Joseph,Indiana,36.8
2020,Scott,Indiana,41.1
2020,Shelby,Indiana,41.5
2020,Spencer,Indiana,43.9
2020,Starke,Indiana,43
2020,Steuben,Indiana,42.8
2020,Sullivan,Indiana,42.1
2020,Switzerland,Indiana,40.9
2020,Tippecanoe,Indiana,29.6
2020,Tipton,Indiana,44.4
2020,Union,Indiana,42.7
2020,Vanderburgh,Indiana,38.6
2020,Vermillion,Indiana,44.2
2020,Vigo,Indiana,37.4
2020,Wabash,Indiana,44.4
2020,Warren,Indiana,44.1
2020,Warrick,Indiana,41.2
2020,Washington,Indiana,41.7
2020,Wayne,Indiana,41.4
2020,Wells,Indiana,41.1
2020,White,Indiana,43.1
2020,Whitley,Indiana,41.8
2020,Adair,Iowa,44
2020,Adams,Iowa,45.6
2020,Allamakee,Iowa,43.2
2020,Appanoose,Iowa,45.4
2020,Audubon,Iowa,47.3
2020,Benton,Iowa,42.3
2020,Black Hawk,Iowa,36.8
2020,Boone,Iowa,41.8
2020,Bremer,Iowa,39.6
2020,Buchanan,Iowa,39.8
2020,Buena Vista,Iowa,35.7
2020,Butler,Iowa,45.3
2020,Calhoun,Iowa,44.3
2020,Carroll,Iowa,42.5
2020,Cass,Iowa,45.5
2020,Cedar,Iowa,43.6
2020,Cerro Gordo,Iowa,44.7
2020,Cherokee,Iowa,46
2020,Chickasaw,Iowa,43.8
2020,Clarke,Iowa,40.3
2020,Clay,Iowa,42.8
2020,Clayton,Iowa,46.7
2020,Clinton,Iowa,42.6
2020,Crawford,Iowa,37.8
2020,Dallas,Iowa,35.4
2020,Davis,Iowa,36
2020,Decatur,Iowa,39.5
2020,Delaware,Iowa,43.5
2020,Des Moines,Iowa,42.9
2020,Dickinson,Iowa,49.1
2020,Dubuque,Iowa,38.7
2020,Emmet,Iowa,43.1
2020,Fayette,Iowa,44
2020,Floyd,Iowa,43.6
2020,Franklin,Iowa,42.5
2020,Fremont,Iowa,45.7
2020,Greene,Iowa,44.9
2020,Grundy,Iowa,42.3
